path,n,duration_s,v_mean,rmse_v_pred,rmse_v_null,rmse_v_imu,rmse_a_one_step
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--8659b23f20/25/sim.csv,2901,58.0,27.835512340572215,1.918156754234269,3.5534091091937223,4.066280728790225,0.3491614796200129
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000007--368fd7fff3/18/sim.csv,2900,57.98,27.995291931034483,1.6079188315990578,0.7478807373666864,2.535938178052109,0.24792726715227423
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/23/sim.csv,2900,57.98,28.659968275862067,3.7691778242955873,0.05838339991989983,5.777273242251629,0.23889877946368177
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000080--129cd7e602/13/sim.csv,2899,57.96,15.081341566057262,7.698654104510077,6.74170931905894,3.5052455558330307,0.7945189060908343
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000011--8d0ad83de4/18/sim.csv,2899,57.96,14.944720020696792,6.875311115058525,6.66918940781506,2.663516489426118,0.7941966736433957
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/00000079--bfe6af6bc0/6/sim.csv,2899,57.96,24.139599344601592,5.177316694407627,0.27675704274171575,5.242378328933079,0.5615782064499122
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/0000000d--18f34de554/22/sim.csv,2900,57.98,27.092806206896554,3.3490121268098916,2.8999553194049086,9.16246354930012,0.4128564180791558
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/276/sim.csv,2901,58.0,11.81170716442606,2.838165789478211,13.856203221204069,2.5685933442668762,0.4156795302986765
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000039--baec40e8e9/26/sim.csv,2900,57.98,8.536507371068964,6.553096302652743,3.564133255363472,0.8885653320839784,0.49847637776057363
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/80/sim.csv,2899,57.96,25.687069886167645,3.716354513236751,1.0991040340969533,2.0473451400678915,0.043700458219735214
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000002--4a56003426/13/sim.csv,2901,58.0,20.428684660461908,1.6134226972035022,2.348500369871622,2.5849481150917324,0.3696687353849754
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000013--c67db227b6/13/sim.csv,2899,57.96,12.625680141428077,3.319328991683565,1.8521891122432446,3.655274794203564,0.48165603139698415
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000ae--9e41179e79/25/sim.csv,2899,57.96,12.776180286305621,10.282636253846725,7.412756582838674,2.223083607105938,0.6501252515556093
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/103/sim.csv,2899,57.96,25.21820113832356,4.951456375253259,3.3115283631528074,0.39800636689392466,0.25580092790066594
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000014--3f1a9222a5/23/sim.csv,2900,57.98,21.764576896551723,0.39312785274181355,4.72733169849911,3.776350455728996,0.20275958290452537
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/65/sim.csv,2899,57.96,37.415008934115214,6.748253013337148,6.369187822892098,2.728869685310397,0.7721786585187101
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000002--997bd890f0/147/sim.csv,2899,57.96,10.173662914798205,6.668218239745482,5.854273161009027,1.7909816656096935,0.5374728063785027
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/281/sim.csv,2900,57.98,23.80853703448276,5.122726894344043,2.7834365188613592,0.41132047602335536,0.267187834505925
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000004--8b07172f47/4/sim.csv,2899,57.96,10.1675566806485,19.294902073750997,20.927807719162228,1.5193287035314895,0.9467780986784167
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000012--e6dd6e8504/5/sim.csv,2900,57.98,8.299832988272415,8.251487097770013,6.744984093941601,7.013530839406275,0.6301151430121389
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/08ec7b9afc6b766e/00000000--33439c2a9c/10/sim.csv,2899,57.96,33.891359951707486,3.0138940589494836,1.8994614836586536,1.8911781524599116,0.206175550806987
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000043--3cb5a94433/1/sim.csv,2898,57.94,5.51669288126294,4.11785314868183,6.8583959270015145,1.92880286862975,0.8539046306593128
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/67/sim.csv,2899,57.96,27.269241704035878,1.3967670631771318,1.3219139939650004,7.722916799551665,0.2209183178244443
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/79/sim.csv,2899,57.96,16.76138180751984,10.760260096229638,13.584268504045793,4.677686882604842,0.6324270853288768
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000000--fc9bdde8cc/22/sim.csv,2898,57.94,0.1807274813612836,1.1076187313478956,0.5445068217532273,0.5426198381098596,0.2138624276483789
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000016--9b2fa37cb2/2/sim.csv,2899,57.96,29.153390893411522,2.2423351120794472,1.4773456033795094,4.739451238914287,0.4102872206671162
