t_s,delta_wheel_deg,delta_road_rad,v_mps,a_long_mps2,accel_pedal_pct,brake_pedal_state,di_torque_actual_nm,wheel_FL_kph,wheel_FR_kph,wheel_RL_kph,wheel_RR_kph,x_m,y_m,psi_rad,v_state_mps,delta_state_rad,psi_dot_rads,a_y_mps2
0,0.7,0.00101811,21.4773,-0.550945,0,2,-237.974,73.64,73.6,73.2,73.3203,0,0,0,21.4773,0.00101811,0.00760564,0.163349
0.02,0.7,0.00101811,21.4667,-0.550213,0,2,-248.216,73.6357,73.48,73.2043,73.1586,0.429436,3.2653e-05,0.000152074,21.4667,0.00101811,0.00760188,0.163187
0.04,0.7,0.00101811,21.455,-0.549126,0,2,-258.005,73.48,73.5999,73.1599,73,0.858659,0.000130547,0.000304073,21.455,0.00101811,0.00759774,0.163009
0.06,0.7,0.00101811,21.4444,-0.548348,0,2,-278.878,73.358,73.482,73,73,1.28765,0.000293576,0.000455988,21.4444,0.00101811,0.00759401,0.162849
0.08,0.7,0.00101811,21.4334,-0.547103,0,2,-272.215,73.4389,73.4407,72.8811,73.0396,1.71643,0.000521648,0.00060783,21.4334,0.00101811,0.00759009,0.162681
0.1,0.7,0.00101811,21.4222,-0.545074,0,2,-290.368,73.5184,73.3584,72.9551,72.9984,2.14499,0.000814658,0.000759593,21.4222,0.00101811,0.00758614,0.162512
0.12,0.7,0.00101811,21.4106,-0.543437,0,2,-298.691,73.3617,73.2806,72.9977,72.8812,2.57332,0.0011725,0.000911277,21.4106,0.00101811,0.00758202,0.162336
0.14,0.7,0.00101811,21.4,-0.545804,0,2,-342.022,73.28,73.3203,72.8396,72.72,3.00142,0.00159508,0.00106288,21.4,0.00101811,0.00757827,0.162175
0.16,0.7,0.00101811,21.3889,-0.557637,0,2,-318.192,73.28,73.4742,72.7181,72.7238,3.42931,0.00208229,0.00121441,21.3889,0.00101811,0.00757433,0.162006
0.18,0.7,0.00101811,21.3778,-0.584726,0,2,-343.935,73.28,73.2802,72.6401,72.8,3.85698,0.00263403,0.00136585,21.3778,0.00101811,0.0075704,0.161838
0.2,0.7,0.00101811,21.3662,-0.631116,0,2,-322.741,73.32,73.1941,72.637,72.717,4.28442,0.0032502,0.00151722,21.3662,0.00101811,0.00756629,0.161663
0.22,0.7,0.00101811,21.3556,-0.694558,0,2,-389.094,73.1238,72.883,72.717,72.5615,4.71161,0.00393067,0.0016685,21.3556,0.00101811,0.00756253,0.161502
0.24,0.7,0.00101811,21.3443,-0.761286,0,2,-356.284,73.0394,73.1182,72.4818,72.4009,5.13859,0.00467535,0.0018197,21.3443,0.00101811,0.00755854,0.161332
0.26,0.7,0.00101811,21.3219,-0.811082,0,2,-376.375,72.95,73.1513,72.3975,72.4,5.56532,0.00548412,0.00197082,21.3219,0.00101811,0.00755061,0.160993
0.28,0.7,0.00101811,21.2998,-0.835065,0,2,-374.403,72.7954,72.8412,72.32,72.5165,5.99159,0.00635641,0.00212177,21.2998,0.00101811,0.00754277,0.160659
0.3,0.7,0.00101811,21.2889,-0.842859,0,2,-434.288,73.1568,72.9574,72.3174,72.3187,6.41742,0.00729202,0.00227257,21.2889,0.00101811,0.00753893,0.160495
0.32,0.7,0.00101811,21.2775,-0.844793,0,2,-370.426,72.7269,72.6835,72.3931,72.24,6.84303,0.00829132,0.00242329,21.2775,0.00101811,0.00753491,0.160324
0.34,0.7,0.00101811,21.2557,-0.83728,0,2,-420.242,72.8303,72.8424,72.0327,71.9927,7.26841,0.00935418,0.00257393,21.2557,0.00101811,0.00752716,0.159995
0.36,0.7,0.00101811,21.2332,-0.815191,0,2,-379.809,72.64,72.8792,72.04,72.0419,7.69335,0.0104799,0.00272441,21.2332,0.00101811,0.00751921,0.159657
0.38,0.7,0.00101811,21.2222,-0.786056,0,2,-420.315,72.8021,72.6821,71.9958,72.2295,8.11785,0.0116684,0.00287474,21.2222,0.00101811,0.00751532,0.159492
0.4,0.7,0.00101811,21.211,-0.76128,0,2,-471.738,72.7197,72.6797,71.6426,71.7617,8.54214,0.0129199,0.00302499,21.211,0.00101811,0.00751134,0.159323
0.42,0.7,0.00101811,21.1888,-0.745087,0,2,-411.816,72.6779,72.64,72.2272,71.9872,8.9662,0.0142346,0.00317516,21.1888,0.00101811,0.00750347,0.158989
0.44,0.7,0.00101811,21.1778,-0.738526,0,2,-492.34,72.5566,72.64,71.7166,71.7166,9.38983,0.0156114,0.00332518,21.1778,0.00101811,0.00749958,0.158824
0.46,0.7,0.00101811,21.1662,-0.742305,0,2,-452.398,72.48,72.64,71.759,71.7193,9.81323,0.0170511,0.00347512,21.1662,0.00101811,0.00749548,0.158651
0.48,0.7,0.00101811,21.1445,-0.754771,0,2,-488.141,72.52,72.48,71.64,71.7986,10.2364,0.0185534,0.00362497,21.1445,0.00101811,0.00748781,0.158326
0.5,0.7,0.00101811,21.1333,-0.774078,0,2,-478.133,72.52,72.3611,71.6004,71.6015,10.6591,0.0201174,0.00377468,21.1333,0.00101811,0.00748384,0.158158
0.52,0.7,0.00101811,21.1217,-0.796356,0,2,-486.2,72.356,72.3213,71.7973,71.596,11.0817,0.0217439,0.0039243,21.1217,0.00101811,0.00747972,0.157985
0.54,0.7,0.00101811,21.0995,-0.813611,0,2,-541.752,72.3196,72.36,71.322,71.3208,11.5039,0.0234326,0.00407384,21.0995,0.00101811,0.00747187,0.157653
0.56,0.7,0.00101811,21.0773,-0.82598,0,2,-506.179,72.08,72.3529,71.3946,71.44,11.9257,0.0251825,0.00422322,21.0773,0.00101811,0.007464,0.157321
0.58,0.7,0.00101811,21.0667,-0.849843,0,2,-546.982,72.1968,72.0443,71.28,71.4789,12.3471,0.0269936,0.00437244,21.0667,0.00101811,0.00746023,0.157162
0.6,0.6,0.000872665,21.0552,-0.901152,0,2,-524.169,72.1566,72,71.16,71.2789,12.7683,0.0288657,0.00451626,21.0552,0.000872665,0.00639099,0.134563
0.62,0.6,0.000872665,21.033,-0.977846,0,2,-533.899,71.923,71.883,71.3939,71.162,13.1892,0.0307929,0.0046387,21.033,0.000872665,0.00638427,0.13428
0.64,0.6,0.000872665,21.0111,-1.06663,0,2,-545.789,71.8021,71.9189,70.9674,70.9632,13.6097,0.0327701,0.00476632,21.0111,0.000872665,0.00637761,0.134001
0.66,0.6,0.000872665,20.9885,-1.15811,0,2,-552.157,71.6421,71.8758,70.9169,70.92,14.0297,0.0347988,0.00489381,20.9885,0.000872665,0.00637077,0.133713
0.68,0.6,0.000872665,20.9665,-1.2473,0,2,-561.9,71.759,71.642,70.8,70.959,14.4492,0.0368786,0.00502116,20.9665,0.000872665,0.00636407,0.133432
0.7,0.6,0.000872665,20.9443,-1.32418,0,2,-571.964,71.6398,71.5595,70.64,70.6796,14.8683,0.0390095,0.00514836,20.9443,0.000872665,0.00635735,0.13315
0.72,0.6,0.000872665,20.9109,-1.37411,0,2,-576.575,71.4708,71.4,70.68,70.5154,15.2869,0.0411913,0.00527543,20.9109,0.000872665,0.00634719,0.132725
0.74,0.6,0.000872665,20.8775,-1.39326,0,2,-628.182,71.3182,71.4,70.4345,70.3582,15.7048,0.0434226,0.00540229,20.8775,0.000872665,0.00633706,0.132302
0.76,0.6,0.000872665,20.8552,-1.39577,0,2,-600.573,71.2407,71.4,70.32,70.2807,16.1221,0.0457033,0.00552895,20.8552,0.000872665,0.00633029,0.13202
0.78,0.6,0.000872665,20.833,-1.39689,0,2,-607.62,71.24,71.1589,70.1222,70.3589,16.5389,0.0480342,0.00565547,20.833,0.000872665,0.00632357,0.131739
0.8,0.6,0.000872665,20.7995,-1.3989,0,2,-638.637,71.1236,71.0036,70.0447,70.1259,16.9553,0.0504154,0.00578185,20.7995,0.000872665,0.00631338,0.131315
0.82,0.6,0.000872665,20.7664,-1.40292,0,2,-628.07,70.9593,70.9993,70.12,69.9586,17.371,0.0528451,0.00590804,20.7664,0.000872665,0.00630334,0.130898
0.84,0.6,0.000872665,20.7439,-1.42047,0,2,-637.887,70.9166,70.92,69.8389,69.7977,17.786,0.0553234,0.00603402,20.7439,0.000872665,0.00629652,0.130614
0.86,0.6,0.000872665,20.7221,-1.45905,0,2,-645.48,70.6852,70.92,69.8,69.6817,18.2006,0.0578511,0.00615986,20.7221,0.000872665,0.0062899,0.13034
0.88,0.6,0.000872665,20.689,-1.50555,0,2,-657.978,70.7597,70.6803,69.5603,69.7996,18.6148,0.0604283,0.00628557,20.689,0.000872665,0.00627986,0.129924
0.9,0.6,0.000872665,20.6551,-1.53616,0,2,-650.666,70.6387,70.52,69.516,69.5573,19.0282,0.0630531,0.00641108,20.6551,0.000872665,0.00626957,0.129499
0.92,0.6,0.000872665,20.6214,-1.53918,0,2,-675.837,70.4833,70.4811,69.4778,69.3633,19.441,0.0657254,0.00653638,20.6214,0.000872665,0.00625934,0.129077
0.94,0.6,0.000872665,20.5889,-1.52331,0,2,-694.989,70.441,70.48,69.3258,69.2029,19.8531,0.068445,0.00666147,20.5889,0.000872665,0.00624945,0.128669
0.96,0.6,0.000872665,20.5664,-1.50599,0,2,-705.929,70.2014,70.4372,69.1579,69.0793,20.2646,0.0712117,0.00678637,20.5664,0.000872665,0.00624265,0.128389
0.98,0.6,0.000872665,20.5331,-1.49858,0,2,-672.234,70.3176,70.1576,69,69.08,20.6756,0.0740267,0.00691113,20.5331,0.000872665,0.00623252,0.127973
1,0.6,0.000872665,20.4998,-1.50583,0,2,-710.074,70.1589,70.0396,68.9978,69.0389,21.086,0.0768883,0.00703569,20.4998,0.000872665,0.00622243,0.127559
1.02,0.6,0.000872665,20.4776,-1.53022,0,2,-721.832,69.9634,69.9617,68.7983,68.8817,21.4956,0.0797962,0.00716004,20.4776,0.000872665,0.00621568,0.127282
1.04,0.6,0.000872665,20.4439,-1.56777,0,2,-745.425,69.8784,69.88,68.7905,68.5568,21.9049,0.0827518,0.00728426,20.4439,0.000872665,0.00620544,0.126863
1.06,0.6,0.000872665,20.4109,-1.60715,0,2,-741.314,69.7239,69.9574,68.56,68.5574,22.3134,0.0857532,0.00740828,20.4109,0.000872665,0.00619545,0.126455
1.08,0.6,0.000872665,20.3779,-1.63868,0,2,-750.089,69.7197,69.5618,68.4006,68.44,22.7213,0.0888002,0.00753209,20.3779,0.000872665,0.00618542,0.126046
1.1,0.6,0.000872665,20.344,-1.66036,0,2,-746.678,69.6755,69.477,68.3895,68.4725,23.1285,0.0918927,0.0076557,20.344,0.000872665,0.00617512,0.125626
1.12,0.6,0.000872665,20.3102,-1.67675,0,2,-767.912,69.4035,69.3609,68.12,68.1626,23.5351,0.0950301,0.0077791,20.3102,0.000872665,0.00616488,0.12521
1.14,0.6,0.000872665,20.2775,-1.69531,0,2,-778.093,69.3181,69.3594,68.2757,67.9994,23.9409,0.0982124,0.0079023,20.2775,0.000872665,0.00615494,0.124807
1.16,0.6,0.000872665,20.2445,-1.72124,0,2,-843.181,69.08,69.2379,67.7621,67.8379,24.3461,0.101439,0.00802529,20.2445,0.000872665,0.00614493,0.124401
1.18,0.6,0.000872665,20.2113,-1.75214,0,2,-795.89,69.1578,69.0833,67.7611,67.7611,24.7507,0.104711,0.00814809,20.2113,0.000872665,0.00613486,0.123994
1.2,0.6,0.000872665,20.1772,-1.77764,0,2,-802.218,69.04,68.9174,67.6783,67.7965,25.1545,0.108026,0.00827068,20.1772,0.000872665,0.00612449,0.123575
1.22,0.6,0.000872665,20.1328,-1.78897,0,2,-815.84,68.9248,68.7616,67.4848,67.4864,25.5577,0.111386,0.00839306,20.1328,0.000872665,0.00611104,0.123033
1.24,0.6,0.000872665,20.1001,-1.79068,0,2,-825.125,68.6458,68.7142,67.5142,67.3113,25.96,0.114787,0.00851517,20.1001,0.000872665,0.00610108,0.122632
1.26,0.6,0.000872665,20.0663,-1.79701,0,2,-839.654,68.5579,68.6,67.12,67.1186,26.3616,0.118231,0.00863708,20.0663,0.000872665,0.00609083,0.12222
1.28,0.6,0.000872665,20.0333,-1.81454,0,2,-843.795,68.402,68.4759,67.0298,66.998,26.7626,0.121719,0.00875879,20.0333,0.000872665,0.00608082,0.121819
1.3,0.6,0.000872665,19.9999,-1.83156,0,2,-853.975,68.44,68.2802,66.8001,66.9999,27.1628,0.125249,0.0088803,19.9999,0.000872665,0.00607068,0.121413
1.32,0.6,0.000872665,19.9554,-1.82541,0,2,-862.96,68.1562,68.1562,66.7885,66.7962,27.5625,0.128822,0.0090016,19.9554,0.000872665,0.00605719,0.120874
1.34,0.6,0.000872665,19.9219,-1.77728,0,2,-872.264,68.0032,67.9984,66.7232,66.672,27.9612,0.132436,0.00912263,19.9219,0.000872665,0.00604702,0.120468
1.36,0.6,0.000872665,19.8879,-1.67914,0,2,-885.949,67.9211,67.96,66.5616,66.3608,28.3593,0.136091,0.00924346,19.8879,0.000872665,0.00603669,0.120057
1.38,0.6,0.000872665,19.8435,-1.54079,0,2,-892.071,67.6445,67.8325,66.3155,66.314,28.7567,0.139789,0.0093641,19.8435,0.000872665,0.0060232,0.119521
1.4,0.6,0.000872665,19.8106,-1.40222,0,2,-895.967,67.6812,67.6006,66.0425,66.16,29.1532,0.143526,0.00948447,19.8106,0.000872665,0.00601323,0.119126
1.42,0.6,0.000872665,19.8,-1.3217,0,2,-882.423,67.479,67.4369,65.9939,66.1559,29.5491,0.147305,0.00960465,19.8,0.000872665,0.00601,0.118998
1.44,0.6,0.000872665,19.7774,-1.33571,0,2,-956.347,67.28,67.28,65.7297,65.7961,29.9448,0.151129,0.00972477,19.7774,0.000872665,0.00600314,0.118726
1.46,0.6,0.000872665,19.7445,-1.44008,0,2,-927.99,67.2002,67.28,65.8003,65.6003,30.3401,0.154997,0.00984475,19.7445,0.000872665,0.00599315,0.118331
1.48,0.6,0.000872665,19.7217,-1.60453,0,2,-987.069,66.9946,67.1146,65.4,65.28,30.7347,0.158905,0.00996452,19.7217,0.000872665,0.00598623,0.118058
1.5,0.6,0.000872665,19.6879,-1.7858,0,2,-944.386,66.88,66.882,65.282,65.2407,31.1288,0.162856,0.0100842,19.6879,0.000872665,0.00597599,0.117655
1.52,0.6,0.000872665,19.6436,-1.93697,0,2,-983.761,66.8364,66.6382,65.08,65.2373,31.5222,0.166847,0.0102036,19.6436,0.000872665,0.00596253,0.117126
1.54,0.6,0.000872665,19.5988,-2.02801,0,2,-966.031,66.5194,66.56,64.7994,64.9196,31.9146,0.170875,0.0103227,19.5988,0.000872665,0.00594895,0.116592
1.56,0.595171,0.000865641,19.5555,-2.0627,0,2,-967.227,66.4742,66.4761,64.8,64.7465,32.3062,0.17494,0.0104413,19.5555,0.000865641,0.00588802,0.115143
1.58,0.6,0.000872665,19.5115,-2.07527,0,2,-985.245,66.2036,66.3609,64.6827,64.4409,32.6968,0.179042,0.0105589,19.5115,0.000872665,0.00592244,0.115556
1.6,0.597843,0.000869527,19.4774,-2.10883,0,2,-992.173,66.0817,66.1574,64.3591,64.3191,33.0866,0.183181,0.0106774,19.4774,0.000869527,0.00589084,0.114739
1.62,0.5,0.000727221,19.4439,-2.1841,0,2,-1003.86,66.0828,65.9241,64.1655,64.2028,33.4757,0.187358,0.0107902,19.4439,0.000727221,0.00491826,0.09563
1.64,0.5,0.000727221,19.4001,-2.28098,0,2,-1042.14,65.7888,65.7972,64.146,64.1888,33.8642,0.191568,0.0108836,19.4001,0.000727221,0.00490718,0.0951996
1.66,0.5,0.000727221,19.344,-2.357,0,2,-1053.56,65.5607,65.6386,63.88,63.9573,34.2517,0.195805,0.0109817,19.344,0.000727221,0.00489299,0.09465
1.68,0.5,0.000727221,19.2889,-2.38833,0,2,-1064.63,65.4727,65.5564,63.8691,63.6418,34.6381,0.200067,0.0110794,19.2889,0.000727221,0.00487905,0.0941114
1.7,0.5,0.000727221,19.2444,-2.38889,0,2,-1041.96,65.1611,65.4006,63.4811,63.5211,35.0233,0.204355,0.0111769,19.2444,0.000727221,0.00486781,0.0936783
1.72,0.5,0.000727221,19.2,-2.39115,0,2,-1050.26,65.2365,65.1147,63.24,63.3965,35.4077,0.20867,0.0112741,19.2,0.000727221,0.00485656,0.0932458
1.74,0.5,0.000727221,19.1562,-2.4152,0,2,-1075.55,65.0747,64.9164,63.1618,63.3164,35.7912,0.213012,0.0113711,19.1562,0.000727221,0.00484549,0.092821
1.76,0.5,0.000727221,19.1112,-2.45477,0,2,-1077.83,64.8023,64.8006,63.0817,63.0823,36.1738,0.217381,0.0114679,19.1112,0.000727221,0.00483412,0.0923861
1.78,0.5,0.000727221,19.0541,-2.48823,0,2,-1080.03,64.6774,64.64,62.9974,62.8748,36.5555,0.221778,0.0115644,19.0541,0.000727221,0.00481966,0.0918343
1.8,0.5,0.000727221,18.999,-2.50351,0,2,-1081.99,64.442,64.6005,62.762,62.562,36.9361,0.226197,0.0116607,18.999,0.000727221,0.00480574,0.0913044
1.82,0.5,0.000727221,18.9546,-2.50819,0,2,-1112.16,64.2811,64.2777,62.44,62.32,37.3156,0.23064,0.0117567,18.9546,0.000727221,0.00479449,0.0908776
1.84,0.5,0.000727221,18.9096,-2.51183,0,2,-1106.12,64.1966,64.1133,62.2299,62.2366,37.6941,0.235109,0.0118525,18.9096,0.000727221,0.00478311,0.0904467
1.86,0.5,0.000727221,18.8541,-2.51146,0,2,-1111.97,63.9613,63.96,62.0793,62.1203,38.0718,0.239604,0.011948,18.8541,0.000727221,0.00476909,0.089917
1.88,0.5,0.000727221,18.799,-2.50284,0,2,-1126.11,63.72,63.7169,61.7616,61.9584,38.4483,0.244121,0.0120433,18.799,0.000727221,0.00475514,0.0893919
1.9,0.5,0.000727221,18.7547,-2.49177,0,2,-1131.93,63.72,63.6792,61.8392,61.8024,38.8238,0.24866,0.0121382,18.7547,0.000727221,0.00474393,0.088971
1.92,0.5,0.000727221,18.7104,-2.48228,0,2,-1144.09,63.3594,63.5564,61.477,61.3594,39.1984,0.253225,0.012233,18.7104,0.000727221,0.00473273,0.0885514
1.94,0.5,0.000727221,18.6539,-2.46699,0,2,-1167.78,63.36,63.2,61.1989,61.1989,39.572,0.257814,0.0123275,18.6539,0.000727221,0.00471844,0.0880173
1.96,0.5,0.000727221,18.5996,-2.4422,0,2,-1160,63.2055,63.0841,61.0055,61.1214,39.9446,0.262425,0.0124218,18.5996,0.000727221,0.00470471,0.0875058
1.98,0.5,0.000727221,18.5554,-2.42166,0,2,-1156.11,62.999,62.88,60.8787,60.9987,40.3161,0.267057,0.0125157,18.5554,0.000727221,0.00469352,0.0870901
2,0.5,0.000727221,18.511,-2.42293,0,2,-1220.39,62.7964,62.7982,60.5636,60.7164,40.6867,0.271713,0.0126095,18.511,0.000727221,0.0046823,0.0866743
2.02,0.5,0.000727221,18.4666,-2.44576,0,2,-1171.63,62.5621,62.6416,60.5216,60.5611,41.0564,0.276392,0.012703,18.4666,0.000727221,0.00467107,0.0862589
2.04,0.5,0.000727221,18.4101,-2.47412,0,2,-1179.94,62.44,62.4806,60.4808,59.8815,41.4252,0.281094,0.0127963,18.4101,0.000727221,0.00465678,0.0857319
2.06,0.5,0.000727221,18.3555,-2.49907,0,2,-1178,62.3957,62.2315,60.1557,60.3451,41.7929,0.285817,0.0128893,18.3555,0.000727221,0.00464294,0.0852233
2.08,0.5,0.000727221,18.3111,-2.52901,0,2,-1178,62.1608,62.0004,59.9208,60.0004,42.1594,0.290559,0.012982,18.3111,0.000727221,0.00463174,0.0848124
2.1,0.5,0.000727221,18.2656,-2.57214,0,2,-1181.97,61.8,61.9556,59.9097,60,42.5251,0.295323,0.0130745,18.2656,0.000727221,0.00462022,0.0843912
2.12,0.5,0.000727221,18.2099,-2.61974,0,2,-1180.03,61.8,61.7624,59.6012,59.7671,42.8899,0.30011,0.0131668,18.2099,0.000727221,0.00460614,0.0838775
2.14,0.5,0.000727221,18.1551,-2.6548,0,2,-1184.1,61.4409,61.64,59.7993,59.4805,43.2535,0.304915,0.0132588,18.1551,0.000727221,0.00459228,0.0833735
2.16,0.5,0.000727221,18.0999,-2.67012,0,2,-1184.1,61.3641,61.3518,59.2738,59.4256,43.6161,0.309739,0.0133505,18.0999,0.000727221,0.0045783,0.0828668
2.18,0.5,0.000727221,18.0445,-2.67343,0,2,-1211.81,61.2812,61.1603,59.16,59.0012,43.9775,0.314581,0.0134419,18.0445,0.000727221,0.00456429,0.0823604
2.2,0.5,0.000727221,17.9989,-2.67661,0,2,-1190.27,60.9983,60.955,58.9167,58.9967,44.3378,0.319441,0.0135331,17.9989,0.000727221,0.00455275,0.0819443
2.22,0.5,0.000727221,17.9428,-2.68195,0,2,-1203.89,60.8023,60.84,58.9583,58.8411,44.6972,0.324321,0.013624,17.9428,0.000727221,0.00453857,0.0814348
2.24,0.5,0.000727221,17.8884,-2.68182,0,2,-1190.02,60.6804,60.72,58.602,58.6416,45.0555,0.329219,0.0137147,17.8884,0.000727221,0.0045248,0.0809414
2.26,0.5,0.000727221,17.8319,-2.67167,0,2,-1194.08,60.4734,60.5183,58.6383,58.51,45.4127,0.334134,0.013805,17.8319,0.000727221,0.0045105,0.0804306
2.28,0.5,0.000727221,17.7771,-2.65813,0,2,-1197.93,60.2425,60.2475,58.29,58.28,45.7688,0.339066,0.0138951,17.7771,0.000727221,0.00449665,0.0799374
2.3,0.5,0.000727221,17.7327,-2.65067,0,2,-1198.05,60.1973,60.0373,58.0391,58.1173,46.1238,0.344015,0.0139849,17.7327,0.000727221,0.00448541,0.0795384
2.32,0.5,0.000727221,17.6769,-2.64748,0,2,-1201.93,59.9252,59.8813,57.8839,57.8839,46.4779,0.348983,0.0140745,17.6769,0.000727221,0.0044713,0.0790385
2.34,0.5,0.000727221,17.6226,-2.63615,0,2,-1202.08,59.7166,59.715,57.7116,57.7966,46.8308,0.353967,0.0141638,17.6226,0.000727221,0.00445758,0.0785541
2.36,0.5,0.000727221,17.5672,-2.60974,0,2,-1207.94,59.5611,59.5606,57.3623,57.5229,47.1827,0.358967,0.0142528,17.5672,0.000727221,0.00444355,0.0780606
2.38,0.5,0.000727221,17.5104,-2.57958,0,2,-1209.95,59.2789,59.4368,57.4779,57.3958,47.5335,0.363983,0.0143415,17.5104,0.000727221,0.00442918,0.0775566
2.4,0.5,0.000727221,17.4661,-2.56979,0,2,-1211.88,59.24,59.1647,57.2059,57.0847,47.8832,0.369013,0.01443,17.4661,0.000727221,0.00441797,0.0771646
2.42,0.5,0.000727221,17.4218,-2.59436,0,2,-1216,59.1195,58.9598,56.9997,56.8795,48.2319,0.374062,0.0145182,17.4218,0.000727221,0.00440677,0.0767738
2.44,0.5,0.000727221,17.365,-2.64195,0,2,-1218,58.9564,58.7973,56.7173,56.76,48.5798,0.379128,0.0146062,17.365,0.000727221,0.00439242,0.0762744
2.46,0.5,0.000727221,17.3105,-2.68739,0,2,-1219.95,58.644,58.641,56.6,56.721,48.9266,0.384208,0.0146939,17.3105,0.000727221,0.00437862,0.0757959
2.48,0.5,0.000727221,17.2545,-2.71209,0,2,-1220.11,58.5956,58.5156,56.3189,56.44,49.2722,0.389302,0.0147813,17.2545,0.000727221,0.00436445,0.0753062
2.5,0.5,0.000727221,17.1993,-2.71157,0,2,-1225.94,58.2849,58.3212,56.3188,56.3237,49.6167,0.39441,0.0148685,17.1993,0.000727221,0.00435051,0.0748259
2.52,0.5,0.000727221,17.144,-2.69401,0,2,-1227.95,58.12,58.1213,56.162,56.0807,49.9601,0.399531,0.0149554,17.144,0.000727221,0.00433651,0.074345
2.54,0.5,0.000727221,17.0881,-2.67661,0,2,-1230,58.1187,57.8787,55.7603,55.919,50.3024,0.404666,0.015042,17.0881,0.000727221,0.00432236,0.0738608
2.56,0.5,0.000727221,17.044,-2.67547,0,2,-1228.06,57.8047,57.72,55.8,55.6447,50.6436,0.409813,0.0151283,17.044,0.000727221,0.00431123,0.0734807
2.58,0.4,0.000581776,16.9885,-2.69185,0,2,-1234,57.639,57.5197,55.5207,55.6397,50.9839,0.414976,0.0152101,16.9885,0.000581776,0.00343774,0.0584019
2.6,0.4,0.000581776,16.9332,-2.71175,0,2,-1234.1,57.4718,57.3979,55.5835,55.4318,51.3231,0.420146,0.0152744,16.9332,0.000581776,0.00342656,0.0580227
2.62,0.499179,0.000726027,16.8777,-2.71949,0,2,-1243.93,57.201,57.241,55.161,55.28,51.6612,0.425323,0.0153471,16.8777,0.000726027,0.00426216,0.0719356
2.64,0.400008,0.000581788,16.8215,-2.70863,0,2,-1240,57.04,57,55.12,55.12,51.9981,0.430509,0.0154322,16.8215,0.000581788,0.00340403,0.0572609
2.66,0.4,0.000581776,16.7665,-2.68516,0,2,-1236.41,56.9179,56.7959,54.9455,54.7938,52.334,0.435703,0.015496,16.7665,0.000581776,0.00339281,0.0568854
2.68,0.4,0.000581776,16.711,-2.66549,0,2,-1246,56.76,56.6399,54.56,54.6798,52.6687,0.440902,0.0155637,16.711,0.000581776,0.00338159,0.0565097
2.7,0.4,0.000581776,16.6666,-2.66588,0,2,-1249.91,56.5524,56.4381,54.3619,54.3619,53.0024,0.446107,0.0156312,16.6666,0.000581776,0.00337261,0.0562101
2.72,0.4,0.000581776,16.6111,-2.68907,0,2,-1249.98,56.3208,56.2811,54.3604,54.4,53.3351,0.45132,0.0156986,16.6111,0.000581776,0.00336138,0.0558364
2.74,0.4,0.000581776,16.5552,-2.72488,0,2,-1258.11,56.1622,56.1616,54.0816,54.2016,53.6668,0.456538,0.0157657,16.5552,0.000581776,0.00335006,0.055461
2.76,0.3,0.000436332,16.4991,-2.76408,0,2,-1271.55,55.9211,55.9955,54,53.9977,53.9973,0.46176,0.0158284,16.4991,0.000436332,0.00250402,0.041314
2.78,0.3,0.000436332,16.443,-2.80684,0,2,-1261.76,55.96,55.7632,53.808,53.728,54.3267,0.466981,0.0158742,16.443,0.000436332,0.00249551,0.0410335
2.8,0.2,0.000290888,16.3869,-2.85931,0,2,-1265.95,55.6397,55.5197,53.6389,53.5595,54.655,0.4722,0.0159199,16.3869,0.000290888,0.00165801,0.0271696
2.82,0.0944471,0.000137368,16.3331,-2.9227,0,2,-1262.11,55.5156,55.3578,53.4289,53.3911,54.9821,0.477413,0.0159445,16.3331,0.000137368,0.000780397,0.0127463
2.84,-0.00476438,-6.92951e-06,16.2785,-2.98225,0,2,-1265.81,55.2762,55.2762,53.1581,53.2419,55.3081,0.482614,0.0159516,16.2785,-6.92951e-06,-3.92355e-05,-0.000638695
2.86,-0.199202,-0.000289728,16.2113,-3.01083,0,2,-1265.97,55.2,55.1603,53.12,53.161,55.633,0.487796,0.0159388,16.2113,-0.000289728,-0.00163369,-0.0264844
2.88,-0.3,-0.000436332,16.1432,-2.99231,0,2,-1270,54.9544,55.0372,52.9214,52.9172,55.9566,0.492947,0.0158941,16.1432,-0.000436332,-0.00245001,-0.039551
2.9,-0.3,-0.000436332,16.0882,-2.93796,0,2,-1271.96,54.8391,54.7251,52.96,52.84,56.2789,0.498061,0.0158411,16.0882,-0.000436332,-0.00244166,-0.0392819
2.92,-0.4,-0.000581776,16.0321,-2.87383,0,2,-1272.05,54.7178,54.5167,52.5956,52.5967,56.6,0.50314,0.0157883,16.0321,-0.000581776,-0.0032442,-0.0520112
2.94,-0.404848,-0.000588828,15.9773,-2.81793,0,2,-1274.1,54.4761,54.3922,52.48,52.4742,56.92,0.508182,0.0157193,15.9773,-0.000588828,-0.00327231,-0.0522828
2.96,-0.5,-0.000727221,15.9223,-2.77208,0,2,-1276,54.2405,54.1602,52.3205,52.3201,57.239,0.513186,0.0156499,15.9223,-0.000727221,-0.00402749,-0.0641271
2.98,-0.5,-0.000727221,15.8657,-2.72844,0,2,-1281.57,54.1549,54.0783,52.0017,52.2,57.5568,0.518147,0.0155657,15.8657,-0.000727221,-0.00401318,-0.063672
