t_s,delta_wheel_deg,delta_road_rad,v_mps,a_long_mps2,accel_pedal_pct,brake_pedal_state,di_torque_actual_nm,wheel_FL_kph,wheel_FR_kph,wheel_RL_kph,wheel_RR_kph,x_m,y_m,psi_rad,v_state_mps,delta_state_rad,psi_dot_rads,a_y_mps2
0,6.1796,0.00898787,2.51111,-0.00439157,11.4939,2,27.4693,8.6,8.6,8.64,8.6,0,0,0,2.51111,0.00898787,0.00785048,0.0197134
0.02,5.75897,0.00837608,2.51111,-0.00608164,11.6,2,27.1793,8.6,8.56,8.64,8.6,0.0502213,3.85309e-06,0.000151663,2.51111,0.00837608,0.00731609,0.0183715
0.04,5.2813,0.00768134,2.51111,-0.0093259,11.8916,2,21.626,8.6,8.56,8.64,8.6,0.100442,1.50484e-05,0.000292275,2.51111,0.00768134,0.00670924,0.0168476
0.06,4.78563,0.00696042,2.51111,-0.0110893,12.2858,2,23.4291,8.6,8.56,8.64,8.6,0.150663,3.29923e-05,0.000420273,2.51111,0.00696042,0.00607954,0.0152664
0.08,4.27545,0.0062184,2.51111,-0.0081128,12.4,2,29.9879,8.6,8.6,8.64,8.6,0.200883,5.70445e-05,0.000535469,2.51111,0.0062184,0.0054314,0.0136389
0.1,3.75542,0.00546204,2.51111,0.00440054,12.8,2,33.4458,8.64,8.6,8.64,8.6,0.251103,8.65541e-05,0.00063755,2.51111,0.00546204,0.00477076,0.0119799
0.12,3.17733,0.00462123,2.51111,0.0318374,13.2,2,38,8.64,8.6,8.69938,8.6,0.301326,0.000120853,0.000725992,2.51111,0.00462123,0.00403635,0.0101357
0.14,2.67648,0.00389278,2.51111,0.0774924,13.2,2,38,8.64,8.6,8.72,8.64,0.351555,0.000159232,0.000799874,2.51111,0.00389278,0.00340009,0.00853799
0.16,2.16096,0.00314299,2.51111,0.137439,13.4781,2,46.952,8.64,8.64,8.72,8.69562,0.401793,0.000201016,0.000861439,2.51111,0.00314299,0.00274519,0.00689348
0.18,1.75653,0.00255476,2.51111,0.194906,13.6,2,64.0431,8.64,8.64,8.72,8.72,0.452042,0.000245585,0.000910525,2.51111,0.00255476,0.00223141,0.00560333
0.2,1.36219,0.00198122,2.51867,0.22356,13.6,2,72.6219,8.72,8.64,8.64,8.72,0.502304,0.000292387,0.000950109,2.51867,0.00198122,0.00173567,0.00437158
0.22,1.12888,0.00164189,2.53333,0.206271,13.6,2,70.3104,8.72,8.64,8.61155,8.72,0.552722,0.000341098,0.00098085,2.53333,0.00164189,0.00144677,0.00366514
0.24,0.931856,0.00135533,2.53333,0.151769,13.6,2,72,8.72,8.64,8.6,8.72,0.60343,0.000391522,0.00100705,2.53333,0.00135533,0.00119426,0.00302546
0.26,0.8,0.00116355,2.53333,0.0865055,13.6,2,82.1225,8.64,8.64,8.6,8.64,0.654127,0.000443147,0.00102884,2.53333,0.00116355,0.00102528,0.00259737
0.28,0.8,0.00116355,2.53333,0.0334021,13.6,2,94.1035,8.64,8.64,8.6,8.64,0.70481,0.000495798,0.00104851,2.53333,0.00116355,0.00102528,0.00259737
0.3,0.8,0.00116355,2.53333,0.00309009,13.6,2,95.7837,8.64,8.64,8.64,8.64,0.755484,0.000549449,0.00106901,2.53333,0.00116355,0.00102528,0.00259737
0.32,0.8,0.00116355,2.53333,-0.00169974,13.6,2,88.831,8.64,8.64,8.64,8.64,0.806151,0.000604132,0.00108952,2.53333,0.00116355,0.00102528,0.00259737
0.34,0.8,0.00116355,2.53333,0.018968,13.6,2,98.2709,8.64,8.64,8.72,8.64,0.856817,0.000659854,0.00111003,2.53333,0.00116355,0.00102528,0.00259737
0.36,0.8,0.00116355,2.53333,0.0630835,13.6,2,115.188,8.72,8.64,8.74931,8.69861,0.907488,0.000716619,0.00113053,2.53333,0.00116355,0.00102528,0.00259737
0.38,0.8,0.00116355,2.53333,0.123224,13.6,2,118.56,8.72,8.64,8.76,8.72,0.958167,0.000774433,0.00115104,2.53333,0.00116355,0.00102528,0.00259737
0.4,0.8,0.00116355,2.53333,0.181444,13.6,2,108.761,8.72,8.69791,8.76,8.72,1.00886,0.000833301,0.00117156,2.53333,0.00116355,0.00102528,0.00259737
0.42,0.969968,0.00141076,2.54065,0.212424,13.6,2,109.399,8.72,8.72,8.76,8.72,1.05956,0.000893241,0.00119317,2.54065,0.00141076,0.0012467,0.00316742
0.44,1.07451,0.00156281,2.55556,0.201943,13.6,2,123.922,8.7498,8.72,8.76,8.7498,1.11042,0.000954585,0.00121989,2.55556,0.00156281,0.00138917,0.00355009
0.46,1.27464,0.00185389,2.55556,0.163214,13.6,2,122.507,8.76,8.76,8.76,8.76,1.16157,0.00101773,0.00124967,2.55556,0.00185389,0.0016479,0.00421131
0.48,1.57336,0.00228836,2.55556,0.127478,13.6,2,115.73,8.76,8.76,8.76,8.76,1.21271,0.00108254,0.00128587,2.55556,0.00228836,0.0020341,0.00519825
0.5,1.83561,0.00266979,2.55556,0.119485,13.3288,2,114,8.78712,8.76,8.78712,8.76,1.26385,0.0011494,0.0013302,2.55556,0.00266979,0.00237315,0.00606473
0.52,2.14508,0.0031199,2.55556,0.14316,13.2,2,120.353,8.8,8.78902,8.77098,8.8,1.31498,0.00121869,0.00138139,2.55556,0.0031199,0.00277325,0.0070872
0.54,2.44812,0.00356064,2.55556,0.18073,13.2,2,124,8.8,8.8,8.76,8.8,1.36612,0.00129082,0.00144085,2.55556,0.00356064,0.00316503,0.00808841
0.56,2.77112,0.00403043,2.5634,0.202718,13.2,2,119.155,8.8,8.8,8.76,8.8,1.41727,0.00136621,0.00150824,2.5634,0.00403043,0.00359362,0.00921191
0.58,3.14438,0.00457332,2.57778,0.190583,12.9112,2,114,8.8,8.8,8.78888,8.8,1.46858,0.00144552,0.00158469,2.57778,0.00457332,0.00410055,0.0105703
0.6,3.44043,0.00500391,2.57778,0.154277,12.8,2,120.809,8.8,8.8,8.8,8.8,1.52017,0.00152947,0.00167113,2.57778,0.00500391,0.00448663,0.0115655
0.62,3.84366,0.00559037,2.57778,0.122696,12.1127,2,118.563,8.8,8.8,8.8,8.8,1.57176,0.00161807,0.00176548,2.57778,0.00559037,0.00501248,0.0129211
0.64,4.24113,0.00616848,2.57778,0.119077,12,2,114.355,8.88,8.8,8.88,8.8,1.62334,0.00171181,0.001871,2.57778,0.00616848,0.00553084,0.0142573
0.66,4.74214,0.00689716,2.57778,0.146514,11.7157,2,112,8.88,8.88,8.88,8.8,1.67492,0.00181127,0.00198753,2.57778,0.00689716,0.00618422,0.0159415
0.68,5.20022,0.00756342,2.57778,0.186466,11.333,2,111.335,8.88,8.88,8.88,8.85339,1.7265,0.0019171,0.00211755,2.57778,0.00756342,0.00678163,0.0174815
0.7,5.73969,0.00834805,2.58541,0.20798,10.8,2,109.206,8.88,8.88,8.92,8.88,1.7781,0.00202996,0.00225979,2.58541,0.00834805,0.00750735,0.0194096
0.72,6.24267,0.0090796,2.6,0.18998,10.4,2,103.147,8.88,8.88,8.92,8.88,1.82985,0.00215091,0.00241688,2.6,0.0090796,0.00821134,0.0213495
0.74,6.74789,0.0098144,2.6,0.139431,10.1042,2,97.4789,8.92,8.88,8.92,8.88,1.88188,0.00228107,0.00258786,2.6,0.0098144,0.00887592,0.0230774
0.76,7.14219,0.0103879,2.6,0.0833851,10,2,98.5781,8.92,8.88,8.92,8.88,1.93391,0.00242044,0.0027714,2.6,0.0103879,0.00939461,0.024426
0.78,7.47345,0.0108697,2.6,0.0469958,9.70618,2,94.5309,8.92,8.88,8.92,8.90938,1.98593,0.00256957,0.00296413,2.6,0.0108697,0.00983038,0.025559
0.8,7.66933,0.0111546,2.6,0.0429976,9.3227,2,82.454,8.92,8.88,8.97546,8.92,2.03794,0.0027289,0.00316424,2.6,0.0111546,0.010088,0.0262289
0.82,7.77233,0.0113044,2.6,0.0729804,9.2,2,80.5533,8.92,8.92,9,8.92,2.08994,0.00289875,0.003368,2.6,0.0113044,0.0102235,0.0265812
0.84,7.8,0.0113446,2.6,0.127954,8.8,2,85.4111,8.97929,8.92,9,8.92,2.14196,0.00307927,0.00357339,2.6,0.0113446,0.0102599,0.0266758
0.86,7.86943,0.0114456,2.6,0.186079,8.4,2,68.2791,9,8.92,9.04,8.92,2.19398,0.00327053,0.00377932,2.6,0.0114456,0.0103513,0.0269133
0.88,7.82626,0.0113828,2.60807,0.21769,7.70504,2,58.1008,9,8.92,9.04,8.92,2.24602,0.00347259,0.00398667,2.60807,0.0113828,0.0103264,0.0269321
0.9,7.9,0.0114901,2.62222,0.204383,7.33355,2,62.658,9,8.97329,9.04,8.97329,2.29823,0.00368611,0.00419357,2.62222,0.0114901,0.0104803,0.0274817
0.92,7.82898,0.0113868,2.62222,0.154559,6.91592,2,55.7389,9,9,9.04,9,2.35071,0.00391171,0.00440336,2.62222,0.0113868,0.0103861,0.0272346
0.94,7.9,0.0114901,2.62222,0.0939113,6.4,2,38.2505,9,9,9.01136,9,2.40319,0.00414823,0.00461121,2.62222,0.0114901,0.0104803,0.0274817
0.96,7.9,0.0114901,2.62222,0.04355,6,2,30.4445,9.04,9,9,9,2.45565,0.00439566,0.00482136,2.62222,0.0114901,0.0104803,0.0274817
0.98,8,0.0116355,2.62222,0.0110153,6,2,40.3198,9.04,9,9.04,9,2.5081,0.00465406,0.00503166,2.62222,0.0116355,0.010613,0.0278296
1,8.0674,0.0117336,2.62222,-0.00540534,5.73041,2,21.8248,9.08,9,9.04,9,2.56055,0.00492354,0.00524504,2.62222,0.0117336,0.0107024,0.0280641
1.02,8.1,0.011781,2.62222,-0.0107879,5.6,2,-4.9799,9.08,9,9.04,9,2.61299,0.00520423,0.00545975,2.62222,0.011781,0.0107457,0.0281775
1.04,8.2,0.0119264,2.62222,-0.0102287,5.6,2,0.880644,9.05138,9,9.04,9,2.66543,0.0054962,0.00567553,2.62222,0.0119264,0.0108783,0.0285254
1.06,8.2,0.0119264,2.62222,-0.00744505,5.6,2,18.287,9.04,8.94122,9.04,9,2.71787,0.00579956,0.00589375,2.62222,0.0119264,0.0108783,0.0285254
1.08,8.2,0.0119264,2.62222,-0.0045468,5.6,2,-6.16169,9.04,8.92,9.04,9,2.77031,0.00611435,0.00611131,2.62222,0.0119264,0.0108783,0.0285254
1.1,8.2,0.0119264,2.62222,-0.00234067,5.6,2,-17.8976,9.04,8.92,9.04,9,2.82276,0.00644055,0.00632888,2.62222,0.0119264,0.0108783,0.0285254
1.12,8.13001,0.0118246,2.62222,-0.000770501,5.6,2,-16.6014,9.04,8.97599,9.04,9,2.8752,0.00677815,0.00654598,2.62222,0.0118246,0.0107855,0.0282819
1.14,8.03191,0.0116819,2.62222,0.000688764,5.87236,2,4.80889,9.04,9,9.04,9,2.92764,0.00712709,0.00676057,2.62222,0.0116819,0.0106553,0.0279406
1.16,7.82953,0.0113876,2.62222,0.00270784,6,2,15.5436,9.04,9,9.04,9,2.98009,0.00748719,0.00697168,2.62222,0.0113876,0.0103868,0.0272365
1.18,7.633,0.0111018,2.62222,0.00578662,6,2,-21.479,9.04,9,9.04,9,3.03253,0.00785822,0.00717678,2.62222,0.0111018,0.0101261,0.0265528
1.2,7.32961,0.0106605,2.62222,0.00985397,6,2,-80.6033,9.04,9,9.04,9,3.08497,0.00823986,0.00737599,2.62222,0.0106605,0.00972355,0.0254973
1.22,7.05557,0.0102619,2.62222,0.013731,6,2,-109.111,9.04,9,9,9,3.13742,0.00863173,0.00756663,2.62222,0.0102619,0.00935998,0.024544
1.24,6.76108,0.00983359,2.62222,0.0145178,6,2,-108.994,9.04,9,9,8.92,3.18986,0.00903342,0.00775007,2.62222,0.00983359,0.00896928,0.0235195
1.26,6.45358,0.00938635,2.62222,0.00716524,6,2,-152.997,9.01072,8.92,8.94143,8.92,3.24231,0.00944452,0.00792547,2.62222,0.00938635,0.00856133,0.0224497
1.28,6.13093,0.00891707,2.62222,-0.0152185,6.27629,2,-193.443,9,8.92,8.92,8.89237,3.29475,0.00986459,0.00809253,2.62222,0.00891707,0.00813328,0.0213273
1.3,5.82715,0.00847525,2.62222,-0.0594634,6.4,2,-234.742,9,8.92,8.92,8.88,3.34719,0.0102932,0.00825103,2.62222,0.00847525,0.00773027,0.0202705
1.32,5.53227,0.00804636,2.62222,-0.127788,6.4,2,-226.39,9,8.88,8.92,8.88,3.39962,0.0107298,0.00840163,2.62222,0.00804636,0.00733906,0.0192446
1.34,5.2296,0.00760614,2.62222,-0.211916,6.4,2,-217.408,8.92,8.88,8.88,8.82368,3.45204,0.0111739,0.00854438,2.62222,0.00760614,0.00693752,0.0181917
1.36,4.85494,0.00706122,2.61454,-0.294233,6.4,2,-235.21,8.89099,8.88,8.88,8.8,3.50444,0.0116252,0.00867853,2.61454,0.00706122,0.00642162,0.0167896
1.38,4.45561,0.00648042,2.6,-0.361114,6.4,2,-307.981,8.88,8.8,8.82224,8.8,3.55667,0.0120818,0.0088017,2.6,0.00648042,0.00586064,0.0152377
1.4,4.16561,0.00605863,2.6,-0.411743,6.8,2,-289.841,8.82624,8.77312,8.8,8.76,3.6086,0.0125418,0.00891423,2.6,0.00605863,0.00547918,0.0142459
1.42,3.75414,0.00546018,2.59236,-0.448254,7.09172,2,-265.745,8.8,8.76,8.77083,8.76,3.66051,0.0130074,0.00901903,2.59236,0.00546018,0.00492343,0.0127633
1.44,3.45806,0.00502954,2.57778,-0.466819,7.2,2,-267.936,8.76,8.76,8.76,8.72,3.71227,0.0134766,0.0091127,2.57778,0.00502954,0.00450962,0.0116248
1.46,3.2269,0.00469333,2.57012,-0.465943,7.2,2,-297.089,8.72,8.72,8.72,8.66152,3.76373,0.0139478,0.0091993,2.57012,0.00469333,0.00419566,0.0107834
1.48,2.95694,0.00430069,2.55556,-0.45539,7.2,2,-312.014,8.72,8.72,8.72,8.64,3.81504,0.0144219,0.00927981,2.55556,0.00430069,0.00382286,0.00976953
1.5,2.7261,0.00396496,2.55556,-0.449287,7.2,2,-309.831,8.64,8.64,8.64,8.61044,3.86605,0.0148973,0.0093529,2.55556,0.00396496,0.00352443,0.00900687
1.52,2.53006,0.00367982,2.54739,-0.450878,7.47976,2,-279.816,8.61202,8.64,8.61202,8.6,3.91707,0.0153762,0.00942052,2.54739,0.00367982,0.00326052,0.00830582
1.54,2.33107,0.0033904,2.53333,-0.449715,7.6,2,-268,8.6,8.6,8.6,8.6,3.96793,0.0158569,0.00948307,2.53333,0.0033904,0.0029875,0.00756832
1.56,2.12897,0.00309646,2.52545,-0.436136,7.6,2,-272.262,8.57159,8.56,8.56,8.56,4.0185,0.016338,0.00954015,2.52545,0.00309646,0.00271999,0.00686921
1.58,2.1,0.00305433,2.51111,-0.413729,7.6,2,-285.383,8.56,8.50093,8.56,8.50093,4.06892,0.0168204,0.00959298,2.51111,0.00305433,0.00266775,0.00669901
1.6,2,0.00290888,2.51111,-0.394981,7.6,2,-272.721,8.56,8.48,8.48,8.48,4.11906,0.0173027,0.00964543,2.51111,0.00290888,0.00254071,0.00638001
1.62,1.93172,0.00280958,2.50319,-0.38819,7.6,2,-255.517,8.48,8.48,8.48,8.45269,4.1692,0.0177876,0.0096951,2.50319,0.00280958,0.00244624,0.00612341
1.64,1.9,0.00276344,2.48889,-0.394398,7.6,2,-242.766,8.45107,8.44,8.44,8.44,4.21918,0.0182734,0.00974332,2.48889,0.00276344,0.00239232,0.00595421
1.66,1.9,0.00276344,2.48889,-0.412416,7.6,2,-234.915,8.44,8.44,8.44,8.44,4.26888,0.0187588,0.00979089,2.48889,0.00276344,0.00239232,0.00595421
1.68,1.9,0.00276344,2.48093,-0.43568,7.6,2,-233.094,8.41094,8.4,8.41094,8.4,4.31857,0.0192465,0.00983866,2.48093,0.00276344,0.00238467,0.00591621
1.7,1.9,0.00276344,2.46667,-0.449953,7.6,2,-239.37,8.34521,8.34521,8.32,8.32,4.3681,0.019735,0.00988627,2.46667,0.00276344,0.00237096,0.00584836
1.72,1.9,0.00276344,2.4592,-0.444487,7.6,2,-232,8.32,8.32,8.32,8.32,4.41734,0.020223,0.0099336,2.4592,0.00276344,0.00236378,0.00581302
1.74,1.9,0.00276344,2.44444,-0.422096,7.6,2,-222.18,8.32,8.32,8.32,8.28,4.46644,0.0207119,0.00998079,2.44444,0.00276344,0.0023496,0.00574346
1.76,1.9,0.00276344,2.44444,-0.393923,7.6,2,-212.001,8.28,8.28,8.28,8.28,4.51524,0.0212001,0.0100277,2.44444,0.00276344,0.0023496,0.00574346
1.78,1.9,0.00276344,2.43669,-0.366735,7.88075,2,-203.789,8.28,8.28,8.24,8.28,4.56405,0.0216907,0.0100746,2.43669,0.00276344,0.00234214,0.00570706
1.8,1.9,0.00276344,2.42222,-0.341438,8,2,-188.149,8.25074,8.25074,8.24,8.25074,4.6127,0.0221821,0.0101214,2.42222,0.00276344,0.00232824,0.0056395
1.82,1.9,0.00276344,2.42222,-0.320573,8,2,-184,8.24,8.24,8.18334,8.24,4.66108,0.0226728,0.0101679,2.42222,0.00276344,0.00232824,0.0056395
1.84,1.9,0.00276344,2.41795,-0.305942,8.4,2,-181.615,8.24,8.16,8.16,8.22461,4.70945,0.0231658,0.0102144,2.41795,0.00276344,0.00232413,0.00561962
1.86,1.9,0.00276344,2.4055,-0.294774,8.4,2,-180.495,8.24,8.16,8.16,8.17981,4.75775,0.0236603,0.0102608,2.4055,0.00276344,0.00231216,0.00556191
1.88,1.8,0.00261799,2.4,-0.287677,8.8,2,-182.583,8.16,8.12,8.15119,8.12,4.8058,0.0241544,0.0103064,2.4,0.00261799,0.00218546,0.00524511
1.9,1.8,0.00261799,2.4,-0.288922,8.8,2,-183.371,8.12,8.12,8.12,8.12,4.85374,0.0246496,0.0103494,2.4,0.00261799,0.00218546,0.00524511
1.92,1.77958,0.00258829,2.39761,-0.293555,8.8,2,-176.788,8.12,8.12,8.12,8.12,4.90168,0.0251468,0.010393,2.39761,0.00258829,0.00215851,0.00517526
1.94,1.7,0.00247255,2.37778,-0.290293,9.04611,2,-156.769,8.12,8.08,8.10931,8.08,4.94957,0.0256455,0.0104355,2.37778,0.00247255,0.00204493,0.0048624
1.96,1.7,0.00247255,2.37778,-0.279532,9.2,2,-137.468,8.11101,8.08,8.08,8.08,4.99706,0.0261422,0.0104759,2.37778,0.00247255,0.00204493,0.0048624
1.98,1.7,0.00247255,2.37778,-0.269698,9.2,2,-115.677,8.08,8.08,8.08,8.08,5.04456,0.0266407,0.0105167,2.37778,0.00247255,0.00204493,0.0048624
2,1.7,0.00247255,2.3755,-0.256446,9.2,2,-96.896,8.08,8.06444,8.08,8.08,5.09206,0.0271412,0.0105576,2.3755,0.00247255,0.00204298,0.00485311
2.02,1.7,0.00247255,2.35556,-0.227384,9.2,2,-91.1699,8,8,8.08,8,5.13952,0.0276433,0.0105984,2.35556,0.00247255,0.00202582,0.00477194
2.04,1.6,0.00232711,2.35556,-0.187523,9.2,2,-80.8656,8,8,8,8,5.18658,0.028143,0.0106383,2.35556,0.00232711,0.00190666,0.00449123
2.06,1.6,0.00232711,2.35556,-0.16083,9.2,2,-67.6138,8,8,8,8,5.23365,0.0286447,0.0106758,2.35556,0.00232711,0.00190666,0.00449123
2.08,1.6,0.00232711,2.35556,-0.165151,9.6,2,-65.235,8,8,8,8,5.28073,0.0291482,0.0107139,2.35556,0.00232711,0.00190666,0.00449123
2.1,1.6,0.00232711,2.35556,-0.193486,9.6,2,-60.1056,8,8,8,7.96,5.3278,0.0296534,0.010752,2.35556,0.00232711,0.00190666,0.00449123
2.12,1.57518,0.00229101,2.35281,-0.216746,9.6,2,-52.4815,8,7.99007,8,7.96,5.37487,0.0301604,0.0107899,2.35281,0.00229101,0.00187489,0.00441126
2.14,1.57811,0.00229527,2.33333,-0.206571,9.6,2,-57.3293,8,7.96,8,7.96,5.42188,0.0306686,0.0108273,2.33333,0.00229527,0.00186283,0.0043466
2.16,1.5,0.00218166,2.33333,-0.160561,9.6,2,-59.7693,8,7.96,7.96,7.96,5.4685,0.0311742,0.010864,2.33333,0.00218166,0.00177063,0.00413146
2.18,1.5,0.00218166,2.33333,-0.100494,9.6,2,-66,8,7.97035,7.96,7.96,5.51514,0.0316817,0.010899,2.33333,0.00218166,0.00177063,0.00413146
2.2,1.5,0.00218166,2.33333,-0.0486607,9.6,2,-58.5192,7.99116,8,7.96,7.96,5.56178,0.0321909,0.0109344,2.33333,0.00218166,0.00177063,0.00413146
2.22,1.5,0.00218166,2.33333,-0.0142665,9.6,2,-50,7.96,7.9898,7.96,7.96,5.60843,0.0327019,0.0109698,2.33333,0.00218166,0.00177063,0.00413146
2.24,1.5,0.00218166,2.33333,0.00360169,9.6,2,-42.3387,7.96,7.96,7.96,7.96,5.65509,0.0332146,0.0110052,2.33333,0.00218166,0.00177063,0.00413146
2.26,1.5,0.00218166,2.33333,0.00983083,9.6,2,-39.5862,7.96,7.96,7.96,7.96,5.70176,0.033729,0.0110406,2.33333,0.00218166,0.00177063,0.00413146
2.28,1.5,0.00218166,2.33333,0.00969891,9.6,2,-40.9749,7.96,7.96,7.96,7.92,5.74842,0.0342451,0.011076,2.33333,0.00218166,0.00177063,0.00413146
2.3,1.5,0.00218166,2.33333,0.00731108,9.6,2,-33.0104,7.96,7.9499,7.96,7.92,5.79509,0.0347628,0.0111114,2.33333,0.00218166,0.00177063,0.00413146
2.32,1.5,0.00218166,2.33333,0.00526086,9.6,2,-27.2375,7.96,7.92,7.96,7.92,5.84176,0.0352821,0.0111468,2.33333,0.00218166,0.00177063,0.00413146
2.34,1.5,0.00218166,2.33333,0.0048226,9.6,2,-22.9944,7.96,7.92986,7.96,7.92,5.88842,0.0358032,0.0111823,2.33333,0.00218166,0.00177063,0.00413146
2.36,1.47778,0.00214934,2.33333,0.00620066,9.6,2,-17.5007,7.92,7.96,7.96,7.92889,5.93509,0.0363258,0.0112175,2.33333,0.00214934,0.00174439,0.00407025
2.38,1.4,0.00203622,2.33333,0.00858874,9.6,2,-13.5356,7.92,7.96,7.96,7.96,5.98175,0.0368501,0.0112518,2.33333,0.00203622,0.00165258,0.00385603
2.4,1.4,0.00203622,2.33333,0.00999785,9.6,2,-12,7.92,7.96,7.96,7.96,6.02842,0.037376,0.0112844,2.33333,0.00203622,0.00165258,0.00385603
2.42,1.4,0.00203622,2.33333,0.0070106,9.6,2,-13.3499,7.96,7.96,7.96,7.96,6.07508,0.0379034,0.0113175,2.33333,0.00203622,0.00165258,0.00385603
2.44,1.4,0.00203622,2.33333,-0.00516596,9.6,2,-9.71438,7.96,7.96,7.96,7.96,6.12175,0.0384323,0.0113505,2.33333,0.00203622,0.00165258,0.00385603
2.46,1.4,0.00203622,2.33333,-0.0317509,9.6,2,-7.05663,7.96,7.96,7.96,7.95057,6.16841,0.0389627,0.0113836,2.33333,0.00203622,0.00165258,0.00385603
2.48,1.4,0.00203622,2.33333,-0.0757816,9.6,2,-2.31373,7.96,7.94953,7.96,7.92,6.21507,0.0394947,0.0114166,2.33333,0.00203622,0.00165258,0.00385603
2.5,1.4,0.00203622,2.33333,-0.133157,9.2,2,-3.23177,7.92,7.92,7.96,7.92,6.26171,0.040028,0.0114497,2.33333,0.00203622,0.00165258,0.00385603
2.52,1.37996,0.00200708,2.33333,-0.185978,9.6,2,-1.60288,7.92,7.92,7.96,7.92,6.30835,0.0405628,0.0114826,2.33333,0.00200708,0.00162893,0.00380085
2.54,1.3,0.00189077,2.33064,-0.202352,9.29829,2,-2.99189,7.92983,7.92,7.96,7.92,6.35498,0.0410989,0.0115146,2.33064,0.00189077,0.00153277,0.00357234
2.56,1.3,0.00189077,2.31111,-0.155133,9.2,2,-3.24944,7.96,7.96,7.96,7.92,6.40155,0.0416359,0.0115447,2.31111,0.00189077,0.00151993,0.00351272
2.58,1.3,0.00189077,2.31111,-0.0483324,9.2,2,0,7.96,7.96,7.96,7.96,6.44774,0.0421699,0.0115751,2.31111,0.00189077,0.00151993,0.00351272
2.6,1.3,0.00189077,2.31111,0.0793483,9.2,2,-3.18913,7.96,7.96,7.96,7.96,6.49394,0.0427055,0.0116055,2.31111,0.00189077,0.00151993,0.00351272
2.62,1.27615,0.00185609,2.31376,0.17728,8.8,2,-4.79761,7.96,7.96,7.96,7.96,6.54018,0.0432428,0.0116358,2.31376,0.00185609,0.00149376,0.00345619
2.64,1.2,0.00174533,2.33333,0.212348,8.55923,2,-8,7.96,7.96,7.96,7.96,6.58649,0.0437823,0.0116651,2.33333,0.00174533,0.0014165,0.00330517
2.66,1.2,0.00174533,2.33333,0.186951,8.4,2,-9.72616,7.96,7.96,7.96,7.96,6.63319,0.0443278,0.011693,2.33333,0.00174533,0.0014165,0.00330517
2.68,1.2,0.00174533,2.33333,0.128961,8.4,2,-10.499,7.96,7.96,7.96,7.96,6.67989,0.0448746,0.0117213,2.33333,0.00174533,0.0014165,0.00330517
2.7,1.2,0.00174533,2.33333,0.0638548,8.31563,2,-12,7.96,7.92,7.92844,7.96,6.72658,0.0454225,0.0117497,2.33333,0.00174533,0.0014165,0.00330517
2.72,1.2,0.00174533,2.33333,0.000384944,8,2,-14.4295,7.96,7.92,7.96,7.96,6.77326,0.0459716,0.011778,2.33333,0.00174533,0.0014165,0.00330517
2.74,1.2,0.00174533,2.33333,-0.0641003,7.75782,2,-18.4218,7.96,7.92,7.96,7.96,6.81992,0.0465219,0.0118063,2.33333,0.00174533,0.0014165,0.00330517
2.76,1.2,0.00174533,2.33333,-0.132232,7.6,2,-22.7581,7.96,7.92,7.92,7.95005,6.86657,0.0470734,0.0118347,2.33333,0.00174533,0.0014165,0.00330517
2.78,1.2,0.00174533,2.33333,-0.195798,7.35035,2,-25.2482,7.96,7.92,7.92,7.92,6.91321,0.047626,0.011863,2.33333,0.00174533,0.0014165,0.00330517
2.8,1.2,0.00174533,2.33048,-0.232935,7.2,2,-27.0279,7.96,7.92,7.92,7.92,6.95983,0.0481798,0.0118913,2.33048,0.00174533,0.00141477,0.0032971
2.82,1.2,0.00174533,2.31111,-0.224121,7.2,2,-32.5329,7.96,7.92,7.92,7.92,7.00639,0.0487341,0.0119195,2.31111,0.00174533,0.00140301,0.00324251
2.84,1.2,0.00174533,2.31111,-0.174041,7.2,2,-37.0821,7.92,7.92,7.92,7.92,7.05257,0.0492852,0.0119476,2.31111,0.00174533,0.00140301,0.00324251
2.86,1.2,0.00174533,2.31111,-0.108807,7.2,2,-47.381,7.92,7.92,7.92,7.92,7.09875,0.0498376,0.0119756,2.31111,0.00174533,0.00140301,0.00324251
2.88,1.2,0.00174533,2.31111,-0.0526488,7.2,2,-48.4961,7.92,7.92,7.92,7.92,7.14495,0.0503915,0.0120037,2.31111,0.00174533,0.00140301,0.00324251
2.9,1.2,0.00174533,2.31111,-0.0151451,6.95946,2,-53.608,7.92,7.92,7.92,7.92,7.19116,0.0509469,0.0120317,2.31111,0.00174533,0.00140301,0.00324251
2.92,1.2,0.00174533,2.31111,0.00505504,6.9565,2,-58.0876,7.92,7.92,7.92,7.92,7.23737,0.0515036,0.0120598,2.31111,0.00174533,0.00140301,0.00324251
2.94,1.1,0.00159989,2.31111,0.0135,6.8,2,-63.6615,7.92,7.92,7.92,7.92,7.28359,0.0520617,0.0120873,2.31111,0.00159989,0.00128609,0.0029723
2.96,1.1,0.00159989,2.31111,0.0158831,6.8,2,-74.1529,7.92,7.92,7.92,7.84,7.32982,0.052621,0.0121124,2.31111,0.00159989,0.00128609,0.0029723
2.98,1.1,0.00159989,2.31111,0.0160513,6.8,2,-78,7.92,7.92,7.90351,7.84,7.37604,0.0531815,0.0121381,2.31111,0.00159989,0.00128609,0.0029723
3,1.17958,0.00171563,2.31111,0.0152456,6.8,2,-81.7335,7.92,7.90366,7.84,7.92,7.42226,0.0537431,0.0121643,2.31111,0.00171563,0.00137913,0.00318733
