t_s,delta_wheel_deg,delta_road_rad,v_mps,a_long_mps2,accel_pedal_pct,brake_pedal_state,di_torque_actual_nm,wheel_FL_kph,wheel_FR_kph,wheel_RL_kph,wheel_RR_kph,x_m,y_m,psi_rad,v_state_mps,delta_state_rad,psi_dot_rads,a_y_mps2
0,-2,-0.00290888,35.0222,-0.0223201,21.4408,2,216,120.216,120.2,120.36,120.432,0,0,0,35.0222,-0.00290888,-0.0354351,-1.24101
0.02,-2,-0.00290888,35.0222,-0.0182595,21.2,2,216,119.96,120.12,120.44,120.2,0.70044,-0.0002482,-0.000708697,35.0222,-0.00290888,-0.0354351,-1.24101
0.04,-2,-0.00290888,35.0222,-0.0044675,21.3582,2,216,120.151,120.152,120.32,120.407,1.40088,-0.0009928,-0.00141739,35.0222,-0.00290888,-0.0354351,-1.24101
0.06,-2,-0.00290888,35.0222,0.0230283,21.2,2,216,120.122,120.28,120.367,120.393,2.10132,-0.00223381,-0.00212609,35.0222,-0.00290888,-0.0354351,-1.24101
0.08,-2,-0.00290888,35.0222,0.0677797,21.2,2,216,119.944,120.16,120.36,120.2,2.80177,-0.00397123,-0.0028348,35.0222,-0.00290888,-0.0354351,-1.24101
0.1,-2,-0.00290888,35.0222,0.127756,21.2,2,216,120.199,120.176,120.344,120.44,3.50222,-0.0062051,-0.00354352,35.0222,-0.00290888,-0.0354351,-1.24101
0.12,-2,-0.00290888,35.0222,0.18882,21.2,2,216,120.135,120.32,120.296,120.375,4.20269,-0.00893544,-0.00425224,35.0222,-0.00290888,-0.0354351,-1.24101
0.14,-2,-0.00290888,35.0265,0.225097,21.4432,2,216.784,120.016,120.184,120.358,120.247,4.90316,-0.0121623,-0.00496098,35.0265,-0.00290888,-0.0354394,-1.24132
0.16,-2,-0.00290888,35.0444,0.216174,21.2,2,216,120.135,120.183,120.433,120.44,5.60373,-0.0158861,-0.00566982,35.0444,-0.00290888,-0.0354575,-1.24259
0.18,-2,-0.00290888,35.0444,0.167159,21.2,2,216,120.191,120.345,120.295,120.396,6.30465,-0.0201088,-0.00637901,35.0444,-0.00290888,-0.0354575,-1.24259
0.2,-2.05761,-0.00299267,35.0444,0.103853,21.2,2,216,119.96,120.086,120.371,120.297,7.00556,-0.0248297,-0.0070933,35.0444,-0.00299267,-0.0364788,-1.27838
0.22,-2,-0.00290888,35.0444,0.0496898,21.2,2,216,120.105,120.195,120.33,120.44,7.70645,-0.0300571,-0.0078229,35.0444,-0.00290888,-0.0354575,-1.24259
0.24,-2,-0.00290888,35.0444,0.0139131,21.2,2,216,120.135,120.304,120.368,120.344,8.40732,-0.0357874,-0.00852696,35.0444,-0.00290888,-0.0354575,-1.24259
0.26,-2,-0.00290888,35.0444,-0.00461802,21.2,2,216,119.96,120.147,120.44,120.306,9.10818,-0.0420123,-0.00923611,35.0444,-0.00290888,-0.0354575,-1.24259
0.28,-2,-0.00290888,35.0444,-0.0110192,21.2,2,216,120.1,120.149,120.44,120.523,9.80904,-0.0487342,-0.00994526,35.0444,-0.00290888,-0.0354575,-1.24259
0.3,-2,-0.00290888,35.0444,-0.0106611,21.2,2,216,120.139,120.295,120.465,120.459,10.5099,-0.0559531,-0.0106544,35.0444,-0.00290888,-0.0354575,-1.24259
0.32,-2,-0.00290888,35.0444,-0.00756722,21.2,2,214.85,120.017,120.2,120.44,120.314,11.2107,-0.063669,-0.0113636,35.0444,-0.00290888,-0.0354575,-1.24259
0.34,-2,-0.00290888,35.0444,-0.00412191,21.2,2,216,120.189,120.174,120.398,120.48,11.9116,-0.0718819,-0.0120727,35.0444,-0.00290888,-0.0354575,-1.24259
0.36,-2,-0.00290888,35.0444,-0.00140598,21.2,2,214,120.169,120.335,120.391,120.394,12.6124,-0.0805918,-0.0127819,35.0444,-0.00290888,-0.0354575,-1.24259
0.38,-1.9609,-0.00285202,35.0444,0.000291031,21.2,2,214,120.04,120.2,120.456,120.336,13.3132,-0.0897979,-0.0134875,35.0444,-0.00285202,-0.0347644,-1.2183
0.4,-2,-0.00290888,35.0444,0.0010174,21.2,2,213.196,120.216,120.248,120.376,120.464,14.0141,-0.0994945,-0.0141828,35.0444,-0.00290888,-0.0354575,-1.24259
0.42,-1.938,-0.0028187,35.0444,0.000855663,21.2,2,212,120.244,120.345,120.366,120.36,14.7149,-0.109683,-0.0148899,35.0444,-0.0028187,-0.0343583,-1.20407
0.44,-2,-0.00290888,35.0444,-0.000212741,21.2,2,212,120.07,120.23,120.44,120.335,15.4157,-0.120359,-0.0155771,35.0444,-0.00290888,-0.0354575,-1.24259
0.46,-2,-0.00290888,35.0444,-0.00227734,21.2,2,210,120.244,120.297,120.389,120.463,16.1165,-0.131527,-0.0162918,35.0444,-0.00290888,-0.0354575,-1.24259
0.48,-1.9,-0.00276344,35.0444,-0.00530231,21.2,2,210,120.183,120.304,120.392,120.295,16.8173,-0.143191,-0.016992,35.0444,-0.00276344,-0.0336847,-1.18046
0.5,-1.9,-0.00276344,35.0444,-0.00876546,21.2,2,208.805,120,120.176,120.408,120.344,17.5181,-0.155334,-0.0176569,35.0444,-0.00276344,-0.0336847,-1.18046
0.52,-1.93808,-0.00281883,35.0444,-0.0111709,21.2,2,208,120.211,120.246,120.345,120.49,18.2188,-0.167946,-0.0183339,35.0444,-0.00281883,-0.0343598,-1.20412
0.54,-2,-0.00290888,35.0444,-0.00956994,21.2,2,207.195,120.183,120.296,120.392,120.344,18.9196,-0.181038,-0.01903,35.0444,-0.00290888,-0.0354575,-1.24259
0.56,-2,-0.00290888,35.0444,0.000602753,21.2,2,208,120.014,120.16,120.48,120.401,19.6203,-0.194625,-0.0197446,35.0444,-0.00290888,-0.0354575,-1.24259
0.58,-1.9,-0.00276344,35.0444,0.0248446,21.2,2,205.182,120.242,120.249,120.464,120.6,20.3211,-0.208709,-0.0204449,35.0444,-0.00276344,-0.0336847,-1.18046
0.6,-2,-0.00290888,35.0444,0.0673059,21.2,2,206,120.195,120.32,120.48,120.424,21.0218,-0.223274,-0.0211186,35.0444,-0.00290888,-0.0354575,-1.24259
0.62,-2,-0.00290888,35.0444,0.126149,21.2,2,204,120.04,120.272,120.464,120.344,21.7226,-0.238325,-0.0218367,35.0444,-0.00290888,-0.0354575,-1.24259
0.64,-1.94211,-0.00282469,35.0444,0.187282,21.2,2,204.842,120.221,120.177,120.343,120.6,22.4233,-0.253877,-0.0225407,35.0444,-0.00282469,-0.0344313,-1.20662
0.66,-2,-0.00290888,35.0483,0.224531,21.2,2,204,120.263,120.454,120.44,120.331,23.1241,-0.269916,-0.0232294,35.0483,-0.00290888,-0.0354614,-1.24286
0.68,-2,-0.00290888,35.0667,0.216725,21.2,2,202,120.092,120.289,120.466,120.391,23.8249,-0.286449,-0.0239438,35.0667,-0.00290888,-0.03548,-1.24417
0.7,-2,-0.00290888,35.0667,0.168301,21.2,2,203.189,120.29,120.297,120.391,120.431,24.526,-0.303489,-0.0246534,35.0667,-0.00290888,-0.03548,-1.24417
0.72,-2,-0.00290888,35.0667,0.104991,21.2,2,202,120.222,120.45,120.48,120.412,25.2272,-0.321028,-0.025363,35.0667,-0.00290888,-0.03548,-1.24417
0.74,-2,-0.00290888,35.0667,0.0505275,21.2,2,202,120.014,120.16,120.44,120.454,25.9283,-0.339063,-0.0260727,35.0667,-0.00290888,-0.03548,-1.24417
0.76,-2,-0.00290888,35.0667,0.0144121,21.2,2,202,120.385,120.385,120.328,120.44,26.6294,-0.357595,-0.0267823,35.0667,-0.00290888,-0.03548,-1.24417
0.78,-2,-0.00290888,35.0667,-0.00438461,21.2,2,202.704,120.13,120.304,120.48,120.424,27.3305,-0.376625,-0.0274919,35.0667,-0.00290888,-0.03548,-1.24417
0.8,-2,-0.00290888,35.0667,-0.0109603,21.2,2,202,120.072,120.176,120.44,120.271,28.0316,-0.396153,-0.0282015,35.0667,-0.00290888,-0.03548,-1.24417
0.82,-2,-0.00290888,35.0667,-0.0107173,21.2,2,202.802,120.312,120.336,120.432,120.64,28.7326,-0.416177,-0.0289111,35.0667,-0.00290888,-0.03548,-1.24417
0.84,-2,-0.00290888,35.0667,-0.00772606,21.2,2,202.547,120.222,120.302,120.48,120.422,29.4336,-0.436699,-0.0296207,35.0667,-0.00290888,-0.03548,-1.24417
0.86,-2,-0.00290888,35.0667,-0.00440937,21.2,2,202,120.087,120.177,120.473,120.386,30.1346,-0.457719,-0.0303303,35.0667,-0.00290888,-0.03548,-1.24417
0.88,-2,-0.00290888,35.0667,-0.00185604,21.2,2,203.198,120.296,120.408,120.432,120.568,30.8356,-0.479236,-0.0310399,35.0667,-0.00290888,-0.03548,-1.24417
0.9,-2,-0.00290888,35.0667,-0.000309921,21.2,2,202,120.242,120.378,120.464,120.393,31.5366,-0.501251,-0.0317495,35.0667,-0.00290888,-0.03548,-1.24417
0.92,-2,-0.00290888,35.0667,0.000401295,21.2,2,202,120.12,120.249,120.433,120.407,32.2376,-0.523763,-0.0324591,35.0667,-0.00290888,-0.03548,-1.24417
0.94,-2,-0.00290888,35.0667,0.00057819,21.2,2,202,120.334,120.334,120.388,120.614,32.9386,-0.546772,-0.0331687,35.0667,-0.00290888,-0.03548,-1.24417
0.96,-2.03988,-0.00296688,35.0667,0.000497693,21.2,2,202,120.136,120.408,120.48,120.296,33.6395,-0.570279,-0.0338818,35.0667,-0.00296688,-0.0361875,-1.26897
0.98,-2.1,-0.00305433,35.0667,0.000357459,21.2,2,202,120.16,120.326,120.486,120.365,34.3404,-0.594293,-0.0346144,35.0667,-0.00305433,-0.037254,-1.30638
1,-2.1,-0.00305433,35.0667,0.000272635,21.2,2,202,120.335,120.335,120.39,120.52,35.0413,-0.618827,-0.0353649,35.0667,-0.00305433,-0.037254,-1.30638
1.02,-2.1,-0.00305433,35.0667,0.000290439,21.2,2,202,120.169,120.434,120.465,120.44,35.7422,-0.643885,-0.0361099,35.0667,-0.00305433,-0.037254,-1.30638
1.04,-2.16475,-0.00314849,35.0667,0.000400956,21.2,2,202,120.092,120.186,120.52,120.468,36.4431,-0.669467,-0.0368608,35.0667,-0.00314849,-0.0384026,-1.34665
1.06,-2.16901,-0.0031547,35.0667,0.000534872,21.2,2,202,120.246,120.261,120.41,120.48,37.1439,-0.695584,-0.0376349,35.0667,-0.0031547,-0.0384783,-1.34931
1.08,-2.2,-0.00319977,35.0667,0.000550097,21.2,2,202,120.122,120.364,120.44,120.44,37.8448,-0.722243,-0.0384076,35.0667,-0.00319977,-0.0390281,-1.36858
1.1,-2.15994,-0.00314151,35.0667,0.000220673,21.2,2,202,120.072,120.16,120.52,120.456,38.5456,-0.749446,-0.0391874,35.0667,-0.00314151,-0.0383174,-1.34366
1.12,-2.1394,-0.00311164,35.0667,-0.000745981,21.2,2,202,120.247,120.336,120.44,120.552,39.2463,-0.77719,-0.0399484,35.0667,-0.00311164,-0.0379531,-1.33089
1.14,-2.2,-0.00319977,35.0667,-0.00262518,21.2,2,202,120.113,120.257,120.6,120.504,39.9471,-0.805466,-0.040711,35.0667,-0.00319977,-0.0390281,-1.36858
1.16,-2.1,-0.00305433,35.0667,-0.00548019,21.2,2,202,120.04,120.175,120.57,120.525,40.6478,-0.834283,-0.041488,35.0667,-0.00305433,-0.037254,-1.30638
1.18,-2.2,-0.00319977,35.0667,-0.00882525,20.9552,2,201.224,120.336,120.36,120.456,120.52,41.3486,-0.863632,-0.0422331,35.0667,-0.00319977,-0.0390281,-1.36858
1.2,-2.2,-0.00319977,35.0667,-0.0111649,21.2,2,200.785,120.144,120.273,120.504,120.409,42.0493,-0.893518,-0.0430225,35.0667,-0.00319977,-0.0390281,-1.36858
1.22,-2.2,-0.00319977,35.0667,-0.00953581,21.2,2,200.753,120.17,120.32,120.48,120.5,42.7499,-0.923956,-0.0438031,35.0667,-0.00319977,-0.0390281,-1.36858
1.24,-2.2,-0.00319977,35.0667,0.000644384,21.2,2,200,120.296,120.392,120.44,120.568,43.4506,-0.95494,-0.0445837,35.0667,-0.00319977,-0.0390281,-1.36858
1.26,-2.2,-0.00319977,35.0667,0.0248858,21.2,2,200,120.253,120.413,120.467,120.28,44.1512,-0.986471,-0.0453642,35.0667,-0.00319977,-0.0390281,-1.36858
1.28,-2.2,-0.00319977,35.0667,0.067345,21.2,2,200,120.172,120.346,120.466,120.416,44.8518,-1.01855,-0.0461448,35.0667,-0.00319977,-0.0390281,-1.36858
1.3,-2.2,-0.00319977,35.0667,0.126183,21.2,2,200,120.392,120.456,120.28,120.504,45.5524,-1.05117,-0.0469254,35.0667,-0.00319977,-0.0390281,-1.36858
1.32,-2.2,-0.00319977,35.0667,0.187303,21.2,2,200,120.266,120.399,120.534,120.36,46.253,-1.08435,-0.047706,35.0667,-0.00319977,-0.0390281,-1.36858
1.34,-2.2,-0.00319977,35.0705,0.224532,21.2,2,200,120.146,120.32,120.438,120.468,46.9535,-1.11807,-0.0484866,35.0705,-0.00319977,-0.0390324,-1.36889
1.36,-2.2,-0.00319977,35.0889,0.216706,21.2,2,200,120.456,120.456,120.368,120.504,47.6541,-1.15234,-0.0492673,35.0889,-0.00319977,-0.0390528,-1.37032
1.38,-2.2,-0.00319977,35.0889,0.168274,21.2,2,200,120.166,120.373,120.497,120.343,48.3551,-1.18718,-0.0500484,35.0889,-0.00319977,-0.0390528,-1.37032
1.4,-2.2,-0.00319977,35.0889,0.104965,21.2,2,202,120.135,120.295,120.465,120.495,49.056,-1.22256,-0.0508294,35.0889,-0.00319977,-0.0390528,-1.37032
1.42,-2.2,-0.00319977,35.0889,0.0505062,21.2,2,202,120.465,120.455,120.455,120.569,49.7569,-1.25849,-0.0516105,35.0889,-0.00319977,-0.0390528,-1.37032
1.44,-2.2,-0.00319977,35.0889,0.0143918,21.2,2,202,120.171,120.396,120.571,120.411,50.4577,-1.29497,-0.0523916,35.0889,-0.00319977,-0.0390528,-1.37032
1.46,-2.2,-0.00319977,35.0889,-0.00440859,21.2,2,202,120.136,120.32,120.496,120.527,51.1585,-1.33199,-0.0531727,35.0889,-0.00319977,-0.0390528,-1.37032
1.48,-2.2,-0.00319977,35.0889,-0.0109904,21.2,2,202,120.316,120.379,120.5,120.62,51.8593,-1.36956,-0.0539537,35.0889,-0.00319977,-0.0390528,-1.37032
1.5,-2.2,-0.00319977,35.0889,-0.0107492,21.2,2,204,120.177,120.37,120.52,120.393,52.5601,-1.40768,-0.0547348,35.0889,-0.00319977,-0.0390528,-1.37032
1.52,-2.2,-0.00319977,35.0889,-0.0077436,21.2,2,204,120.185,120.345,120.495,120.556,53.2608,-1.44635,-0.0555158,35.0889,-0.00319977,-0.0390528,-1.37032
1.54,-2.2,-0.00319977,35.0889,-0.00438052,21.2,2,204.755,120.405,120.48,120.49,120.55,53.9614,-1.48556,-0.0562969,35.0889,-0.00319977,-0.0390528,-1.37032
1.56,-2.2,-0.00319977,35.0889,-0.00173256,21.2,2,206,120.16,120.32,120.551,120.391,54.6621,-1.52532,-0.0570779,35.0889,-0.00319977,-0.0390528,-1.37032
1.58,-2.13854,-0.00311038,35.0889,-3.6717e-05,21.4458,2,208,120.274,120.465,120.495,120.554,55.3627,-1.56563,-0.0578535,35.0889,-0.00311038,-0.0379618,-1.33204
1.6,-2.1,-0.00305433,35.0889,0.000859528,21.6,2,208,120.419,120.46,120.521,120.559,56.0633,-1.60647,-0.0586039,35.0889,-0.00305433,-0.0372777,-1.30803
1.62,-2.1,-0.00305433,35.0889,0.00118568,21.6,2,208.57,120.184,120.32,120.52,120.409,56.7639,-1.64783,-0.059346,35.0889,-0.00305433,-0.0372777,-1.30803
1.64,-2.1,-0.00305433,35.0889,0.00106994,21.6,2,210,120.184,120.32,120.64,120.649,57.4644,-1.68972,-0.0600916,35.0889,-0.00305433,-0.0372777,-1.30803
1.66,-2.14207,-0.00311552,35.0889,0.000470337,21.6,2,212,120.36,120.44,120.463,120.524,58.1649,-1.73212,-0.0608409,35.0889,-0.00311552,-0.0380245,-1.33424
1.68,-2.1,-0.00305433,35.0889,-0.000801109,21.6,2,213.163,120.2,120.337,120.567,120.36,58.8653,-1.77506,-0.0616013,35.0889,-0.00305433,-0.0372777,-1.30803
1.7,-2.1,-0.00305433,35.0889,-0.00295609,21.6,2,215.543,120.23,120.343,120.6,120.663,59.5658,-1.81853,-0.0623432,35.0889,-0.00305433,-0.0372777,-1.30803
1.72,-2.1,-0.00305433,35.0889,-0.00598711,21.6,2,216,120.455,120.48,120.556,120.615,60.2662,-1.86251,-0.0630887,35.0889,-0.00305433,-0.0372777,-1.30803
1.74,-2.16147,-0.00314372,35.0889,-0.00928805,21.8459,2,217.229,120.175,120.335,120.64,120.455,60.9665,-1.90702,-0.0638397,35.0889,-0.00314372,-0.0383687,-1.34632
1.76,-2.1,-0.00305433,35.0889,-0.0111731,22,2,219.22,120.273,120.393,120.551,120.624,61.6669,-1.95206,-0.0646071,35.0889,-0.00305433,-0.0372777,-1.30803
1.78,-2.16039,-0.00314216,35.0889,-0.00844321,22,2,221.601,120.408,120.496,120.488,120.568,62.3672,-1.99762,-0.0653526,35.0889,-0.00314216,-0.0383497,-1.34565
1.8,-2.15651,-0.00313652,35.0889,0.00366423,22,2,224,120.2,120.36,120.565,120.44,63.0674,-2.04372,-0.0661246,35.0889,-0.00313652,-0.0382809,-1.34323
1.82,-2.2,-0.00319977,35.0889,0.030574,22,2,229.429,120.269,120.406,120.554,120.623,63.7676,-2.09036,-0.0668937,35.0889,-0.00319977,-0.0390528,-1.37032
1.84,-2.1,-0.00305433,35.0889,0.0757593,22.4,2,225.771,120.458,120.485,120.547,120.573,64.4678,-2.13755,-0.0676697,35.0889,-0.00305433,-0.0372777,-1.30803
1.86,-2.2,-0.00319977,35.0889,0.13569,22.4,2,230.542,120.294,120.454,120.572,120.44,65.168,-2.18526,-0.0684153,35.0889,-0.00319977,-0.0390528,-1.37032
1.88,-2.16049,-0.00314231,35.0889,0.194087,22.4,2,234.864,120.257,120.464,120.616,120.664,65.8682,-2.23351,-0.0692018,35.0889,-0.00314231,-0.0383515,-1.34571
1.9,-2.2,-0.00319977,35.0958,0.224655,22.6501,2,237.002,120.455,120.52,120.595,120.63,66.5683,-2.28231,-0.0699688,35.0958,-0.00319977,-0.0390605,-1.37086
1.92,-2.2,-0.00319977,35.1111,0.209512,22.8,2,239.041,120.174,120.32,120.64,120.571,67.2685,-2.33166,-0.0707536,35.1111,-0.00319977,-0.0390775,-1.37206
1.94,-2.2,-0.00319977,35.1111,0.156419,22.8,2,245.222,120.282,120.442,120.496,120.64,67.969,-2.38158,-0.0715352,35.1111,-0.00319977,-0.0390775,-1.37206
1.96,-2.2,-0.00319977,35.1111,0.0912058,22.8,2,250.792,120.408,120.528,120.576,120.544,68.6694,-2.43205,-0.0723168,35.1111,-0.00319977,-0.0390775,-1.37206
1.98,-2.2,-0.00319977,35.1111,0.036147,22.8,2,257.219,120.2,120.32,120.664,120.537,69.3698,-2.48306,-0.0730984,35.1111,-0.00319977,-0.0390775,-1.37206
2,-2.2,-0.00319977,35.1111,0.00074629,22.8,2,262.836,120.27,120.463,120.657,120.807,70.0701,-2.53462,-0.0738799,35.1111,-0.00319977,-0.0390775,-1.37206
2.02,-2.2,-0.00319977,35.1111,-0.0136011,22.8,2,265.193,120.456,120.456,120.712,120.705,70.7704,-2.58673,-0.0746615,35.1111,-0.00319977,-0.0390775,-1.37206
2.04,-2.15747,-0.00313791,35.1111,-0.0074879,22.8,2,269.149,120.297,120.429,120.783,120.486,71.4707,-2.63938,-0.0754392,35.1111,-0.00313791,-0.038322,-1.34553
2.06,-2.2,-0.00319977,35.1111,0.0190874,23.2,2,276.062,120.282,120.44,120.614,120.8,72.1709,-2.69257,-0.0762057,35.1111,-0.00319977,-0.0390775,-1.37206
2.08,-2.13582,-0.00310643,35.1111,0.0656426,23.2,2,279.582,120.549,120.491,120.674,120.657,72.871,-2.74631,-0.0769853,35.1111,-0.00310643,-0.0379376,-1.33203
2.1,-2.2,-0.00319977,35.1111,0.126567,23.2,2,279.14,120.337,120.566,120.777,120.588,73.5712,-2.80058,-0.0777441,35.1111,-0.00319977,-0.0390775,-1.37206
2.12,-2.2,-0.00319977,35.1111,0.185119,23.2,2,279.696,120.361,120.44,120.617,120.794,74.2713,-2.8554,-0.0785314,35.1111,-0.00319977,-0.0390775,-1.37206
2.14,-2.2,-0.00319977,35.1173,0.215411,23.2,2,287.123,120.573,120.587,120.747,120.622,74.9714,-2.91076,-0.0793129,35.1173,-0.00319977,-0.0390844,-1.37254
2.16,-2.13807,-0.0031097,35.1333,0.200577,23.4477,2,290.551,120.32,120.55,120.79,120.73,75.6715,-2.96669,-0.0800892,35.1333,-0.0031097,-0.0380015,-1.33512
2.18,-2.1446,-0.00311919,35.1333,0.150978,23.6,2,295.108,120.475,120.484,120.636,120.76,76.3719,-3.02317,-0.0808443,35.1333,-0.00311919,-0.0381176,-1.3392
2.2,-2.16356,-0.00314677,35.1333,0.0973441,23.6,2,294.38,120.553,120.665,120.716,120.655,77.0723,-3.08018,-0.081609,35.1333,-0.00314677,-0.0384545,-1.35104
2.22,-2.1,-0.00305433,35.1333,0.0679088,23.6,2,301.284,120.294,120.494,120.789,120.757,77.7727,-3.13773,-0.0823741,35.1333,-0.00305433,-0.0373249,-1.31135
2.24,-2.1,-0.00305433,35.1333,0.0760149,23.6,2,305.231,120.517,120.563,120.711,120.8,78.4729,-3.19581,-0.083115,35.1333,-0.00305433,-0.0373249,-1.31135
2.26,-2.16072,-0.00314264,35.1333,0.119719,23.6,2,312.072,120.559,120.656,120.873,120.776,79.1732,-3.25441,-0.0838669,35.1333,-0.00314264,-0.0384041,-1.34926
2.28,-2.1,-0.00305433,35.1333,0.182372,23.6,2,311.234,120.33,120.505,120.845,120.81,79.8734,-3.31354,-0.084635,35.1333,-0.00305433,-0.0373249,-1.31135
2.3,-2.16005,-0.00314166,35.14,0.238036,23.6,2,317.201,120.656,120.648,120.784,120.96,80.5735,-3.37321,-0.0853815,35.14,-0.00314166,-0.0383995,-1.34936
2.32,-2.1,-0.00305433,35.1556,0.269053,23.8444,2,330,120.589,120.631,121,120.862,81.2738,-3.43341,-0.0861495,35.1556,-0.00305433,-0.0373485,-1.31301
2.34,-2.1,-0.00305433,35.1556,0.279194,24,2,316.654,120.36,120.6,120.84,120.775,81.9743,-3.49418,-0.0868912,35.1556,-0.00305433,-0.0373485,-1.31301
2.36,-2.15746,-0.0031379,35.1556,0.280417,24,2,334.807,120.75,120.692,120.891,121.046,82.6748,-3.55546,-0.0876434,35.1556,-0.0031379,-0.0383704,-1.34893
2.38,-2.1711,-0.00315774,35.162,0.272681,24,2,328.825,120.652,120.8,120.943,120.826,83.3753,-3.61728,-0.0884171,35.162,-0.00315774,-0.0386201,-1.35796
2.4,-2.15653,-0.00313654,35.1778,0.251026,24,2,333.131,120.29,120.617,120.885,120.838,84.0758,-3.67965,-0.0891895,35.1778,-0.00313654,-0.0383781,-1.35006
2.42,-2.15659,-0.00313663,35.1778,0.224868,24,2,341.659,120.804,120.731,120.909,121.097,84.7766,-3.74259,-0.0899558,35.1778,-0.00313663,-0.0383792,-1.35009
2.44,-2.16053,-0.00314237,35.1778,0.212135,24,2,338,120.622,120.792,121.032,120.887,85.4773,-3.80607,-0.0907238,35.1778,-0.00314237,-0.0384493,-1.35256
2.46,-2.1,-0.00305433,35.1778,0.215274,24,2,340.41,120.432,120.64,120.888,120.936,86.178,-3.87008,-0.0914878,35.1778,-0.00305433,-0.0373721,-1.31467
2.48,-2.16011,-0.00314176,35.1844,0.215671,24,2,350.011,120.76,120.728,121.144,121.128,86.8786,-3.93463,-0.0922353,35.1844,-0.00314176,-0.0384491,-1.35281
2.5,-2.14141,-0.00311455,35.2,0.196703,24,2,342.625,120.619,120.777,121.026,121.01,87.5793,-3.99971,-0.093008,35.2,-0.00311455,-0.038133,-1.34228
2.52,-2.13996,-0.00311244,35.2,0.166657,24,2,354.406,120.568,120.68,121.032,121.056,88.2803,-4.06537,-0.0937689,35.2,-0.00311244,-0.0381072,-1.34137
2.54,-2.15857,-0.00313951,35.2,0.152245,24,2,352,120.734,120.75,121.033,121.137,88.9812,-4.13155,-0.0945326,35.2,-0.00313951,-0.0384386,-1.35304
2.56,-2.14203,-0.00311545,35.2,0.172752,24,2,353.159,120.707,120.874,121.12,121.034,89.6821,-4.19828,-0.0953016,35.2,-0.00311545,-0.0381441,-1.34267
2.58,-2.2,-0.00319977,35.2,0.223794,24,2,358.361,120.6,120.713,121.16,121.191,90.3829,-4.26554,-0.0960682,35.2,-0.00319977,-0.0391765,-1.37901
2.6,-2.1,-0.00305433,35.2071,0.28179,24,2,358.368,120.886,120.903,121.08,121.24,91.0837,-4.33335,-0.0968481,35.2071,-0.00305433,-0.0374032,-1.31686
2.62,-2.1,-0.00305433,35.2222,0.323484,24,2,359.817,120.764,120.896,121.28,121.094,91.7845,-4.4017,-0.0975873,35.2222,-0.00305433,-0.0374193,-1.31799
2.64,-2.16069,-0.0031426,35.2222,0.34053,24,2,353.963,120.729,120.84,121.136,121.129,92.4857,-4.47061,-0.0983411,35.2222,-0.0031426,-0.0385007,-1.35608
2.66,-2.16299,-0.00314594,35.2292,0.334993,24,2,362.74,120.941,120.945,121.13,121.24,93.1867,-4.54005,-0.0991168,35.2292,-0.00314594,-0.0385493,-1.35806
2.68,-2.1,-0.00305433,35.2444,0.313923,24,2,363.263,120.789,120.975,121.24,121.109,93.8879,-4.61005,-0.0998825,35.2444,-0.00305433,-0.0374429,-1.31965
2.7,-2.1606,-0.00314247,35.2444,0.292061,24.1576,2,364.788,120.8,120.976,121.16,121.193,94.5893,-4.6806,-0.100631,35.2444,-0.00314247,-0.0385235,-1.35774
2.72,-2.2,-0.00319977,35.2444,0.282213,24,2,370,121.015,121.047,121.144,121.24,95.2907,-4.7517,-0.101411,35.2444,-0.00319977,-0.0392259,-1.3825
2.74,-2.2,-0.00319977,35.2509,0.280727,24.4,2,367.784,120.867,121.051,121.263,121.194,95.992,-4.82334,-0.102199,35.2509,-0.00319977,-0.0392331,-1.383
2.76,-2.15662,-0.00313667,35.2667,0.27711,24.1735,2,368.265,120.8,120.892,121.32,121.371,96.6933,-4.89554,-0.10298,35.2667,-0.00313667,-0.0384767,-1.35694
2.78,-2.17033,-0.00315661,35.2667,0.272785,24.4,2,368.006,121.029,121.046,121.24,121.331,97.395,-4.96833,-0.103747,35.2667,-0.00315661,-0.0387212,-1.36557
2.8,-2.16387,-0.00314722,35.2667,0.274666,24.4,2,370.123,120.949,121.043,121.32,121.16,98.0965,-5.04165,-0.104522,35.2667,-0.00314722,-0.038606,-1.36151
2.82,-2.16423,-0.00314774,35.2736,0.278354,24.4,2,372,120.857,120.974,121.371,121.397,98.798,-5.11551,-0.105293,35.2736,-0.00314774,-0.0386201,-1.36227
2.84,-2.2,-0.00319977,35.2889,0.275424,24.4,2,375.554,121.058,121.073,121.353,121.44,99.4996,-5.18994,-0.106069,35.2889,-0.00319977,-0.0392754,-1.38598
2.86,-2.2,-0.00319977,35.2889,0.270182,24.2398,2,376.398,120.952,121.096,121.512,121.4,100.201,-5.26494,-0.106858,35.2889,-0.00319977,-0.0392754,-1.38598
2.88,-2.16096,-0.00314299,35.2889,0.271964,24.4,2,376,120.887,121.096,121.487,121.489,100.903,-5.34049,-0.10764,35.2889,-0.00314299,-0.0385785,-1.36139
2.9,-2.15822,-0.003139,35.2953,0.277967,24.4,2,373.671,121.143,121.143,121.333,121.44,101.605,-5.41659,-0.108408,35.2953,-0.003139,-0.0385365,-1.36016
2.92,-2.15882,-0.00313987,35.3111,0.280721,24.4,2,377.647,121.009,121.136,121.584,121.424,102.307,-5.49325,-0.109178,35.3111,-0.00313987,-0.0385644,-1.36175
