t_s,delta_wheel_deg,delta_road_rad,v_mps,a_long_mps2,accel_pedal_pct,brake_pedal_state,di_torque_actual_nm,wheel_FL_kph,wheel_FR_kph,wheel_RL_kph,wheel_RR_kph,x_m,y_m,psi_rad,v_state_mps,delta_state_rad,psi_dot_rads,a_y_mps2
15.82,-2.9035,-0.00422297,9.60038,0.211179,0,2,126.56,32.9614,32.88,32.88,32.9614,181.983,-19.5241,-0.215396,9.60038,-0.00422297,-0.0141017,-0.135381
15.84,-3.00347,-0.00436836,9.62222,0.203097,0,2,124.277,32.9986,33.0042,32.9628,33.0014,182.171,-19.5652,-0.215681,9.62222,-0.00436836,-0.0146204,-0.140681
15.86,-3.20512,-0.00466166,9.62222,0.164614,0,2,130.512,32.8841,33.038,32.998,33.1139,182.359,-19.6064,-0.215981,9.62222,-0.00466166,-0.015602,-0.150126
15.88,-3.3,-0.00479966,9.62222,0.122505,0,2,138.477,33.0019,33,32.9562,32.96,182.547,-19.6477,-0.2163,9.62222,-0.00479966,-0.0160639,-0.15457
15.9,-3.30473,-0.00480653,9.62222,0.105036,0,2,128.946,32.96,33.04,32.9619,32.9619,182.735,-19.689,-0.216624,9.62222,-0.00480653,-0.0160869,-0.154792
15.92,-3.4,-0.0049451,9.62222,0.122714,0,2,146.973,33.0028,33.0372,32.96,33.0028,182.923,-19.7304,-0.216948,9.62222,-0.0049451,-0.0165507,-0.159254
15.94,-3.4,-0.0049451,9.62222,0.16442,0,2,150.101,33.0004,33,32.96,33.04,183.111,-19.7718,-0.217281,9.62222,-0.0049451,-0.0165507,-0.159254
15.96,-3.49888,-0.00508892,9.62222,0.201401,0,2,152,32.8809,33.0004,33.1187,33.2791,183.299,-19.8134,-0.217615,9.62222,-0.00508892,-0.017032,-0.163886
15.98,-3.50099,-0.00509199,9.64444,0.206938,0,2,159.96,33,33.04,33.04,33.2792,183.487,-19.855,-0.217958,9.64444,-0.00509199,-0.0170817,-0.164743
16,-3.6,-0.00523599,9.64444,0.182806,0,2,157.796,33.0014,33.1214,33.1614,33.1559,183.675,-19.8967,-0.218302,9.64444,-0.00523599,-0.0175647,-0.169402
16.02,-3.6,-0.00523599,9.64444,0.158134,0,2,173.566,33.1165,33.1583,33.1983,33.04,183.864,-19.9385,-0.218656,9.64444,-0.00523599,-0.0175647,-0.169402
16.04,-3.6,-0.00523599,9.64444,0.160479,0,2,179.493,33.04,33.0038,33.1213,33.1562,184.052,-19.9804,-0.219007,9.64444,-0.00523599,-0.0175647,-0.169402
16.06,-3.6,-0.00523599,9.64444,0.193352,0,2,165.985,33.1199,33.1999,33.1199,33.16,184.24,-20.0224,-0.219359,9.64444,-0.00523599,-0.0175647,-0.169402
16.08,-3.6,-0.00523599,9.64481,0.235796,0,2,194.78,33.1586,33.16,33.16,33.2759,184.428,-20.0644,-0.21971,9.64481,-0.00523599,-0.0175654,-0.169415
16.1,-3.6,-0.00523599,9.66667,0.263037,0,2,169.199,33.0448,33.2,33.16,33.04,184.617,-20.1065,-0.220062,9.66667,-0.00523599,-0.0176052,-0.170184
16.12,-3.6,-0.00523599,9.66667,0.271293,0,2,185.377,33.1621,33.1979,33.16,33.1621,184.805,-20.1487,-0.220414,9.66667,-0.00523599,-0.0176052,-0.170184
16.14,-3.6,-0.00523599,9.66667,0.272804,0,2,179.87,33.2,33.16,33.1991,33.2,184.994,-20.191,-0.220766,9.66667,-0.00523599,-0.0176052,-0.170184
16.16,-3.6,-0.00523599,9.66669,0.268923,0,2,176.019,33.12,33.2,33.2002,33.2004,185.183,-20.2334,-0.221118,9.66669,-0.00523599,-0.0176053,-0.170185
16.18,-3.6,-0.00523599,9.68889,0.250046,0,2,191.732,33.1613,33.1613,33.28,33.4787,185.372,-20.2758,-0.22147,9.68889,-0.00523599,-0.0176457,-0.170967
16.2,-3.5,-0.00509054,9.68889,0.221699,0,2,172.761,33.2,33.2815,33.283,33.3185,185.561,-20.3185,-0.221821,9.68889,-0.00509054,-0.0171555,-0.166218
16.22,-3.5,-0.00509054,9.68889,0.207345,0,2,188.848,33.2034,33.3583,33.3583,33.2,185.75,-20.3611,-0.222162,9.68889,-0.00509054,-0.0171555,-0.166218
16.24,-3.5,-0.00509054,9.68889,0.220704,0,2,175.286,33.2826,33.28,33.28,33.2826,185.939,-20.4039,-0.222505,9.68889,-0.00509054,-0.0171555,-0.166218
16.26,-3.5,-0.00509054,9.68889,0.248601,0,2,195.946,33.32,33.28,33.28,33.3589,186.128,-20.4467,-0.222848,9.68889,-0.00509054,-0.0171555,-0.166218
16.28,-3.4,-0.0049451,9.71067,0.267796,0,2,189.682,33.28,33.32,33.3186,33.3628,186.317,-20.4895,-0.223189,9.71067,-0.0049451,-0.0167028,-0.162196
16.3,-3.4,-0.0049451,9.71111,0.272604,0,2,192.308,33.32,33.32,33.32,33.3625,186.506,-20.5326,-0.22352,9.71111,-0.0049451,-0.0167036,-0.16221
16.32,-3.4,-0.0049451,9.71111,0.272765,0,2,206.084,33.2817,33.32,33.3217,33.2817,186.696,-20.5757,-0.223855,9.71111,-0.0049451,-0.0167036,-0.16221
16.34,-3.4,-0.0049451,9.71164,0.268281,0,2,208.29,33.3581,33.3258,33.44,33.36,186.885,-20.6188,-0.224189,9.71164,-0.0049451,-0.0167045,-0.162228
16.36,-3.3,-0.00479966,9.73333,0.249414,0,2,226.775,33.3227,33.4318,33.3573,33.36,187.075,-20.6621,-0.224521,9.73333,-0.00479966,-0.0162494,-0.158161
16.38,-3.3,-0.00479966,9.73333,0.221739,0,2,215.877,33.36,33.32,33.3592,33.4775,187.264,-20.7054,-0.224843,9.73333,-0.00479966,-0.0162494,-0.158161
16.4,-3.10075,-0.00450986,9.73333,0.208122,0,2,245.598,33.32,33.4384,33.5189,33.6,187.454,-20.7489,-0.225163,9.73333,-0.00450986,-0.0152683,-0.148611
16.42,-2.99972,-0.00436291,9.73333,0.221313,0,2,225.977,33.3203,33.4799,33.4801,33.4799,187.644,-20.7924,-0.225461,9.73333,-0.00436291,-0.0147708,-0.143769
16.44,-2.9,-0.00421788,9.73405,0.247807,0,2,237.169,33.48,33.44,33.52,33.44,187.834,-20.8359,-0.225752,9.73405,-0.00421788,-0.0142808,-0.13901
16.46,-2.9,-0.00421788,9.75528,0.265189,0,2,224.046,33.4409,33.4791,33.4809,33.44,188.024,-20.8796,-0.226035,9.75528,-0.00421788,-0.0143119,-0.139617
16.48,-2.8,-0.00407243,9.75556,0.26901,0,2,238.275,33.48,33.44,33.48,33.52,188.214,-20.9233,-0.226319,9.75556,-0.00407243,-0.0138188,-0.13481
16.5,-2.8,-0.00407243,9.75556,0.269501,0,2,214.469,33.48,33.52,33.5195,33.599,188.404,-20.9671,-0.226593,9.75556,-0.00407243,-0.0138188,-0.13481
16.52,-2.70005,-0.00392706,9.75556,0.266076,0,2,240.005,33.44,33.52,33.52,33.44,188.594,-21.011,-0.226867,9.75556,-0.00392706,-0.0133255,-0.129998
16.54,-2.6,-0.00378155,9.77778,0.247808,0,2,226.734,33.6,33.5233,33.52,33.4816,188.784,-21.0549,-0.227129,9.77778,-0.00378155,-0.012861,-0.125752
16.56,-2.59275,-0.00377101,9.77778,0.219468,0,2,248.725,33.5171,33.5171,33.6,33.52,188.975,-21.099,-0.227383,9.77778,-0.00377101,-0.0128251,-0.125401
16.58,-2.5,-0.0036361,9.77778,0.204249,0,2,250.15,33.48,33.4407,33.6,33.52,189.165,-21.1431,-0.227637,9.77778,-0.0036361,-0.0123663,-0.120915
16.6,-2.5,-0.0036361,9.77778,0.216095,0,2,287.612,33.5992,33.52,33.6396,33.7988,189.356,-21.1873,-0.227882,9.77778,-0.0036361,-0.0123663,-0.120915
16.62,-2.5,-0.0036361,9.77778,0.242795,0,2,255.969,33.52,33.5997,33.68,33.8403,189.546,-21.2315,-0.22813,9.77778,-0.0036361,-0.0123663,-0.120915
16.64,-2.5,-0.0036361,9.8,0.263329,0,2,258.042,33.6004,33.64,33.6808,33.64,189.737,-21.2758,-0.228377,9.8,-0.0036361,-0.0123944,-0.121465
16.66,-2.5,-0.0036361,9.8,0.275643,0,2,259.293,33.64,33.6014,33.6786,33.64,189.928,-21.3202,-0.228625,9.8,-0.0036361,-0.0123944,-0.121465
16.68,-2.5,-0.0036361,9.8,0.293373,0,2,258.097,33.6419,33.64,33.6019,33.7619,190.119,-21.3646,-0.228873,9.8,-0.0036361,-0.0123944,-0.121465
16.7,-2.5,-0.0036361,9.80062,0.318416,0,2,264.965,33.6424,33.6424,33.7624,33.7976,190.31,-21.4091,-0.229121,9.80062,-0.0036361,-0.0123952,-0.121481
16.72,-2.40233,-0.00349405,9.82194,0.337581,0,2,268.28,33.7581,33.7581,33.6828,33.7991,190.501,-21.4537,-0.229367,9.82194,-0.00349405,-0.0119369,-0.117243
16.74,-2.4,-0.00349066,9.82222,0.342962,0,2,273.992,33.6401,33.7598,33.6402,33.68,190.692,-21.4984,-0.229603,9.82222,-0.00349066,-0.0119256,-0.117136
16.76,-2.4,-0.00349066,9.82248,0.335085,0,2,271.952,33.6819,33.76,33.801,33.6819,190.883,-21.5431,-0.229841,9.82248,-0.00349066,-0.0119259,-0.117142
16.78,-2.4,-0.00349066,9.84432,0.316307,0,2,293.747,33.76,33.76,33.8004,33.76,191.075,-21.5879,-0.23008,9.84432,-0.00349066,-0.0119525,-0.117664
16.8,-2.39968,-0.00349019,9.84444,0.29818,0,2,272.116,33.7597,33.7601,33.8001,33.9203,191.267,-21.6329,-0.230319,9.84444,-0.00349019,-0.011951,-0.117651
16.82,-2.3,-0.00334521,9.84444,0.297474,0,2,282.292,33.68,33.7623,33.92,34.0777,191.458,-21.6778,-0.230556,9.84444,-0.00334521,-0.0114546,-0.112764
16.84,-2.3,-0.00334521,9.84481,0.313871,0,2,282.814,33.76,33.84,33.9214,33.9559,191.65,-21.7229,-0.230782,9.84481,-0.00334521,-0.011455,-0.112772
16.86,-2.3,-0.00334521,9.86667,0.330397,0,2,296.169,33.8051,33.84,34.08,33.92,191.842,-21.768,-0.231012,9.86667,-0.00334521,-0.0114804,-0.113274
16.88,-2.3,-0.00334521,9.86667,0.335982,0,2,335.127,33.92,33.9181,33.9629,33.8419,192.034,-21.8132,-0.231241,9.86667,-0.00334521,-0.0114804,-0.113274
16.9,-2.3,-0.00334521,9.86667,0.329103,0,2,305.725,33.8412,33.84,33.92,33.9594,192.226,-21.8584,-0.231471,9.86667,-0.00334521,-0.0114804,-0.113274
16.92,-2.2,-0.00319977,9.88889,0.31091,0,2,313.998,33.92,33.92,34,34,192.418,-21.9037,-0.231698,9.88889,-0.00319977,-0.011006,-0.108837
16.94,-2.1,-0.00305433,9.88889,0.292769,0,2,310.642,33.92,33.9994,33.96,33.96,192.611,-21.9492,-0.231913,9.88889,-0.00305433,-0.0105057,-0.10389
16.96,-2.1,-0.00305433,9.88889,0.292444,0,2,290.797,33.96,33.9212,33.9612,33.96,192.803,-21.9947,-0.232121,9.88889,-0.00305433,-0.0105057,-0.10389
16.98,-2.00348,-0.00291395,9.88889,0.31124,0,2,327.582,33.96,33.96,34,33.96,192.996,-22.0402,-0.232329,9.88889,-0.00291395,-0.0100229,-0.0991152
17,-1.99384,-0.00289992,9.91111,0.333938,0,2,320.37,33.9625,33.9225,34,34.0049,193.188,-22.0858,-0.232527,9.91111,-0.00289992,-0.00999703,-0.0990817
17.02,-1.9,-0.00276344,9.91111,0.351323,0,2,329.747,33.9975,33.9625,34.0851,34.2451,193.381,-22.1315,-0.232724,9.91111,-0.00276344,-0.00952654,-0.0944186
17.04,-1.9,-0.00276344,9.91111,0.36311,0,2,324.051,33.96,34.078,34.238,34.32,193.574,-22.1772,-0.232912,9.91111,-0.00276344,-0.00952654,-0.0944186
17.06,-1.9,-0.00276344,9.93332,0.368769,0,2,302.045,34.0799,34.08,34.28,34.1601,193.767,-22.223,-0.233103,9.93332,-0.00276344,-0.00954789,-0.0948422
17.08,-1.9,-0.00276344,9.93333,0.37161,0,2,328.073,34.12,34.12,34.24,34.1205,193.96,-22.269,-0.233294,9.93333,-0.00276344,-0.0095479,-0.0948425
17.1,-1.9,-0.00276344,9.93333,0.377517,0,2,351.963,34.16,34.12,34.16,34.16,194.154,-22.3149,-0.233485,9.93333,-0.00276344,-0.0095479,-0.0948425
17.12,-1.89993,-0.00276334,9.95556,0.387821,0,2,336.003,34.16,34.16,34.2401,34.2401,194.347,-22.3609,-0.233676,9.95556,-0.00276334,-0.00956893,-0.095264
17.14,-1.8,-0.00261799,9.95556,0.404362,0,2,335.943,34.24,34.24,34.2794,34.2794,194.541,-22.4071,-0.233865,9.95556,-0.00261799,-0.00906561,-0.0902532
17.16,-1.7966,-0.00261305,9.95591,0.427727,0,2,332.068,34.24,34.2373,34.28,34.24,194.735,-22.4532,-0.234044,9.95591,-0.00261305,-0.00904883,-0.0900894
17.18,-1.7,-0.00247255,9.97756,0.448067,0,2,334,34.24,34.2385,34.3192,34.1615,194.928,-22.4995,-0.234222,9.97756,-0.00247255,-0.00858089,-0.0856163
17.2,-1.60001,-0.00232712,9.97778,0.453546,0,2,338,34.32,34.24,34.4,34.28,195.123,-22.5458,-0.234389,9.97778,-0.00232712,-0.00807635,-0.0805841
17.22,-1.5,-0.00218166,10,0.445983,0,2,343.879,34.28,34.2805,34.4005,34.4015,195.317,-22.5922,-0.234546,10,-0.00218166,-0.0075884,-0.075884
17.24,-1.4,-0.00203622,10,0.440127,0,2,337.021,34.28,34.2826,34.5226,34.6,195.511,-22.6387,-0.234692,10,-0.00203622,-0.00708251,-0.0708251
17.26,-1.4,-0.00203622,10,0.445555,0,2,334.666,34.28,34.397,34.56,34.5615,195.706,-22.6853,-0.234831,10,-0.00203622,-0.00708251,-0.0708251
17.28,-1.4,-0.00203622,10.0222,0.454609,0,2,339.982,34.5201,34.4399,34.5999,34.4,195.901,-22.7318,-0.234973,10.0222,-0.00203622,-0.00709824,-0.0711402
17.3,-1.3,-0.00189077,10.0225,0.454562,0,2,337.829,34.52,34.4,34.52,34.4011,196.096,-22.7785,-0.235113,10.0225,-0.00189077,-0.00659143,-0.0660629
17.32,-1.3,-0.00189077,10.0444,0.445599,0,2,334,34.521,34.52,34.522,34.56,196.291,-22.8253,-0.235242,10.0444,-0.00189077,-0.00660584,-0.066352
17.34,-1.2,-0.00174533,10.0444,0.440483,0,2,333.952,34.5595,34.5186,34.5995,34.6,196.486,-22.8721,-0.235372,10.0444,-0.00174533,-0.0060977,-0.061248
17.36,-1.2,-0.00174533,10.0448,0.446513,0,2,331.933,34.5613,34.5613,34.5213,34.52,196.682,-22.919,-0.235491,10.0448,-0.00174533,-0.00609792,-0.0612525
17.38,-1.2,-0.00174533,10.0667,0.453843,0,2,329.799,34.6,34.558,34.604,34.522,196.877,-22.9659,-0.235613,10.0667,-0.00174533,-0.00611119,-0.0615193
17.4,-1.2,-0.00174533,10.0671,0.447655,0,2,328,34.6,34.56,34.7183,34.6,197.073,-23.0129,-0.235735,10.0671,-0.00174533,-0.00611146,-0.0615247
17.42,-1.19411,-0.00173677,10.0889,0.426238,0,2,323.882,34.6,34.56,34.68,34.6094,197.269,-23.06,-0.235858,10.0889,-0.00173677,-0.00609463,-0.0614881
17.44,-1.19611,-0.00173967,10.0889,0.401851,0,2,325.922,34.5616,34.5262,34.7216,34.8816,197.465,-23.1072,-0.235979,10.0889,-0.00173967,-0.00610481,-0.0615908
17.46,-1.1,-0.00159989,10.0894,0.384986,0,2,322,34.6,34.72,34.7636,34.8746,197.661,-23.1544,-0.236099,10.0894,-0.00159989,-0.00561455,-0.0566471
17.48,-1.19583,-0.00173926,10.1106,0.37544,0,2,316.25,34.715,34.6817,34.84,34.76,197.858,-23.2016,-0.236211,10.1106,-0.00173926,-0.00611653,-0.0618419
17.5,-1.1,-0.00159989,10.1111,0.371026,0,2,321.771,34.76,34.7189,34.7623,34.6811,198.054,-23.249,-0.236334,10.1111,-0.00159989,-0.00562665,-0.0568917
17.52,-1.1,-0.00159989,10.1111,0.369579,0,2,313.828,34.7591,34.72,34.76,34.7591,198.251,-23.2963,-0.236444,10.1111,-0.00159989,-0.00562665,-0.0568917
17.54,-1.1,-0.00159989,10.1332,0.364514,0,2,300.19,34.76,34.72,34.8796,34.88,198.448,-23.3437,-0.236557,10.1332,-0.00159989,-0.00563895,-0.0571407
17.56,-1.1,-0.00159989,10.1333,0.35212,0,2,305.858,34.8393,34.84,34.76,34.76,198.645,-23.3913,-0.236669,10.1333,-0.00159989,-0.00563902,-0.0571421
17.58,-1.1,-0.00159989,10.1338,0.333028,0,2,312.951,34.84,34.76,34.7665,34.76,198.842,-23.4388,-0.236782,10.1338,-0.00159989,-0.00563926,-0.057147
17.6,-1.1,-0.00159989,10.1556,0.308364,0,2,301.924,34.84,34.763,34.997,34.84,199.039,-23.4864,-0.236895,10.1556,-0.00159989,-0.00565139,-0.057393
17.62,-1.1,-0.00159989,10.1556,0.288505,0,2,288.289,34.8439,34.7639,34.9181,34.8858,199.236,-23.5341,-0.237008,10.1556,-0.00159989,-0.00565139,-0.057393
17.64,-1.1,-0.00159989,10.1556,0.289683,0,2,291.745,34.9175,34.8775,34.9276,35.1625,199.434,-23.5818,-0.237121,10.1556,-0.00159989,-0.00565139,-0.057393
17.66,-1.1,-0.00159989,10.1556,0.31165,0,2,286.056,34.7634,34.8789,35.0011,35.1611,199.631,-23.6295,-0.237234,10.1556,-0.00159989,-0.00565139,-0.057393
17.68,-1.10042,-0.0016005,10.1778,0.33786,0,2,268.067,34.8805,34.9997,35.16,35,199.829,-23.6773,-0.237347,10.1778,-0.0016005,-0.00566591,-0.0576664
17.7,-1.1,-0.00159989,10.1778,0.357789,0,2,288.523,35.0353,34.92,35.0769,34.92,200.027,-23.7252,-0.237461,10.1778,-0.00159989,-0.00566375,-0.0576444
17.72,-1.1,-0.00159989,10.1782,0.369643,0,2,293.014,34.9254,34.9236,35.0018,35.0018,200.225,-23.7731,-0.237574,10.1782,-0.00159989,-0.005664,-0.0576495
17.74,-1.1,-0.00159989,10.1996,0.370707,0,2,270.059,35.04,34.9224,35.04,35.04,200.422,-23.821,-0.237687,10.1996,-0.00159989,-0.00567592,-0.0578924
17.76,-1.1,-0.00159989,10.2,0.360898,0,2,269.851,35.04,35.0004,35.0396,35.0791,200.621,-23.8691,-0.237801,10.2,-0.00159989,-0.00567612,-0.0578964
17.78,-1.1,-0.00159989,10.2,0.342414,0,2,263.841,35.04,35.04,35,35.0392,200.819,-23.9172,-0.237914,10.2,-0.00159989,-0.00567612,-0.0578964
17.8,-1.1,-0.00159989,10.2221,0.315667,0,2,236.329,35.0796,35.0396,35.1585,35.0396,201.017,-23.9653,-0.238028,10.2221,-0.00159989,-0.00568842,-0.0581476
17.82,-1.1,-0.00159989,10.2222,0.288868,0,2,257.98,35.08,35.0004,35.16,35.0808,201.216,-24.0135,-0.238142,10.2222,-0.00159989,-0.00568849,-0.058149
17.84,-1.1,-0.00159989,10.2222,0.276016,0,2,256.158,35.08,35.08,35.1621,35.2432,201.415,-24.0617,-0.238256,10.2222,-0.00159989,-0.00568849,-0.058149
17.86,-1.1,-0.00159989,10.2227,0.276149,0,2,248.167,35.04,35.045,35.24,35.3983,201.614,-24.11,-0.238369,10.2227,-0.00159989,-0.00568872,-0.0581539
17.88,-1.1,-0.00159989,10.2438,0.275271,0,2,263.382,35.0779,35.1979,35.3159,35.2462,201.812,-24.1583,-0.238483,10.2438,-0.00159989,-0.00570051,-0.0583951
17.9,-1.2,-0.00174533,10.2444,0.271199,0,2,255.519,35.24,35.1624,35.2352,35.1976,202.011,-24.2067,-0.2386,10.2444,-0.00174533,-0.00621911,-0.0637113
17.92,-1.2,-0.00174533,10.2444,0.274131,0,2,246.052,35.201,35.2,35.0821,35.199,202.211,-24.2552,-0.238727,10.2444,-0.00174533,-0.00621911,-0.0637113
17.94,-1.2,-0.00174533,10.2444,0.282866,0,2,265.643,35.2,35.2,35.2395,35.2395,202.41,-24.3037,-0.238851,10.2444,-0.00174533,-0.00621911,-0.0637113
17.96,-1.2,-0.00174533,10.2664,0.284393,0,2,239.853,35.2393,35.1993,35.3207,35.32,202.609,-24.3522,-0.238976,10.2664,-0.00174533,-0.00623246,-0.0639852
17.98,-1.2,-0.00174533,10.2667,0.277543,0,2,218.226,35.2,35.3191,35.24,35.2,202.808,-24.4008,-0.2391,10.2667,-0.00174533,-0.0062326,-0.0639881
18,-1.2,-0.00174533,10.2667,0.272974,0,2,234.001,35.36,35.2,35.32,35.2,203.008,-24.4494,-0.239225,10.2667,-0.00174533,-0.0062326,-0.0639881
18.02,-1.2,-0.00174533,10.2667,0.269275,0,2,216.079,35.2399,35.3198,35.32,35.2001,203.207,-24.4981,-0.23935,10.2667,-0.00174533,-0.00623262,-0.0639884
18.04,-1.2,-0.00174533,10.2889,0.253836,0,2,208.044,35.24,35.24,35.32,35.3599,203.407,-24.5468,-0.239474,10.2889,-0.00174533,-0.00624609,-0.0642652
18.06,-1.2,-0.00174533,10.2889,0.228871,0,2,222.074,35.2,35.2415,35.4,35.5195,203.607,-24.5957,-0.239599,10.2889,-0.00174533,-0.00624609,-0.0642654
18.08,-1.29526,-0.00188388,10.2889,0.213871,0,2,193.991,35.2457,35.3581,35.4038,35.36,203.807,-24.6445,-0.239727,10.2889,-0.00188388,-0.00674193,-0.069367
18.1,-1.29489,-0.00188334,10.2889,0.217868,0,2,220,35.4,35.2461,35.398,35.32,204.007,-24.6934,-0.239864,10.2889,-0.00188334,-0.00674001,-0.0693472
18.12,-1.29358,-0.00188143,10.2895,0.223371,0,2,219.284,35.3574,35.36,35.3226,35.3226,204.207,-24.7423,-0.239999,10.2895,-0.00188143,-0.00673361,-0.0692858
18.14,-1.2,-0.00174533,10.3107,0.205436,0,2,210.899,35.3587,35.3213,35.36,35.3987,204.407,-24.7913,-0.240131,10.3107,-0.00174533,-0.00625935,-0.0645384
18.16,-1.29959,-0.00189017,10.3111,0.162493,0,2,231.942,35.3998,35.36,35.3998,35.4795,204.607,-24.8403,-0.240256,10.3111,-0.00189017,-0.00677905,-0.0698996
18.18,-1.20341,-0.00175028,10.3111,0.119283,0,2,222.204,35.32,35.3986,35.36,35.3214,204.807,-24.8894,-0.240392,10.3111,-0.00175028,-0.00627735,-0.0647264
18.2,-1.20427,-0.00175154,10.3111,0.102337,0,2,224.256,35.4,35.36,35.4034,35.3617,205.008,-24.9385,-0.240515,10.3111,-0.00175154,-0.00628188,-0.0647731
18.22,-1.3,-0.00189077,10.3111,0.121203,0,2,233.744,35.3974,35.3574,35.4749,35.4051,205.208,-24.9877,-0.240643,10.3111,-0.00189077,-0.00678122,-0.0699219
18.24,-1.3,-0.00189077,10.3111,0.164326,0,2,231.944,35.36,35.3589,35.3611,35.5578,205.408,-25.0368,-0.240782,10.3111,-0.00189077,-0.00678122,-0.0699219
18.26,-1.3,-0.00189077,10.3111,0.202762,0,2,235.894,35.36,35.36,35.4,35.6411,205.609,-25.086,-0.240917,10.3111,-0.00189077,-0.00678122,-0.0699219
18.28,-1.4,-0.00203622,10.3333,0.209617,0,2,238,35.36,35.48,35.4801,35.48,205.809,-25.1353,-0.241055,10.3333,-0.00203622,-0.00731859,-0.0756254
18.3,-1.4,-0.00203622,10.3333,0.18626,0,2,239.995,35.4002,35.4798,35.56,35.3999,206.01,-25.1846,-0.241204,10.3333,-0.00203622,-0.00731859,-0.0756254
18.32,-1.4,-0.00203622,10.3333,0.16099,0,2,249.985,35.4,35.4,35.56,35.4802,206.21,-25.234,-0.241351,10.3333,-0.00203622,-0.00731859,-0.0756254
18.34,-1.4,-0.00203622,10.3333,0.160048,0,2,246,35.48,35.48,35.52,35.56,206.411,-25.2834,-0.241497,10.3333,-0.00203622,-0.00731859,-0.0756254
18.36,-1.4003,-0.00203666,10.3333,0.18534,0,2,259.928,35.5201,35.4,35.4,35.5599,206.612,-25.3329,-0.241644,10.3333,-0.00203666,-0.00732017,-0.0756417
18.38,-1.5,-0.00218166,10.3336,0.214683,0,2,254.055,35.48,35.5211,35.4022,35.4778,206.812,-25.3824,-0.241793,10.3336,-0.00218166,-0.00784157,-0.0810319
18.4,-1.5,-0.00218166,10.3556,0.223877,0,2,254,35.48,35.52,35.5633,35.3649,207.013,-25.4319,-0.241952,10.3556,-0.00218166,-0.00785821,-0.0813761
18.42,-1.5,-0.00218166,10.3556,0.213875,0,2,274.659,35.48,35.4755,35.56,35.4822,207.214,-25.4815,-0.242109,10.3556,-0.00218166,-0.00785821,-0.0813761
18.44,-1.5,-0.00218166,10.3556,0.208665,0,2,262.077,35.4815,35.4046,35.64,35.5661,207.415,-25.5312,-0.242267,10.3556,-0.00218166,-0.00785821,-0.0813761
18.46,-1.5,-0.00218166,10.3556,0.224386,0,2,280.77,35.4819,35.5219,35.7181,35.84,207.616,-25.5809,-0.242424,10.3556,-0.00218166,-0.00785821,-0.0813761
18.48,-1.5,-0.00218166,10.3556,0.250646,0,2,271.425,35.52,35.56,35.68,35.6857,207.818,-25.6307,-0.242581,10.3556,-0.00218166,-0.00785821,-0.0813761
18.5,-1.5,-0.00218166,10.3776,0.266965,0,2,272.088,35.5594,35.6388,35.7988,35.64,208.019,-25.6804,-0.242738,10.3776,-0.00218166,-0.00787493,-0.0817229
18.52,-1.6,-0.00232711,10.3778,0.270523,0,2,279.708,35.64,35.5623,35.6412,35.64,208.22,-25.7304,-0.242898,10.3778,-0.00232711,-0.00840008,-0.0871742
18.54,-1.6,-0.00232711,10.3778,0.273945,0,2,266.283,35.68,35.5228,35.6809,35.68,208.422,-25.7803,-0.243069,10.3778,-0.00232711,-0.00840008,-0.0871742
18.56,-1.60589,-0.00233567,10.3784,0.279799,0,2,295.411,35.7176,35.68,35.72,35.7153,208.623,-25.8303,-0.243237,10.3784,-0.00233567,-0.00843149,-0.0875053
18.58,-1.60118,-0.00232882,10.3999,0.279763,0,2,264.26,35.68,35.68,35.6805,35.64,208.825,-25.8803,-0.243406,10.3999,-0.00232882,-0.00842416,-0.0876101
18.6,-1.6,-0.00232711,10.4,0.277787,0,2,288.203,35.798,35.68,35.8,35.64,209.027,-25.9305,-0.243574,10.4,-0.00232711,-0.00841807,-0.0875479
18.62,-1.6,-0.00232711,10.4,0.289079,0,2,282.037,35.8,35.6407,35.8393,35.68,209.228,-25.9807,-0.243743,10.4,-0.00232711,-0.00841807,-0.0875479
18.64,-1.60138,-0.00232912,10.4002,0.315108,0,2,282.138,35.72,35.6817,35.72,35.8417,209.43,-26.0309,-0.243911,10.4002,-0.00232912,-0.00842547,-0.0876261
18.66,-1.7,-0.00247255,10.4222,0.341994,0,2,292.619,35.72,35.72,35.8453,35.9982,209.632,-26.0812,-0.244082,10.4222,-0.00247255,-0.00896331,-0.0934176
18.68,-1.7,-0.00247255,10.4222,0.361484,0,2,286.647,35.72,35.8361,35.96,35.8439,209.835,-26.1316,-0.244264,10.4222,-0.00247255,-0.00896331,-0.0934176
18.7,-1.7,-0.00247255,10.4222,0.3728,0,2,309.595,35.8373,35.88,36.04,35.88,210.037,-26.182,-0.244444,10.4222,-0.00247255,-0.00896331,-0.0934176
18.72,-1.7,-0.00247255,10.4444,0.373142,0,2,296,35.88,35.8002,35.8405,35.8402,210.239,-26.2325,-0.244623,10.4444,-0.00247255,-0.00898238,-0.0938155
18.74,-1.80056,-0.00261881,10.4444,0.362249,0,2,309.863,35.88,35.88,35.8414,35.96,210.442,-26.2831,-0.244805,10.4444,-0.00261881,-0.00951378,-0.0993661
18.76,-1.9,-0.00276344,10.4447,0.342692,0,2,298.047,35.8819,35.8791,35.88,36.0381,210.645,-26.3338,-0.245001,10.4447,-0.00276344,-0.0100394,-0.104859
