yaw_rate_pred_rads,yaw_rate_meas_rads,delta_road_rad,yaw_rate_resid_rads
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,-0.000181653,0.0455839,-0.000181653
-0.0035828718689634165,1.80712e-05,0.0455839,1.80712e-05
-0.0035828718689634165,0.000391756,0.0455839,0.000391756
-0.0035828718689634165,0.000561709,0.0455839,0.000561709
-0.0035828718689634165,3.94419e-06,0.0455839,3.94419e-06
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,-0.0002,0.0455839,-0.0002
-0.0035828718689634165,-2.31267e-06,0.0455839,-2.31267e-06
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0002,0.0455839,0.0002
-0.0035828718689634165,-1.89213e-05,0.0455839,-1.89213e-05
-0.0035828718689634165,-4.74647e-06,0.0455839,-4.74647e-06
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0002,0.0455839,0.0002
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,-0.000178139,0.0455839,-0.000178139
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0002,0.0455839,0.0002
-0.0035828718689634165,0.0002,0.0455839,0.0002
-0.0035828718689634165,0.0002,0.0455839,0.0002
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.000172091,0.0455839,0.000172091
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0004,0.0455839,0.0004
-0.0035828718689634165,0.000375317,0.0455839,0.000375317
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.000418443,0.0455839,0.000418443
-0.0035828718689634165,0.000173594,0.0455839,0.000173594
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,-0.0002,0.0455839,-0.0002
-0.0035828718689634165,-0.0002,0.0455839,-0.0002
-0.0035828718689634165,-0.000181352,0.0455839,-0.000181352
-0.0035828718689634165,0.000387219,0.0455839,0.000387219
-0.0035828718689634165,0.0004,0.0455839,0.0004
-0.0035828718689634165,0.000206261,0.0455839,0.000206261
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,-8.8687e-05,0.0455839,-8.8687e-05
-0.0035828718689634165,5.80302e-06,0.0455839,5.80302e-06
-0.0035828718689634165,0.000199514,0.0455839,0.000199514
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,0.0,0.0455839,0.0
-0.0035828718689634165,-0.000591216,0.0455839,-0.000591216
-0.0035828718689634165,-0.000364903,0.0455839,-0.000364903
-0.0035828718689634165,0.00079126,0.0455839,0.00079126
-0.0035828718689634165,0.0002,0.0455839,0.0002
-0.0035828718689634165,0.0002,0.0455839,0.0002
-0.0035828718689634165,0.000313755,0.0455839,0.000313755
