yaw_rate_pred_rads,yaw_rate_meas_rads,delta_road_rad,yaw_rate_resid_rads
-0.0021709425283429323,0.0,0.0455839,0.0
-0.0021709425283429323,-0.000181653,0.0455839,-0.000181653
-0.0021709425283429323,1.80712e-05,0.0455839,1.80712e-05
-0.0021709425283429323,0.000391756,0.0455839,0.000391756
-0.0021709425283429323,0.000561709,0.0455839,0.000561709
-0.0021709425283429323,3.94419e-06,0.0455839,3.94419e-06
-0.0021709425283429323,0.0,0.0455839,0.0
-0.0021709425283429323,-0.0002,0.0455839,-0.0002
-0.0021709425283429323,-2.31267e-06,0.0455839,-2.31267e-06
-0.0021709425283429323,0.0,0.0455839,0.0
-0.0021709425283429323,0.0,0.0455839,0.0
-0.0021709425283429323,0.0,0.0455839,0.0
-0.0021709425283429323,0.0,0.0455839,0.0
-0.0021709425283429323,0.0,0.0455839,0.0
-0.0021709425283429323,0.0,0.0455839,0.0
-0.0021709425283429323,0.0,0.0455839,0.0
-0.0021709425283429323,0.0002,0.0455839,0.0002
-0.0021709425283429323,-1.89213e-05,0.0455839,-1.89213e-05
-0.0021709425283429323,-4.74647e-06,0.0455839,-4.74647e-06
-0.0021709425283429323,0.0,0.0455839,0.0
-0.0021709425283429323,0.0,0.0455839,0.0
-0.0021709425283429323,0.0,0.0455839,0.0
-0.0021709425283429323,0.0002,0.0455839,0.0002
-0.0021709425283429323,0.0,0.0455839,0.0
-0.0021709425283429323,-0.000178139,0.0455839,-0.000178139
-0.0021709425283429323,0.0,0.0455839,0.0
-0.0021709425283429323,0.0002,0.0455839,0.0002
-0.0021709425283429323,0.0002,0.0455839,0.0002
-0.0021709425283429323,0.0002,0.0455839,0.0002
-0.0021709425283429323,0.0,0.0455839,0.0
-0.0021709425283429323,0.0,0.0455839,0.0
-0.0021709425283429323,0.000172091,0.0455839,0.000172091
-0.0021709425283429323,0.0,0.0455839,0.0
-0.0021709425283429323,0.0,0.0455839,0.0
-0.0021709425283429323,0.0,0.0455839,0.0
-0.0021709425283429323,0.0,0.0455839,0.0
