t_s,delta_wheel_deg,delta_road_rad,v_mps,a_long_mps2,accel_pedal_pct,brake_pedal_state,di_torque_actual_nm,wheel_FL_kph,wheel_FR_kph,wheel_RL_kph,wheel_RR_kph,x_m,y_m,psi_rad,v_state_mps,delta_state_rad,psi_dot_rads,a_y_mps2
0,-6.89459,-0.0100278,13.4889,0.335524,18.8,2,234.324,45.7957,46.0022,46.2,46.4822,0,0,0,13.4889,-0.0100278,-0.0470498,-0.634649
0.02,-6.9,-0.0100356,13.4889,0.318335,18.4,2,208.417,45.8,46.1186,46.3193,46.3593,0.269845,-0.000127026,-0.000941599,13.4889,-0.0100356,-0.0470867,-0.635147
0.04,-6.9,-0.0100356,13.511,0.269558,18.4,2,223.989,45.6802,46.0405,46.44,46.4798,0.539686,-0.000508214,-0.00188374,13.511,-0.0100356,-0.047164,-0.637236
0.06,-6.9,-0.0100356,13.5111,0.205692,18.4,2,210.196,45.7961,46.038,46.2078,46.5239,0.80996,-0.00114484,-0.00282721,13.5111,-0.0100356,-0.0471643,-0.637242
0.08,-6.9,-0.0100356,13.5111,0.157757,18,2,204.023,45.6807,46.0398,46.3198,46.5195,1.08022,-0.00203642,-0.00377064,13.5111,-0.0100356,-0.0471643,-0.637242
0.1,-6.9,-0.0100356,13.5111,0.149796,18,2,196.358,45.8776,46.0388,46.3188,46.44,1.35047,-0.00318292,-0.00471403,13.5111,-0.0100356,-0.0471643,-0.637242
0.12,-6.9,-0.0100356,13.5111,0.180694,18,2,184.635,45.8432,46.1505,46.3664,46.5168,1.62072,-0.00458437,-0.00565742,13.5111,-0.0100356,-0.0471643,-0.637242
0.14,-6.9,-0.0100356,13.5111,0.225549,18,2,193.572,46.0337,46.1569,46.3231,46.6369,1.89098,-0.0062408,-0.00660083,13.5111,-0.0100356,-0.0471643,-0.637242
0.16,-6.9,-0.0100356,13.533,0.256645,18,2,146.219,45.8833,46.1989,46.3589,46.5222,2.16124,-0.00815227,-0.00754428,13.533,-0.0100356,-0.0472408,-0.639311
0.18,-6.9,-0.0100356,13.5333,0.268523,18,2,187.462,45.961,46.2029,46.52,46.5229,2.43194,-0.0103225,-0.00848927,13.5333,-0.0100356,-0.0472418,-0.639339
0.2,-6.9,-0.0100356,13.5333,0.273393,18,2,164.055,45.8833,46.32,46.4811,46.6789,2.70265,-0.0127486,-0.0094343,13.5333,-0.0100356,-0.0472418,-0.639339
0.22,-6.8,-0.0098902,13.5333,0.273625,17.6305,2,159.373,45.8739,46.2831,46.3292,46.6431,2.97336,-0.0154302,-0.0103759,13.5333,-0.0098902,-0.0465571,-0.630073
0.24,-6.7,-0.00974475,13.5546,0.259825,17.6,2,152.157,45.96,46.2,46.3231,46.5294,3.24406,-0.0183646,-0.0113004,13.5546,-0.00974475,-0.0459446,-0.622761
0.26,-6.50306,-0.00945831,13.5556,0.235612,17.6,2,175.144,45.9576,46.2,46.4763,46.5976,3.51519,-0.0215522,-0.0122093,13.5556,-0.00945831,-0.0445971,-0.604538
0.28,-6.39973,-0.00930802,13.5556,0.220933,17.6,2,139.989,46.1198,46.28,46.4797,46.68,3.78632,-0.0249828,-0.0130911,13.5556,-0.00930802,-0.0438884,-0.594931
0.3,-6.20423,-0.00902369,13.5556,0.22526,17.6,2,134.085,46.04,46.28,46.4366,46.68,4.05745,-0.0286505,-0.0139587,13.5556,-0.00902369,-0.0425476,-0.576757
0.32,-5.9998,-0.00872636,13.5556,0.230646,17.6,2,127.984,46.1999,46.5198,46.4402,46.5202,4.32858,-0.0325495,-0.0147961,13.5556,-0.00872636,-0.0411457,-0.557754
0.34,-5.80272,-0.00843971,13.5775,0.209911,17.6,2,121.946,46.0043,46.2843,46.5978,46.6778,4.59971,-0.0366718,-0.0156054,13.5775,-0.00843971,-0.0398583,-0.541176
0.36,-5.7,-0.00829031,13.5778,0.158337,17.6,2,116.305,45.9969,46.3569,46.4553,46.7631,4.87127,-0.0410172,-0.0163924,13.5778,-0.00829031,-0.0391536,-0.531619
0.38,-5.60273,-0.00814884,13.5778,0.0981125,17.2,2,109.891,45.9611,46.2822,46.44,46.6822,5.14282,-0.0455747,-0.0171687,13.5778,-0.00814884,-0.0384854,-0.522546
0.4,-5.6,-0.00814487,13.5778,0.0552561,16.425,2,131.5,46.04,46.4325,46.48,46.675,5.41435,-0.0503412,-0.017935,13.5778,-0.00814487,-0.0384667,-0.522292
0.42,-5.6,-0.00814487,13.5778,0.0433909,16.4,2,97.8265,45.8835,46.2023,46.48,46.5965,5.68587,-0.055316,-0.0187043,13.5778,-0.00814487,-0.0384667,-0.522292
0.44,-5.5,-0.00799943,13.5778,0.0637417,16.4,2,90.0663,46.1998,46.3596,46.5204,46.68,5.95738,-0.0604992,-0.0194702,13.5778,-0.00799943,-0.0377797,-0.512965
0.46,-5.4049,-0.00786111,13.5778,0.10704,16,2,61.9019,46.0078,46.2839,46.48,46.6839,6.2289,-0.0658883,-0.0202191,13.5778,-0.00786111,-0.0371265,-0.504095
0.48,-5.29991,-0.0077084,13.5778,0.150751,16,2,75.9963,46.04,46.3201,46.6,46.64,6.50042,-0.0714792,-0.0209548,13.5778,-0.0077084,-0.0364052,-0.494302
0.5,-5.2,-0.00756309,13.5778,0.159552,16,2,62.4192,45.9634,46.4783,46.6766,46.7933,6.77194,-0.077268,-0.021676,13.5778,-0.00756309,-0.0357189,-0.484984
0.52,-4.99957,-0.00727158,13.6,0.105226,16,2,59.8887,46.0397,46.2,46.4393,46.7993,7.04346,-0.0832506,-0.0223801,13.6,-0.00727158,-0.0343984,-0.467818
0.54,-4.9,-0.00712676,13.6,-0.00177449,16,2,50.6721,46.2934,46.3482,46.28,46.4918,7.31541,-0.0894305,-0.0230578,13.6,-0.00712676,-0.0337132,-0.4585
0.56,-4.8,-0.00698132,13.6,-0.109799,15.6112,2,44.1119,45.8478,46.1656,46.4755,46.52,7.58734,-0.0957927,-0.0237252,13.6,-0.00698132,-0.0330252,-0.449143
0.58,-4.69793,-0.00683286,13.5778,-0.166794,15.1834,2,24.1244,45.965,46.2783,46.5192,46.5233,7.85924,-0.102334,-0.0243787,13.5778,-0.00683286,-0.0322701,-0.438156
0.6,-4.6,-0.00669043,13.5778,-0.160952,14.0108,2,26.1081,45.9665,46.1611,46.48,46.68,8.13068,-0.10904,-0.0250172,13.5778,-0.00669043,-0.0315974,-0.429022
0.62,-4.40771,-0.00641075,13.5778,-0.117832,13.2,2,13.3835,45.9508,46.1969,46.36,46.4892,8.40211,-0.115917,-0.0256391,13.5778,-0.00641075,-0.0302765,-0.411088
0.64,-4.20554,-0.00611671,13.5778,-0.0685098,13.2,2,2.44338,46.0022,46.28,46.6378,46.5933,8.67356,-0.122959,-0.026231,13.5778,-0.00611671,-0.0288878,-0.392232
0.66,-3.89945,-0.00567152,13.5778,-0.0299513,13.2,2,-12.0166,45.9601,46.32,46.5199,46.7597,8.945,-0.130157,-0.0267913,13.5778,-0.00567152,-0.0267852,-0.363683
0.68,-3.60438,-0.00524237,13.5778,-0.00609103,13.2,2,-19.9123,46.0382,46.3582,46.4418,46.64,9.21645,-0.137503,-0.0273063,13.5778,-0.00524237,-0.0247584,-0.336164
0.7,-3.19683,-0.0046496,13.5778,0.00571544,13.2,2,-14.0634,45.9994,46.2787,46.36,46.4806,9.4879,-0.144982,-0.0277774,13.5778,-0.0046496,-0.0219589,-0.298152
0.72,-2.8078,-0.00408378,13.5778,0.0102495,13.2,2,-41.0638,46.0369,46.2,46.4753,46.4816,9.75935,-0.152581,-0.0281892,13.5778,-0.00408378,-0.0192866,-0.261869
0.74,-2.50208,-0.00363913,13.5778,0.011926,13.2,2,39.875,46.1992,46.2,46.3625,46.7942,10.0308,-0.160285,-0.0285511,13.5778,-0.00363913,-0.0171866,-0.233356
0.76,-2.3,-0.00334521,13.5778,0.0136038,12.8,2,-31.6664,46.2,46.3544,46.3339,46.6028,10.3022,-0.168083,-0.0288774,13.5778,-0.00334521,-0.0157985,-0.214509
0.78,-2.10309,-0.00305882,13.5778,0.0160387,12.4124,2,-12.3089,46.0437,46.2812,46.7765,46.4812,10.5737,-0.175965,-0.0291796,13.5778,-0.00305882,-0.0144459,-0.196144
0.8,-2.09774,-0.00305104,13.5778,0.0175203,12.409,2,-75.2656,46.16,46.36,46.6791,46.6009,10.8451,-0.183926,-0.0294616,13.5778,-0.00305104,-0.0144092,-0.195645
0.82,-2,-0.00290888,13.5778,0.0135937,12.413,2,-130,46.0439,46.3213,46.5239,46.7948,11.1166,-0.191965,-0.0297462,13.5778,-0.00290888,-0.0137378,-0.186529
0.84,-2,-0.00290888,13.5778,-0.00280907,12.4,2,-187.115,46.2,46.36,46.4427,46.5282,11.388,-0.200078,-0.0300176,13.5778,-0.00290888,-0.0137378,-0.186529
0.86,-1.9,-0.00276344,13.5778,-0.0400533,12.4,2,-171.884,46.0417,46.2012,46.2017,46.3206,11.6594,-0.208265,-0.030289,13.5778,-0.00276344,-0.0130509,-0.177203
0.88,-1.80668,-0.00262772,13.5778,-0.104171,12.4267,2,-255.995,46.152,46.2747,46.28,46.2827,11.9309,-0.216524,-0.0305433,13.5778,-0.00262772,-0.01241,-0.1685
0.9,-1.70094,-0.00247392,13.5778,-0.19176,12.7962,2,-221.622,46.1996,46.1604,46.3204,46.44,12.2023,-0.224849,-0.0307847,13.5778,-0.00247392,-0.0116836,-0.158638
0.92,-1.7,-0.00247255,13.5778,-0.284925,12.4,2,-276.047,46.1628,46.1972,46.28,46.44,12.4737,-0.233238,-0.0310147,13.5778,-0.00247255,-0.0116771,-0.15855
0.94,-1.7,-0.00247255,13.5562,-0.361373,12.7765,2,-221.648,46.04,46.2,46.3177,46.28,12.745,-0.241689,-0.0312481,13.5562,-0.00247255,-0.0116586,-0.158046
0.96,-1.7,-0.00247255,13.5556,-0.412305,12.4,2,-231.926,45.881,46.041,46.36,46.3595,13.0159,-0.250189,-0.0314812,13.5556,-0.00247255,-0.011658,-0.158031
0.98,-1.7,-0.00247255,13.5486,-0.442466,12.7772,2,-243.48,45.9554,46.16,46.1668,46.36,13.2868,-0.258751,-0.0317143,13.5486,-0.00247255,-0.0116521,-0.157869
1,-1.70041,-0.00247314,13.5333,-0.457416,12.4,2,-250.016,45.8006,45.96,46.1994,46.2795,13.5576,-0.267372,-0.0319473,13.5333,-0.00247314,-0.0116417,-0.157551
1.02,-1.8,-0.00261799,13.5333,-0.460209,12.4,2,-257.777,45.9978,45.8845,46.1155,46.1222,13.828,-0.276047,-0.0321835,13.5333,-0.00261799,-0.0123236,-0.166779
1.04,-1.8,-0.00261799,13.5111,-0.456753,12.7797,2,-262.305,45.68,45.8461,46.158,46.158,14.0985,-0.284787,-0.0324333,13.5111,-0.00261799,-0.0123033,-0.166232
1.06,-1.70016,-0.00247278,13.5111,-0.458466,12.4006,2,-315.924,46.1596,46,46.0401,46.16,14.3684,-0.293579,-0.0326758,13.5111,-0.00247278,-0.0116209,-0.157011
1.08,-1.50989,-0.00219604,13.5041,-0.475059,12.4,2,-277.802,45.6938,45.8099,46.002,46.0459,14.6384,-0.302435,-0.0328983,13.5041,-0.00219604,-0.010315,-0.139295
1.1,-1.39908,-0.00203488,13.4889,-0.504968,12.4,2,-284.018,45.7207,45.9593,46.0411,46.0004,14.9083,-0.311342,-0.0330942,13.4889,-0.00203488,-0.00954726,-0.128782
1.12,-1.20549,-0.00175331,13.4889,-0.534987,12.4,2,-287.89,45.6488,45.8044,46.1222,46.04,15.1778,-0.32029,-0.0332747,13.4889,-0.00175331,-0.00822617,-0.110962
1.14,-1.1,-0.00159989,13.4673,-0.547228,12.421,2,-291.895,45.6358,45.9516,45.8842,46.0463,15.4473,-0.329283,-0.033429,13.4673,-0.00159989,-0.00749431,-0.100928
1.16,-1.1,-0.00159989,13.4562,-0.53194,12.4,2,-295.995,45.6801,45.7203,45.84,45.8802,15.7164,-0.338302,-0.0335752,13.4562,-0.00159989,-0.00748814,-0.100762
1.18,-1.1,-0.00159989,13.4444,-0.495765,12.4219,2,-299.89,45.56,45.7178,45.9534,45.8422,15.9853,-0.347352,-0.0337249,13.4444,-0.00159989,-0.00748159,-0.100586
1.2,-1.1,-0.00159989,13.4444,-0.452117,12.4,2,-296.036,45.68,45.7198,45.8,45.88,16.2539,-0.356436,-0.0338745,13.4444,-0.00159989,-0.00748157,-0.100585
1.22,-1.19453,-0.00173737,13.4228,-0.411322,12.4,2,-349.373,45.68,45.68,45.8,45.9556,16.5225,-0.36556,-0.0340273,13.4228,-0.00173737,-0.00811144,-0.108878
1.24,-1.29494,-0.00188341,13.4222,-0.383424,12.4,2,-342.583,45.642,45.682,45.5362,45.7261,16.7908,-0.374712,-0.0341961,13.4222,-0.00188341,-0.0087929,-0.11802
1.26,-1.4,-0.00203622,13.4222,-0.375352,12.4006,2,-319.975,45.56,45.6801,46.1196,45.8001,17.059,-0.383912,-0.0343789,13.4222,-0.00203622,-0.00950627,-0.127595
1.28,-1.4,-0.00203622,13.4,-0.386683,12.4145,2,-313.566,45.4058,45.6814,45.8014,45.8029,17.3272,-0.393162,-0.0345725,13.4,-0.00203622,-0.00949056,-0.127173
1.3,-1.5,-0.00218166,13.4,-0.417068,12.4,2,-325.841,45.4004,45.56,45.6802,45.8,17.5949,-0.402449,-0.0347656,13.4,-0.00218166,-0.0101685,-0.136257
1.32,-1.5,-0.00218166,13.4,-0.463569,12.4,2,-316.842,45.4033,45.5217,45.6433,45.5699,17.8627,-0.411789,-0.0349723,13.4,-0.00218166,-0.0101685,-0.136257
1.34,-1.5,-0.00218166,13.3785,-0.510656,12.4,2,-321.041,45.36,45.3623,45.6354,45.64,18.1304,-0.421183,-0.0351756,13.3785,-0.00218166,-0.0101521,-0.13582
1.36,-1.5,-0.00218166,13.3708,-0.54111,12.4,2,-321.789,45.4,45.5194,45.6388,45.64,18.3977,-0.430617,-0.0353786,13.3708,-0.00218166,-0.0101463,-0.135663
1.38,-1.5,-0.00218166,13.3561,-0.551957,12.4,2,-325.135,45.4057,45.3685,45.4857,45.6343,18.6649,-0.440099,-0.0355814,13.3561,-0.00218166,-0.0101352,-0.135366
1.4,-1.5,-0.00218166,13.3486,-0.552202,12.4,2,-337.773,45.2419,45.3994,45.5194,45.4019,18.9317,-0.449624,-0.0357841,13.3486,-0.00218166,-0.0101294,-0.135214
1.42,-1.5,-0.00218166,13.3339,-0.552493,12.4,2,-326.539,45.2027,45.3627,45.6346,45.4054,19.1984,-0.459199,-0.0359866,13.3339,-0.00218166,-0.0101183,-0.134916
1.44,-1.5,-0.00218166,13.3333,-0.556548,12.4,2,-327.849,45.086,45.32,45.486,45.56,19.4648,-0.468817,-0.0361888,13.3333,-0.00218166,-0.0101179,-0.134905
1.46,-1.5,-0.00218166,13.3111,-0.559404,12.4,2,-320.216,45.16,45.32,45.36,45.4032,19.7312,-0.478488,-0.0363911,13.3111,-0.00218166,-0.010101,-0.134456
1.48,-1.5,-0.00218166,13.3038,-0.557299,12.4,2,-341.043,45.08,45.1627,45.2455,45.3227,19.9971,-0.488196,-0.0365931,13.3038,-0.00218166,-0.0100954,-0.134307
1.5,-1.5,-0.00218166,13.289,-0.554875,12.4,2,-324.105,45.0393,45.08,45.3186,45.2414,20.2629,-0.497954,-0.0367949,13.289,-0.00218166,-0.0100842,-0.13401
1.52,-1.5,-0.00218166,13.2889,-0.55629,12.4,2,-335.714,45.0771,45.08,45.2086,45.32,20.5284,-0.507753,-0.0369965,13.2889,-0.00218166,-0.0100841,-0.134007
1.54,-1.5,-0.00218166,13.2673,-0.557535,12.4,2,-335.761,45.08,45.08,45.1648,45.2448,20.7939,-0.517607,-0.0371981,13.2673,-0.00218166,-0.0100678,-0.133572
1.56,-1.5,-0.00218166,13.2562,-0.5572,12.4,2,-334.01,45.0002,45.08,45.1998,45.1602,21.0589,-0.527497,-0.0373993,13.2562,-0.00218166,-0.0100593,-0.133349
1.58,-1.5,-0.00218166,13.2444,-0.566233,12.4,2,-335.895,44.92,45.0421,45.24,45.1979,21.3238,-0.537433,-0.0376005,13.2444,-0.00218166,-0.0100504,-0.133112
1.6,-1.5,-0.00218166,13.2443,-0.595364,12.4,2,-332.034,44.76,45.04,45.0797,45.2,21.5883,-0.547413,-0.0378014,13.2443,-0.00218166,-0.0100503,-0.13311
1.62,-1.5,-0.00218166,13.2227,-0.637531,12.4,2,-343.604,44.798,45.002,45.04,45.162,21.8529,-0.557446,-0.0380023,13.2227,-0.00218166,-0.0100339,-0.132676
1.64,-1.5,-0.00218166,13.2222,-0.668373,12.4,2,-336.068,44.7227,44.8027,44.9241,45.0014,22.1171,-0.567515,-0.0382029,13.2222,-0.00218166,-0.0100336,-0.132666
1.66,-1.5,-0.00218166,13.1893,-0.664965,12.032,2,-339.84,44.64,44.7968,45.0368,45,22.3812,-0.577636,-0.0384034,13.1893,-0.00218166,-0.0100086,-0.132006
1.68,-1.5,-0.00218166,13.1778,-0.627358,12,2,-341.935,44.7587,44.76,44.92,45.0387,22.6446,-0.587785,-0.0386035,13.1778,-0.00218166,-0.00999983,-0.131775
1.7,-1.4,-0.00203622,13.1778,-0.576512,12,2,-344.136,44.7254,44.7946,44.88,45,22.9079,-0.597978,-0.0388001,13.1778,-0.00203622,-0.00933317,-0.12299
1.72,-1.4,-0.00203622,13.1559,-0.53141,11.6,2,-349.813,44.64,44.76,44.9188,44.88,23.1711,-0.608221,-0.0389833,13.1559,-0.00203622,-0.00931767,-0.122582
1.74,-1.49947,-0.00218089,13.1556,-0.500686,11.6021,2,-342.021,44.6002,44.76,44.9996,44.9198,23.4339,-0.618496,-0.0391729,13.1556,-0.00218089,-0.00997945,-0.131285
1.76,-1.40621,-0.00204525,13.1333,-0.493013,11.6248,2,-352,44.56,44.7225,44.7675,44.92,23.6967,-0.628823,-0.0393726,13.1333,-0.00204525,-0.00934295,-0.122704
1.78,-1.49882,-0.00217994,13.1333,-0.519064,11.6,2,-353.905,44.56,44.72,44.72,44.7614,23.9591,-0.639183,-0.0395594,13.1333,-0.00217994,-0.00995824,-0.130785
1.8,-1.4,-0.00203622,13.1333,-0.573418,11.6223,2,-360.112,44.4422,44.5622,44.64,44.64,24.2214,-0.649593,-0.0397583,13.1333,-0.00203622,-0.00930169,-0.122162
1.82,-1.4,-0.00203622,13.1113,-0.623738,11.6,2,-365.924,44.48,44.56,44.64,44.64,24.4838,-0.660053,-0.039941,13.1113,-0.00203622,-0.00928605,-0.121752
1.84,-1.4,-0.00203622,13.0895,-0.636875,11.6,2,-358.11,44.4778,44.4844,44.64,44.7156,24.7457,-0.670543,-0.0401266,13.0895,-0.00203622,-0.00927067,-0.121349
1.86,-1.4,-0.00203622,13.0784,-0.612204,11.6,2,-376.003,44.4801,44.48,44.6,44.64,25.0071,-0.681064,-0.0403119,13.0784,-0.00203622,-0.0092628,-0.121143
1.88,-1.4,-0.00203622,13.0667,-0.577233,11.6,2,-372,44.3937,44.4421,44.56,44.56,25.2684,-0.691625,-0.0404971,13.0667,-0.00203622,-0.00925447,-0.120925
1.9,-1.49897,-0.00218017,13.0665,-0.557545,11.2041,2,-360.185,44.2784,44.4396,44.6,44.6,25.5294,-0.702225,-0.0406854,13.0665,-0.00218017,-0.00990863,-0.129472
1.92,-1.4,-0.00203622,13.045,-0.559484,11.2192,2,-381.808,44.1581,44.4,44.4477,44.6,25.7904,-0.712876,-0.0408834,13.045,-0.00203622,-0.00923909,-0.120524
1.94,-1.4057,-0.0020445,13.0444,-0.575083,11.2,2,-383.544,44.2446,44.2868,44.4,44.4468,26.0509,-0.723558,-0.0410651,13.0444,-0.0020445,-0.00927633,-0.121005
1.96,-1.4,-0.00203622,13.0222,-0.5943,10.8,2,-388.04,44.0802,44.2402,44.3198,44.32,26.3115,-0.734288,-0.0412505,13.0222,-0.00203622,-0.009223,-0.120104
1.98,-1.49443,-0.00217356,13.0118,-0.615395,10.8,2,-391.889,44.1178,44.12,44.2822,44.28,26.5716,-0.745048,-0.0414378,13.0118,-0.00217356,-0.00983719,-0.127999
2,-1.40013,-0.00203641,13,-0.644527,10.8,2,-385.997,44.08,44.24,44.28,44.32,26.8315,-0.755849,-0.0416345,13,-0.00203641,-0.00920814,-0.119706
2.02,-1.4,-0.00203622,13,-0.679679,10.8,2,-405.702,44.122,44.084,44.164,44.28,27.0911,-0.766689,-0.0418154,13,-0.00203622,-0.00920726,-0.119694
2.04,-1.40388,-0.00204186,12.9671,-0.706138,10.8,2,-421.457,43.9616,44.1153,44.1216,44.12,27.3508,-0.777576,-0.0419996,12.9671,-0.00204186,-0.00920941,-0.119419
2.06,-1.4,-0.00203622,12.9556,-0.717704,10.8,2,-404.464,43.9592,44.0777,44.2777,44.16,27.6097,-0.788483,-0.0421837,12.9556,-0.00203622,-0.00917578,-0.118877
2.08,-1.4,-0.00203622,12.9486,-0.724332,10.8,2,-418.265,43.8421,43.9211,44.0821,44.2379,27.8685,-0.799428,-0.042367,12.9486,-0.00203622,-0.00917085,-0.11875
2.1,-1.4,-0.00203622,12.9338,-0.732656,10.8,2,-421.872,43.7626,43.9226,43.9974,44.0077,28.1271,-0.810414,-0.0425503,12.9338,-0.00203622,-0.0091604,-0.118479
2.12,-1.4,-0.00203622,12.9114,-0.737195,10.8,2,-418.171,43.7989,43.92,43.6491,43.9211,28.3854,-0.821435,-0.0427334,12.9114,-0.00203622,-0.00914452,-0.118069
2.14,-1.498,-0.00217875,12.9111,-0.728345,10.8,2,-424.08,43.6816,43.8008,44,43.9576,28.6432,-0.832484,-0.0429194,12.9111,-0.00217875,-0.0097844,-0.126327
2.16,-1.49363,-0.00217239,12.878,-0.701292,10.8,2,-435.745,43.7549,43.8,43.9124,43.9524,28.901,-0.843583,-0.043118,12.878,-0.00217239,-0.00973081,-0.125313
2.18,-1.49855,-0.00217955,12.8667,-0.667049,10.8,2,-437.971,43.8,43.8006,43.8,43.8417,29.1582,-0.854704,-0.0433126,12.8667,-0.00217955,-0.00975431,-0.125505
2.2,-1.4,-0.00203622,12.8667,-0.648761,10.8,2,-454.206,43.6021,43.8,43.8,43.6862,29.4152,-0.865865,-0.0435045,12.8667,-0.00203622,-0.00911282,-0.117252
2.22,-1.40093,-0.00203757,12.8445,-0.657979,10.8,2,-445.981,43.6,43.6411,43.8396,43.7996,29.6721,-0.877074,-0.0436835,12.8445,-0.00203757,-0.00910318,-0.116926
2.24,-1.5,-0.00218166,12.8444,-0.684311,10.4,2,-432.07,43.3599,43.64,43.7597,43.7598,29.9286,-0.88831,-0.0438687,12.8444,-0.00218166,-0.00974684,-0.125192
2.26,-1.59418,-0.00231865,12.8117,-0.712534,10.4,2,-452.698,43.32,43.4893,43.6,43.68,30.1851,-0.899595,-0.0440698,12.8117,-0.00231865,-0.0103325,-0.132377
2.28,-1.79798,-0.00261506,12.8,-0.743664,10.0081,2,-455.96,43.3616,43.4384,43.48,43.4432,30.441,-0.910905,-0.044286,12.8,-0.00261506,-0.0116427,-0.149027
2.3,-2.00121,-0.00291064,12.7999,-0.787571,10,2,-460.024,43.201,43.439,43.519,43.44,30.6966,-0.922263,-0.0445319,12.7999,-0.00291064,-0.0129586,-0.165868
2.32,-2.19485,-0.00319229,12.7783,-0.835345,10.3794,2,-463.897,43.28,43.4359,43.44,43.4779,30.9522,-0.933686,-0.0448037,12.7783,-0.00319229,-0.0141886,-0.181306
2.34,-2.39328,-0.00348088,12.7564,-0.860359,10,2,-483.059,43.32,43.36,43.3654,43.4427,31.2073,-0.945162,-0.0451,12.7564,-0.00348088,-0.0154447,-0.197018
2.36,-2.49829,-0.00363361,12.7333,-0.848666,10,2,-487.692,43.1627,43.2807,43.28,43.2021,31.462,-0.956697,-0.0454184,12.7333,-0.00363361,-0.0160933,-0.204921
2.38,-2.6926,-0.00391623,12.7226,-0.811373,10,2,-466.74,43.12,43.28,43.357,43.2741,31.7162,-0.968294,-0.0457497,12.7226,-0.00391623,-0.0173304,-0.220487
2.4,-2.89693,-0.00421342,12.7042,-0.770755,10,2,-479.939,43.0437,43.2037,43.2825,43.32,31.9703,-0.979968,-0.0461089,12.7042,-0.00421342,-0.0186187,-0.236536
2.42,-3.09175,-0.00449677,12.6895,-0.744684,10.033,2,-483.835,42.96,43.16,43.1233,43.3167,32.2239,-0.991721,-0.0464939,12.6895,-0.00449677,-0.0198478,-0.251859
2.44,-3.20049,-0.00465492,12.6888,-0.736064,10,2,-486.01,42.9994,43.1196,43.04,43.0404,32.4773,-1.00356,-0.0469004,12.6888,-0.00465492,-0.0205446,-0.260686
2.46,-3.3,-0.00479966,12.6562,-0.733941,10,2,-476.626,42.8421,43.04,43.04,43.0063,32.7306,-1.0155,-0.0473177,12.6562,-0.00479966,-0.0211289,-0.267411
2.48,-3.3,-0.00479966,12.6444,-0.732349,10,2,-494,42.88,43,43.04,43.04,32.9833,-1.02752,-0.0477432,12.6444,-0.00479966,-0.0211094,-0.266916
2.5,-3.3,-0.00479966,12.6374,-0.736976,10,2,-503.586,42.9567,43,43.0017,43.155,33.2358,-1.03964,-0.0481651,12.6374,-0.00479966,-0.0210977,-0.26662
2.52,-3.3,-0.00479966,12.6222,-0.74743,10,2,-506.009,42.8399,42.96,42.88,42.8,33.4881,-1.05185,-0.0485869,12.6222,-0.00479966,-0.0210723,-0.265978
2.54,-3.3,-0.00479966,12.6009,-0.751823,10,2,-502.91,42.72,42.8861,42.9539,42.8,33.7401,-1.06416,-0.049008,12.6009,-0.00479966,-0.0210366,-0.26508
2.56,-3.3,-0.00479966,12.5893,-0.74269,10,2,-503.932,42.68,42.8,42.8841,42.88,33.9916,-1.07655,-0.0494285,12.5893,-0.00479966,-0.0210173,-0.264593
2.58,-3.3,-0.00479966,12.5671,-0.728576,9.6,2,-505.909,42.52,42.8006,42.68,42.8788,34.243,-1.08904,-0.0498486,12.5671,-0.00479966,-0.0209802,-0.263659
2.6,-3.3,-0.00479966,12.5556,-0.730103,9.6,2,-507.794,42.559,42.7231,42.68,42.7221,34.4938,-1.10161,-0.050268,12.5556,-0.00479966,-0.020961,-0.263177
2.62,-3.3,-0.00479966,12.5556,-0.758691,9.6,2,-513.842,42.4832,42.5232,42.56,42.5695,34.7445,-1.11427,-0.050687,12.5556,-0.00479966,-0.020961,-0.263177
2.64,-3.49218,-0.00507916,12.5343,-0.797829,9.2313,2,-519.095,42.48,42.56,42.56,42.5569,34.9951,-1.12704,-0.051112,12.5343,-0.00507916,-0.022144,-0.277559
2.66,-3.69693,-0.00537696,12.504,-0.822826,9.2,2,-523.816,42.3988,42.5212,42.4812,42.6375,35.2453,-1.13989,-0.0515672,12.504,-0.00537696,-0.0233857,-0.292414
2.68,-3.90237,-0.00567577,12.4889,-0.835655,9.2,2,-526.237,42.3962,42.5591,42.4,42.4781,35.4949,-1.15283,-0.0520476,12.4889,-0.00567577,-0.0246556,-0.307921
2.7,-4,-0.00581776,12.4889,-0.854553,9.2,2,-530.073,42.319,42.362,42.4,42.4,35.7442,-1.16588,-0.0525499,12.4889,-0.00581776,-0.0252724,-0.315625
2.72,-4.29325,-0.00624428,12.4674,-0.877858,9.2,2,-536.54,42.2,42.3519,42.4746,42.4,35.9934,-1.17906,-0.0530674,12.4674,-0.00624428,-0.0270785,-0.337598
2.74,-4.4,-0.00639954,12.4339,-0.890537,9.2,2,-539.909,42.2382,42.4055,42.3218,42.4,36.2422,-1.19234,-0.0536212,12.4339,-0.00639954,-0.0276774,-0.344138
2.76,-4.70013,-0.00683606,12.4222,-0.898294,9.19948,2,-544.003,41.9202,42.0402,42.1599,42.3597,36.4904,-1.20573,-0.0541871,12.4222,-0.00683606,-0.0295375,-0.366922
2.78,-4.89431,-0.00711848,12.4118,-0.923806,8.42277,2,-549.772,42.0023,42.2354,42.0423,42.0846,36.7383,-1.21925,-0.0547929,12.4118,-0.00711848,-0.0307321,-0.381441
