platform,file,holdout,rmse_yaw_v0,rmse_yaw_v1,xte_v0_m,xte_v1_m
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000016--fc495601a5/12/sim.csv,False,0.03617778220517986,0.02062728534232935,68.42436862795995,20.964308393759378
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000016--fc495601a5/13/sim.csv,False,0.006901956131659213,0.006129649622597996,23.678788774294514,20.810036544625273
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000016--fc495601a5/17/sim.csv,False,0.011323815331921347,0.007243165608659923,115.4809172899685,88.05803085217725
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000016--fc495601a5/18/sim.csv,True,0.012090292309895796,0.0077328690255667795,37.65486846089913,64.44736816492342
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000016--fc495601a5/19/sim.csv,False,0.012835204211187489,0.0074159009192686625,125.88804231441497,31.069635775353095
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000016--fc495601a5/5/sim.csv,True,0.0182652773038933,0.010291340110920739,351.7917361064106,233.60610928368226
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000017--e6fd2d2ec2/10/sim.csv,False,0.0029693746399538073,0.002974378121224139,6.750814339034966,6.476165453100836
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000017--e6fd2d2ec2/12/sim.csv,True,0.003619480676049176,0.0030330228656475877,20.769850737108346,13.863162095483677
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000017--e6fd2d2ec2/14/sim.csv,False,0.03805422929000869,0.023346109523258513,11.72716791193286,2.7167159252073025
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001c--0ea4bc4192/27/sim.csv,False,0.00853901338859902,0.007434910740019246,9.703197040153038,19.9978794395601
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001c--0ea4bc4192/32/sim.csv,False,0.002604893210579704,0.002805151057291615,1.3950612043877073,4.690892594413212
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001c--0ea4bc4192/35/sim.csv,False,0.0041849883379031895,0.00653855952409206,12.707153384388347,32.90006998871569
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001c--0ea4bc4192/36/sim.csv,True,0.003787163615451416,0.0041919902902367405,21.1418201127402,27.011616572728343
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001c--0ea4bc4192/38/sim.csv,False,0.0016698182818542973,0.0019487469015642533,5.437821101308254,9.410871434473655
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001c--0ea4bc4192/40/sim.csv,False,0.0035594415395922467,0.003809639406828608,28.914260031475155,36.41513409258561
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001d--8a5cbb31ce/11/sim.csv,False,0.006568786475379499,0.006713060005358242,33.676438181424906,28.061400628607768
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001d--8a5cbb31ce/13/sim.csv,False,0.014416904795146455,0.006382789649946953,38.60850821635435,15.21117423977074
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001d--8a5cbb31ce/16/sim.csv,True,0.002662647215796481,0.002321852642404882,4.3241434330830275,2.600539845633694
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001d--8a5cbb31ce/22/sim.csv,False,0.011380895950070613,0.009080123198098644,23.542269005174834,34.303705374477005
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001d--8a5cbb31ce/6/sim.csv,False,0.0005166846632113317,0.0005166846632113317,,
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001d--8a5cbb31ce/9/sim.csv,False,0.0027029474898800083,0.0023117680543651127,3.113725944562528,1.0474312747120489
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000003f--28df82aefa/36/sim.csv,False,0.001483737934287654,0.0012961200532953638,2.5864621956885885,0.562588666513179
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000042--c02c26948e/8/sim.csv,False,0.0069135059033529865,0.005473599595560667,56.644940646269255,25.988800306673404
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000043--3cb5a94433/1/sim.csv,False,0.002612736188544132,0.0030731911457842595,4.667756693850061,6.920215853981566
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000043--3cb5a94433/4/sim.csv,False,0.008987866241223184,0.006532963172556271,15.52352895480429,38.44530200129429
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/10/sim.csv,False,0.005115365745892207,0.0051062407557121115,12.012389686831682,10.060621929012031
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/12/sim.csv,False,0.01111104967662443,0.0024861681484487663,266.1781757043906,1.8047145115026226
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/13/sim.csv,False,0.011891053198343417,0.005706788981495951,245.17440192897826,116.20221877344534
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/15/sim.csv,False,0.01098441979422575,0.005442806219995522,153.73100369062016,96.50476751971944
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/20/sim.csv,True,0.009468880704035898,0.005990730775365674,119.08588962814581,51.61692095041431
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/24/sim.csv,False,0.0016877756828104326,0.0017351487578960425,0.7456349825582524,2.2464704645713627
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/25/sim.csv,False,0.0015225663170893417,0.001616663115409946,3.6779312774267394,4.19106700673364
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/33/sim.csv,False,0.0032827374590056915,0.0027016182990449674,9.117182775968672,7.222244377287438
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/37/sim.csv,False,0.0013028339489575954,0.001176239075042097,1.496500956383956,1.1719153618063969
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/47/sim.csv,False,0.0042764312679400155,0.00332347094474929,21.80874404336811,14.932750219113187
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/50/sim.csv,False,0.0066138798308577025,0.004621735288007438,86.18883954175264,58.14912526231011
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/52/sim.csv,True,0.004879759299208568,0.0047692224137810815,4.596333100420597,4.053492237672958
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/53/sim.csv,False,0.004798023528329438,0.004108165288563976,47.14679795888376,24.37226702681779
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000001--36030103a7/14/sim.csv,False,0.015002844409089071,0.006438099356179292,360.80478215390195,45.67910317036084
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000001--36030103a7/29/sim.csv,False,0.008841827941138618,0.005633351462185648,12.299172239093561,18.26718642635459
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000001--36030103a7/30/sim.csv,False,0.0028024030885012395,0.003123861038851188,7.650481824789443,9.735600020761922
FORD_MUSTANG_MACH_E_MK1,/Users/javiquix/Desktop/quixdev/webinar-AI/module-1/agent-02/data/sim-only/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000001--36030103a7/47/sim.csv,False,0.007950543473164274,0.007080605951145794,189.030192226571,172.9438977733404
