file,platform,n,lag,bias,K_us,V0_straight_rmse,V0_straight_n,V0_steady_rmse,V0_steady_n,V0_transient_rmse,V0_transient_n,V0_all_rmse,V0_all_n,V1_straight_rmse,V1_straight_n,V1_steady_rmse,V1_steady_n,V1_transient_rmse,V1_transient_n,V1_all_rmse,V1_all_n,V2_straight_rmse,V2_straight_n,V2_steady_rmse,V2_steady_n,V2_transient_rmse,V2_transient_n,V2_all_rmse,V2_all_n,V3_straight_rmse,V3_straight_n,V3_steady_rmse,V3_steady_n,V3_transient_rmse,V3_transient_n,V3_all_rmse,V3_all_n
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000016--fc495601a5/18/sim.csv,FORD_MUSTANG_MACH_E_MK1,2897,1,0.0064385815413358655,0.0005620270455522459,0.010042650640823065,2745,0.03281207407282789,94,0.027983838095309282,58,0.012090292309895796,2897,0.005938070826386676,2745,0.038633572256963004,94,0.0338054297616306,58,0.010233271025155862,2897,0.005866921958634619,2745,0.037173982013455335,93,0.030277763269925546,58,0.009765433898274084,2896,0.004705710821476948,2745,0.0476495356064206,93,0.03873035449648455,58,0.011133006048156015,2896
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000016--fc495601a5/19/sim.csv,FORD_MUSTANG_MACH_E_MK1,2899,4,0.007522627567421524,0.0005620270455522459,0.009171723531856222,2213,0.018584953677617026,627,0.03562126637698091,59,0.012835204211187489,2899,0.005007664098057,2213,0.018192416431516138,627,0.029263572513751772,59,0.01039964141808528,2899,0.004493709417790867,2209,0.018269772041142898,627,0.017503943915640478,59,0.009692457319096136,2895,0.003812440147157973,2209,0.01575704239743087,627,0.020763361225484393,59,0.008581970386324217,2895
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000016--fc495601a5/5/sim.csv,FORD_MUSTANG_MACH_E_MK1,2897,0,0.017799101315922335,0.0005620270455522459,0.0182652773038933,2897,,0,,0,0.0182652773038933,2897,0.004100286250208816,2897,,0,,0,0.004100286250208816,2897,0.004100286250208816,2897,,0,,0,0.004100286250208816,2897,0.0015566108816523238,2897,,0,,0,0.0015566108816523238,2897
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000017--e6fd2d2ec2/10/sim.csv,FORD_MUSTANG_MACH_E_MK1,2899,4,0.000865924564948258,0.0005620270455522459,0.002898129321306264,2776,0.0042722123562518016,123,,0,0.0029693746399538073,2899,0.0027780071860430628,2776,0.003995919242080681,123,,0,0.002840309912706706,2899,0.002468436492776181,2772,0.0018066074715459577,123,,0,0.0024439656445100193,2895,0.002528925478919014,2772,0.007751055578598359,123,,0,0.0029455582040695456,2895
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000017--e6fd2d2ec2/12/sim.csv,FORD_MUSTANG_MACH_E_MK1,2898,0,0.001576132167228164,0.0005620270455522459,0.003619480676049176,2898,,0,,0,0.003619480676049176,2898,0.003258289084124067,2898,,0,,0,0.003258289084124067,2898,0.003258289084124067,2898,,0,,0,0.003258289084124067,2898,0.003086352134628056,2898,,0,,0,0.003086352134628056,2898
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000017--e6fd2d2ec2/14/sim.csv,FORD_MUSTANG_MACH_E_MK1,2899,2,-0.005879113029044498,0.0005620270455522459,0.005364154703623257,1886,0.06932261196019016,655,0.0527500805001488,358,0.03805422929000869,2899,0.009059249345090678,1886,0.06721764359736836,655,0.05241910415156247,358,0.03759734560907558,2899,0.008451016584316668,1884,0.06631514379677522,655,0.048423045116124816,358,0.03647613236395548,2897,0.010833366763772799,1884,0.08849453323628359,655,0.06206969407112852,358,0.048197926686006115,2897
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001c--0ea4bc4192/27/sim.csv,FORD_MUSTANG_MACH_E_MK1,2900,0,0.0004635461240999999,0.0005620270455522459,0.005089462139054726,2236,0.014846202385761181,579,0.017461646661981294,85,0.00853901338859902,2900,0.004857269091219773,2236,0.015057979098888594,579,0.017753708556207778,85,0.008526422147741993,2900,0.004857269091219773,2236,0.015057979098888594,579,0.017753708556207778,85,0.008526422147741993,2900,0.004425376382323754,2236,0.022105696842550322,579,0.024456461761811994,85,0.011410294829884206,2900
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001c--0ea4bc4192/32/sim.csv,FORD_MUSTANG_MACH_E_MK1,2900,0,-0.0006330426929330855,0.0005620270455522459,0.0027069889365053173,1854,0.004064153508347312,17,0.021184747533406358,12,0.0031975194660954316,1883,0.0025936636492146607,1854,0.004416022080224025,17,0.021782812026485802,12,0.0031342284034484857,1883,0.0025936636492146607,1854,0.004416022080224025,17,0.021782812026485802,12,0.0031342284034484857,1883,0.0023530977305736313,1854,0.0037195213708745164,17,0.023984206292855283,12,0.0030401651749922707,1883
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001c--0ea4bc4192/35/sim.csv,FORD_MUSTANG_MACH_E_MK1,2901,5,-0.0023450103474812133,0.0005620270455522459,0.004231759274528284,2305,0.003998958660286181,596,,0,0.0041849883379031895,2901,0.003709325380832159,2305,0.002295661860752759,596,,0,0.0034662737714427202,2901,0.0033633608653074612,2300,0.0015804241818012184,596,,0,0.003081910379006462,2896,0.004354459280136423,2300,0.006996537805100363,596,,0,0.005013315988105217,2896
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001c--0ea4bc4192/36/sim.csv,FORD_MUSTANG_MACH_E_MK1,2901,4,-0.0010602695094607002,0.0005620270455522459,0.003789416756436884,1959,0.004276108127822447,603,0.016638568763643703,8,0.004012202367985927,2570,0.0037498098411154926,1959,0.0037405025954420404,603,0.017676641475213424,8,0.003869573155915242,2570,0.003320865785050756,1955,0.0019041725243176938,603,0.00246763324762985,8,0.0030452003765609687,2566,0.004570325916659677,1955,0.009689952752078092,603,0.0034198036747913165,8,0.006165683322158717,2566
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001c--0ea4bc4192/38/sim.csv,FORD_MUSTANG_MACH_E_MK1,2900,0,-0.0007881142876311689,0.0005620270455522459,0.0022126564940902734,1540,,0,,0,0.0022126564940902734,1540,0.002067540720390163,1540,,0,,0,0.002067540720390163,1540,0.002067540720390163,1540,,0,,0,0.002067540720390163,1540,0.0020756639802441343,1540,,0,,0,0.0020756639802441343,1540
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001c--0ea4bc4192/40/sim.csv,FORD_MUSTANG_MACH_E_MK1,2900,0,-0.0016672236889509245,0.0005620270455522459,0.0036056327936512854,2812,,0,,0,0.0036056327936512854,2812,0.003197022523169714,2812,,0,,0,0.003197022523169714,2812,0.003197022523169714,2812,,0,,0,0.003197022523169714,2812,0.0031831699123225287,2812,,0,,0,0.0031831699123225287,2812
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001d--8a5cbb31ce/11/sim.csv,FORD_MUSTANG_MACH_E_MK1,2901,1,0.0013921485347845567,0.0005620270455522459,0.006659886313645961,1905,0.005948366400159303,974,0.016811095066570553,22,0.006568786475379499,2901,0.006361748395230867,1905,0.006075326902174421,974,0.01719401325636129,22,0.006419569940130401,2901,0.006021158400652222,1904,0.005282334660325839,974,0.013129603424715761,22,0.005872154105386121,2900,0.006249946551712158,1904,0.014414559543027486,974,0.014403940198509485,22,0.009849127458460399,2900
/Users/javiquix/Desktop/quixdev/webinar-AI/webinar-angle-B/module-2/agent-01/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001d--8a5cbb31ce/13/sim.csv,FORD_MUSTANG_MACH_E_MK1,2900,0,-0.0014940750855731925,0.0005620270455522459,0.004885821268138442,1695,0.019140847553825346,1026,0.040149654009697534,114,0.014549397507988187,2835,0.00577969471107565,1695,0.018809277010539395,1026,0.03908938882682159,114,0.014472481041069712,2835,0.00577969471107565,1695,0.018809277010539395,1026,0.03908938882682159,114,0.014472481041069712,2835,0.004420321609467783,1695,0.026392155184349363,1026,0.04691224858206875,114,0.018768633053258717,2835
