segment,n,rmse_imu,rmse_model,v_mean
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/47/sim.csv,2898,5.0949921039790915,8.134474403480736,8.047401949620427
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/53/sim.csv,2898,5.032867376538341,16.411491538110916,17.430180583160798
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000001--36030103a7/14/sim.csv,2899,5.755562107424101,4.0060032153400655,31.590488444291136
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000001--36030103a7/47/sim.csv,2899,2.9629490952847877,1.5782615917512828,29.38585298378751
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000002--a25ec65577/11/sim.csv,2899,1.6372095769913524,12.689471055937329,31.376527526733355
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000007--ff2a4016d2/3/sim.csv,2900,0.4490263904853353,2.8088966145107688,16.321516379310346
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000014--3f1a9222a5/16/sim.csv,2899,1.8806574456875302,0.6359356870197819,24.729776647119696
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000014--66f4462be9/15/sim.csv,2899,0.7559344527002152,4.370026409938793,17.448465866609176
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000016--9b2fa37cb2/2/sim.csv,2899,4.739451238914287,7.730384661637649,29.153390893411522
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000072--65a4345461/1/sim.csv,2899,6.503842462118997,7.135533066649706,7.417129212659539
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/00000091--012db46bb3/6/sim.csv,2898,2.4613363056610518,3.9837788702695605,13.688577315389923
FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/000000ac--f432700e98/16/sim.csv,2899,2.683889769822942,3.483302035116068,22.09269205243187
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000002--997bd890f0/132/sim.csv,2899,5.6143576469230245,7.9162852377544874,13.449275805450155
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000002--997bd890f0/135/sim.csv,2900,1.4836232154197972,13.381343835886577,24.129148379310344
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000002--997bd890f0/138/sim.csv,2900,2.55510443410399,7.557877333878384,9.75580617586207
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/113/sim.csv,2900,1.1388995050736157,7.742739099815239,9.554187768965518
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/67/sim.csv,2899,7.722916799551665,4.202826077789977,27.269241704035878
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/79/sim.csv,2899,2.7422455813658186,12.103231625313363,25.321624767161087
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/80/sim.csv,2899,2.0473451400678915,13.953276386948872,25.687069886167645
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/90/sim.csv,2899,2.594638269538265,12.949580963090188,17.762790526905825
FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000003--4a20fc81fe/95/sim.csv,2899,2.6078615631104265,3.3417513209837377,24.39053804760262
