segment,regime,n,rmse_imu,rmse_model
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/00000004--725cea7f03/7/sim.csv,brake,814,2.484646232939186,3.1028513953702235
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/00000004--725cea7f03/7/sim.csv,coast,38,2.6783842224008483,6.013602727757463
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/00000004--725cea7f03/7/sim.csv,other,95,2.3308391840722824,5.30931738115685
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/00000004--97a534f1a0/15/sim.csv,all,2899,0.906760768629164,12.100683219721201
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/00000004--97a534f1a0/15/sim.csv,brake,348,1.0172879560476922,13.883001563991957
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/00000004--97a534f1a0/15/sim.csv,coast,1727,0.8148359334906098,10.8542325138853
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/00000004--97a534f1a0/15/sim.csv,other,824,1.0315474945107677,13.66877538842657
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/00000005--e426b5b81d/4/sim.csv,all,2900,0.35637517555621034,6.572699559147065
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/00000005--e426b5b81d/4/sim.csv,cruise,1118,0.5045453226809742,9.07170659173471
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/00000005--e426b5b81d/4/sim.csv,accel,627,0.3384251875973161,6.681421392950139
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/00000005--e426b5b81d/4/sim.csv,other,1155,0.1014756240400334,2.1389352518699996
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/0000000b--67a4656e36/5/sim.csv,all,2899,0.2753738244963485,5.0280826115533905
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/0000000b--67a4656e36/5/sim.csv,cruise,283,0.2508647343038572,7.530277370776101
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/0000000b--67a4656e36/5/sim.csv,accel,474,0.209800300586274,5.1632596281870065
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/0000000b--67a4656e36/5/sim.csv,brake,1124,0.37840009886984477,4.190431053570101
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/0000000b--67a4656e36/5/sim.csv,coast,8,0.2327561702489598,7.9472501150099
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/0000000b--67a4656e36/5/sim.csv,other,1010,0.13995900850240256,4.911593958178616
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/0000000c--39663b29d3/10/sim.csv,all,2899,0.7561487128714056,4.575264876426362
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/0000000c--39663b29d3/10/sim.csv,cruise,499,0.5516463166521859,5.243602097948745
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/0000000c--39663b29d3/10/sim.csv,accel,1020,0.718755771078295,5.460669987659451
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/0000000c--39663b29d3/10/sim.csv,brake,772,0.9848370169706204,4.124225275297902
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/0000000c--39663b29d3/10/sim.csv,coast,82,1.0681398085634,4.067677779804261
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/0000000c--39663b29d3/10/sim.csv,other,526,0.5092652976097416,1.9797098320735258
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/0000000c--39663b29d3/3/sim.csv,all,2899,0.534794411738409,4.54283728118051
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/0000000c--39663b29d3/3/sim.csv,cruise,325,0.2912137480087704,2.4911365746736616
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/0000000c--39663b29d3/3/sim.csv,accel,853,0.5643934271716633,4.345867734775102
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/0000000c--39663b29d3/3/sim.csv,brake,793,0.6019656342870453,4.388112615943822
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/0000000c--39663b29d3/3/sim.csv,coast,45,0.4741877836007175,6.182710704683217
FORD_F_150_LIGHTNING_MK1/2eb001918aefbb1e/0000000c--39663b29d3/3/sim.csv,other,883,0.5130023362368789,5.2900920790133235
FORD_F_150_LIGHTNING_MK1/3b1f3f2a42d70b76/00000001--0f1d18d568/1/sim.csv,all,2897,2.0788689202178525,4.455102298421392
FORD_F_150_LIGHTNING_MK1/3b1f3f2a42d70b76/00000001--0f1d18d568/1/sim.csv,cruise,616,1.0170029957855915,4.267377355690035
FORD_F_150_LIGHTNING_MK1/3b1f3f2a42d70b76/00000001--0f1d18d568/1/sim.csv,accel,1259,2.8651824377138566,4.266287407055479
FORD_F_150_LIGHTNING_MK1/3b1f3f2a42d70b76/00000001--0f1d18d568/1/sim.csv,brake,743,1.3762404288974865,4.982399417684369
FORD_F_150_LIGHTNING_MK1/3b1f3f2a42d70b76/00000001--0f1d18d568/1/sim.csv,other,279,0.7085904989580764,4.20019591042566
FORD_F_150_LIGHTNING_MK1/3b1f3f2a42d70b76/00000001--0f1d18d568/2/sim.csv,all,2902,0.9882859425412497,7.023957543061412
FORD_F_150_LIGHTNING_MK1/3b1f3f2a42d70b76/00000001--0f1d18d568/2/sim.csv,cruise,1112,0.8907255260241908,3.5798538776069955
FORD_F_150_LIGHTNING_MK1/3b1f3f2a42d70b76/00000001--0f1d18d568/2/sim.csv,accel,404,0.22008474936261044,1.0861013872164307
FORD_F_150_LIGHTNING_MK1/3b1f3f2a42d70b76/00000001--0f1d18d568/2/sim.csv,coast,1386,1.1808321502579568,9.626719008034923
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000005--6086a5f078/18/sim.csv,all,2901,2.8100620662591673,5.397275432045197
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000005--6086a5f078/18/sim.csv,cruise,977,2.2947447725048042,4.457980347544125
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000005--6086a5f078/18/sim.csv,accel,938,3.372511840309615,5.93558171092414
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000005--6086a5f078/18/sim.csv,brake,694,2.682864152427325,6.086622105911582
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000005--6086a5f078/18/sim.csv,other,292,2.6810824594963902,4.65741637994342
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000005--6086a5f078/57/sim.csv,all,2899,2.5843019172912896,3.2205002166580465
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000005--6086a5f078/57/sim.csv,cruise,423,3.4329986703128292,3.440694439392294
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000005--6086a5f078/57/sim.csv,accel,1876,2.7439482939641944,3.3168044051997274
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000005--6086a5f078/57/sim.csv,brake,531,0.5477175218240535,2.771816498952629
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000005--6086a5f078/57/sim.csv,other,69,1.1539264074484905,2.2256953249171856
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/155/sim.csv,all,2898,2.9156128790978304,3.712786366021019
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/155/sim.csv,brake,35,0.6393309322657705,1.4986462806044634
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/155/sim.csv,coast,1954,2.8951778194884725,4.090644817125017
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/155/sim.csv,other,909,3.011250119011166,2.809045044332869
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/445/sim.csv,all,2899,2.5352980889450007,3.997881626329324
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/445/sim.csv,cruise,710,2.8707987654515663,2.349183194156763
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/445/sim.csv,accel,562,2.21242933384666,1.5626355822738214
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/445/sim.csv,coast,979,1.703607378945899,4.461833590452585
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/445/sim.csv,other,648,3.3310920105160764,5.767409715186958
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/451/sim.csv,all,2898,4.326857975728561,12.824542014848888
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/451/sim.csv,brake,9,3.4208213088108814,9.38751998261749
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/451/sim.csv,coast,2241,4.286301756705788,12.709689835373107
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000012--8341c0842a/451/sim.csv,other,648,4.475181651034574,13.254105987088272
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000024--8373f3162a/7/sim.csv,all,2900,2.516200630960023,5.425295638259112
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000024--8373f3162a/7/sim.csv,cruise,899,0.7757893914194097,1.7902395216730123
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000024--8373f3162a/7/sim.csv,accel,661,1.3357613662842365,4.803158317767142
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000024--8373f3162a/7/sim.csv,brake,777,2.3174837745639487,7.260870909393063
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000024--8373f3162a/7/sim.csv,other,563,4.705756844048551,6.830053056876772
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000040--df5cb976f3/101/sim.csv,all,2900,2.82508368464038,12.553682957437541
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000040--df5cb976f3/101/sim.csv,brake,28,2.4195987833878343,9.460459307936159
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000040--df5cb976f3/101/sim.csv,coast,2542,2.778358021021367,12.312379598443302
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000040--df5cb976f3/101/sim.csv,other,330,3.1903577033087736,14.477323773373948
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000040--df5cb976f3/49/sim.csv,all,2898,2.40808286093891,8.961879315009556
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000040--df5cb976f3/49/sim.csv,coast,2677,2.5053103618362536,9.322709162973844
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000040--df5cb976f3/49/sim.csv,other,221,0.11054121020410955,0.6304282577477524
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000045--aed49c0ec4/13/sim.csv,all,2900,5.497920937319208,6.099234732959078
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000045--aed49c0ec4/13/sim.csv,cruise,913,6.965404850648258,7.306428759421151
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000045--aed49c0ec4/13/sim.csv,accel,1240,3.7516096184300745,4.487745054891942
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000045--aed49c0ec4/13/sim.csv,brake,603,6.113159670363731,7.161799160104092
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000045--aed49c0ec4/13/sim.csv,other,144,4.841785292112879,4.743642874637336
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000005c--e074674609/112/sim.csv,all,2899,0.9924012586433086,4.272217850350659
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000005c--e074674609/112/sim.csv,coast,2784,1.0002278853559086,4.311643909570209
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000005c--e074674609/112/sim.csv,other,115,0.7793022417353517,3.171584577421934
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000005c--e074674609/128/sim.csv,all,2899,1.3197797884816127,4.450363042500772
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000005c--e074674609/128/sim.csv,coast,2821,1.3310895977692172,4.46212399540223
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000005c--e074674609/128/sim.csv,other,78,0.8108712019648661,4.0018452081076505
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000006a--9ddc7690f2/61/sim.csv,all,2899,2.756156050650695,2.301495105621363
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000006a--9ddc7690f2/61/sim.csv,cruise,1579,3.257072478350821,2.4677567456868563
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000006a--9ddc7690f2/61/sim.csv,accel,980,2.20569238482544,2.0370480061567284
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000006a--9ddc7690f2/61/sim.csv,brake,154,1.415879349158245,1.5982774643897435
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/0000006a--9ddc7690f2/61/sim.csv,other,186,1.022842140492679,2.6231581901356082
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000071--e6954c4586/4/sim.csv,all,2900,4.753888830072334,3.756062690325717
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000071--e6954c4586/4/sim.csv,cruise,1178,5.31161511129994,2.9435954180089707
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000071--e6954c4586/4/sim.csv,accel,1001,3.8167208667366803,2.532952138818057
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000071--e6954c4586/4/sim.csv,brake,279,4.596481755965126,5.183363962690615
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000071--e6954c4586/4/sim.csv,coast,12,4.371320095247787,4.029944332211019
FORD_F_150_LIGHTNING_MK1/4580d36e7617c224/00000071--e6954c4586/4/sim.csv,other,430,5.193326889637577,6.211958838698475
FORD_F_150_LIGHTNING_MK1/74e94569bd74054d/00000025--6dc27c3b23/3/sim.csv,all,2897,2.4444840164917716,2.7717311876457846
FORD_F_150_LIGHTNING_MK1/74e94569bd74054d/00000025--6dc27c3b23/3/sim.csv,cruise,716,2.290708952673427,1.8807095688151716
FORD_F_150_LIGHTNING_MK1/74e94569bd74054d/00000025--6dc27c3b23/3/sim.csv,accel,1139,2.6381637655397037,3.273186482424439
FORD_F_150_LIGHTNING_MK1/74e94569bd74054d/00000025--6dc27c3b23/3/sim.csv,brake,613,2.3665102823138473,3.0940537926188494
FORD_F_150_LIGHTNING_MK1/74e94569bd74054d/00000025--6dc27c3b23/3/sim.csv,other,429,2.2612403224716386,1.9625455351349512
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/29/sim.csv,all,2899,0.0,0.0
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/29/sim.csv,other,2899,0.0,0.0
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/33/sim.csv,all,2900,0.0,0.0
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/33/sim.csv,other,2900,0.0,0.0
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/40/sim.csv,all,2899,2.3311178557881562,3.344473046646983
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/40/sim.csv,cruise,646,3.0814778597509616,5.009745209129956
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/40/sim.csv,accel,427,1.0041548089932915,3.708120189519084
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/40/sim.csv,brake,489,4.079111595011146,3.090087045817297
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/40/sim.csv,other,1337,0.8871596516178821,2.0599011482697565
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/43/sim.csv,all,2899,4.967827951355164,11.331577616883077
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/43/sim.csv,brake,314,1.822293926202666,1.4523281756008615
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/43/sim.csv,coast,2378,5.274716385536699,12.183747339820068
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/43/sim.csv,other,207,4.579092702064715,9.475027066998893
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/44/sim.csv,all,2899,1.4926701586765656,10.935036151819256
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/44/sim.csv,brake,169,1.366904601166417,8.6213429105221
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/44/sim.csv,coast,2558,1.5208061806233268,11.315155479715383
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/44/sim.csv,other,172,1.1491143668678914,6.184590678369658
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/48/sim.csv,all,2899,1.0325691046431582,6.945057125079283
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/48/sim.csv,cruise,112,1.5213186312138278,9.161713405282216
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/48/sim.csv,accel,174,1.6374170866531694,8.536845371569296
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/48/sim.csv,brake,185,1.6888604813356534,9.483374382559335
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/48/sim.csv,coast,2148,0.8416710826743773,6.4964486094997484
FORD_F_150_LIGHTNING_MK1/a0a3c0b1c00408b0/00000005--8805bfc3b2/48/sim.csv,other,280,1.062086956541562,6.111012191683894
FORD_MUSTANG_MACH_E_MK1/08ec7b9afc6b766e/00000000--33439c2a9c/11/sim.csv,all,2899,1.9479482619201764,3.268765888214514
FORD_MUSTANG_MACH_E_MK1/08ec7b9afc6b766e/00000000--33439c2a9c/11/sim.csv,coast,2868,1.9505559657172218,3.24370377920906
FORD_MUSTANG_MACH_E_MK1/08ec7b9afc6b766e/00000000--33439c2a9c/11/sim.csv,other,31,1.6893697391060496,5.077889693211996
FORD_MUSTANG_MACH_E_MK1/08ec7b9afc6b766e/00000000--33439c2a9c/12/sim.csv,all,2900,0.671500224912523,98.61434420217911
FORD_MUSTANG_MACH_E_MK1/08ec7b9afc6b766e/00000000--33439c2a9c/12/sim.csv,brake,76,0.9471541083914581,4.600853736827786
FORD_MUSTANG_MACH_E_MK1/08ec7b9afc6b766e/00000000--33439c2a9c/12/sim.csv,coast,2438,0.6676110480789914,107.50923243951469
FORD_MUSTANG_MACH_E_MK1/08ec7b9afc6b766e/00000000--33439c2a9c/12/sim.csv,other,386,0.6292505887010827,7.428750760797422
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/62/sim.csv,all,2899,2.775315512886111,2.8906153566268804
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/62/sim.csv,cruise,421,2.6626032540278075,2.0955445780656143
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/62/sim.csv,accel,62,1.509512843154809,3.0442460723510623
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/62/sim.csv,brake,842,2.9786517342272716,2.5406573651155155
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/62/sim.csv,coast,466,3.74612669306758,4.701228719588397
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/62/sim.csv,other,1108,2.1649333401121282,2.3396878964076504
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/65/sim.csv,all,2899,2.728869685310397,10.044653620948942
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/65/sim.csv,cruise,181,1.1127210394917266,3.1876558980354153
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/65/sim.csv,accel,442,0.9207081262660508,3.224076196507289
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/65/sim.csv,brake,252,1.3582116991645965,7.860968586416671
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/65/sim.csv,coast,1777,3.1995327797647932,11.79059112153332
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/65/sim.csv,other,247,3.073485156729299,9.744475136732243
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/68/sim.csv,all,2899,7.047234828044576,7.323362849067934
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/68/sim.csv,brake,256,10.230592839415447,11.885541986771605
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/68/sim.csv,coast,1730,7.719880920848142,8.079810217727164
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/68/sim.csv,other,913,3.9268003602022064,2.6421978357141502
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/71/sim.csv,all,2899,3.641065000010532,2.9817813659721923
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/71/sim.csv,brake,164,1.9876173414380467,2.982730727284872
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/71/sim.csv,coast,2095,4.164958851859886,3.131603262940635
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/71/sim.csv,other,640,1.5017956986173742,2.427213606054975
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/79/sim.csv,all,2899,4.677686882604842,6.713686897048506
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/79/sim.csv,cruise,441,3.4190200999806497,5.625429423381449
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/79/sim.csv,accel,259,5.229435857881262,6.436428412025095
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/79/sim.csv,brake,749,5.0016913255669895,7.27897167046613
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/79/sim.csv,coast,1065,4.699904558400967,6.754284913729075
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/79/sim.csv,other,385,4.81656042930693,6.782840979627921
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000016--fc495601a5/13/sim.csv,all,2898,6.8992633457828765,3.5446083803400765
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000016--fc495601a5/13/sim.csv,cruise,426,0.6369813690201713,1.5692286804431237
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000016--fc495601a5/13/sim.csv,accel,523,0.5708287483026954,1.3632610709336257
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000016--fc495601a5/13/sim.csv,brake,400,1.9563789433861063,4.294429127462919
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000016--fc495601a5/13/sim.csv,other,1549,9.372503805103426,4.176028489962567
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001c--0ea4bc4192/36/sim.csv,all,2901,4.624258938132123,8.112397114009582
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001c--0ea4bc4192/36/sim.csv,brake,759,4.575834311324548,8.650443315470532
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001c--0ea4bc4192/36/sim.csv,coast,1503,4.715573217392466,8.425137086294674
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001c--0ea4bc4192/36/sim.csv,other,639,4.461717488492391,6.552332155850636
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001d--8a5cbb31ce/11/sim.csv,all,2901,7.49926742455832,10.996270186215753
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001d--8a5cbb31ce/11/sim.csv,brake,553,7.975036631854173,9.313269725467979
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001d--8a5cbb31ce/11/sim.csv,coast,1166,7.820194000883617,10.511073432910358
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001d--8a5cbb31ce/11/sim.csv,other,1182,6.924213169422917,12.132748958967207
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001d--8a5cbb31ce/16/sim.csv,all,2901,1.0601050091440478,2.8533874327041375
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001d--8a5cbb31ce/16/sim.csv,brake,474,1.1075223455822822,3.926895574658394
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001d--8a5cbb31ce/16/sim.csv,coast,822,1.7561246193041036,4.032719038038157
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001d--8a5cbb31ce/16/sim.csv,other,1605,0.29929508406631894,1.35390465386437
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000003f--28df82aefa/36/sim.csv,all,2900,0.7046241306773308,4.951584109305957
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000003f--28df82aefa/36/sim.csv,brake,635,1.0989719911944773,5.481216561405166
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000003f--28df82aefa/36/sim.csv,coast,1160,0.36283465256423897,5.482388374366448
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000003f--28df82aefa/36/sim.csv,other,1105,0.6861319310093371,3.9406605185711348
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/10/sim.csv,all,2899,13.094098423317519,8.575909215712246
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/10/sim.csv,cruise,167,19.585113457491918,4.561770444235746
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/10/sim.csv,accel,955,17.09946390620152,5.497475948312844
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/10/sim.csv,brake,881,8.839410448199091,7.672898688457946
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/10/sim.csv,other,896,9.735383281944772,11.999143230030128
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/15/sim.csv,all,2898,2.5727808753128336,14.663842662882997
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/15/sim.csv,coast,2119,2.6432468569662557,15.265908597720912
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/15/sim.csv,other,779,2.3705277838158367,12.88456309836255
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/20/sim.csv,all,2898,2.462070505578251,15.805375206026458
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/20/sim.csv,brake,1163,2.553889289748141,16.164898891948962
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/20/sim.csv,coast,1233,2.5237636915758386,13.264222783823
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/20/sim.csv,other,502,2.0589556288224267,20.115157145233812
FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000044--72f29b9701/47/sim.csv,all,2898,5.0949921039790915,7.872169459584387
