t_s,delta_road_rad,v_mps,yaw_rate_pred_rads,yaw_rate_meas_rads,yaw_rate_resid_rads
1.0,0.000718665,7.33878,0.013984978070207515,0.014604,0.0128366
1.02,0.000718665,7.35748,0.013989481769206733,0.0147828,0.0130108
1.04,0.000718665,7.35289,0.013988376315816016,0.0138,0.0120291
1.06,0.000718665,7.36087,0.013990298215175041,0.0141785,0.0124057
1.08,0.000718665,7.3814,0.013995242650493431,0.0144297,0.012652
1.1,0.000718665,7.40053,0.013999849910485678,0.0138065,0.0120241
1.12,0.000821331,7.43367,0.014263590587288936,0.0142,0.0121539
1.14,0.000821331,7.47515,0.014275007751344153,0.0144078,0.0123503
1.16,0.000821331,7.48315,0.01427720971162481,0.0146,0.0125403
1.18,0.000735851,7.48586,0.014063514707072556,0.0146,0.012754
1.2,0.000718665,7.48887,0.0140211256735654,0.0149985,0.0131949
1.22,0.000718665,7.49161,0.014021785573846568,0.014424,0.0126197
1.24,0.000718665,7.50269,0.014024454075713483,0.0136,0.0117931
1.26,0.000718665,7.51386,0.014027144253137079,0.0135961,0.0117865
1.28,0.000718665,7.50338,0.01402462025498137,0.0124609,0.0106538
1.3,0.000718665,7.52776,0.014030491922446658,0.0116003,0.00978736
1.32,0.000718665,7.54693,0.01403510881601965,0.0112,0.0093824
1.34,0.000718665,7.58599,0.014044516007619084,0.0113988,0.00957176
1.36,0.000718665,7.60002,0.01404789498606609,0.0116078,0.0097774
1.38,0.000718665,7.6026,0.014048516352024271,0.0129033,0.0110723
1.4,0.000718665,7.62426,0.014053732935998764,0.0135933,0.0117571
1.42,0.000615999,7.65014,0.01379675888429104,0.0144077,0.0128285
1.44,0.000611331,7.66441,0.013787714925674594,0.0150091,0.0134389
1.46,0.000513332,7.68587,0.013539695941755239,0.0160931,0.0147709
1.48,0.000513332,7.69902,0.013541958112128202,0.0169202,0.0155958
1.5,0.000513332,7.70815,0.013543528729276885,0.0166088,0.0152828
1.52,0.000410666,7.70302,0.013277619944355664,0.0149887,0.0139286
1.54,0.000410666,7.72046,0.01328002008357906,0.0139835,0.012921
1.56,0.000311887,7.77116,0.01302974972597685,0.0130227,0.0122105
1.58,0.000220681,7.74409,0.012790222144048017,0.0127701,0.0121974
1.6,0.000205333,7.83152,0.012756407119157674,0.012996,0.0124571
1.62,0.000109525,7.86823,0.012506306038539788,0.0116401,0.0113513
1.64,0.000102666,7.85848,0.01248788473033563,0.0117973,0.0115269
1.66,0.000102666,7.86387,0.012488070175959605,0.0141952,0.0139246
1.68,0.000102666,7.8847,0.012488786842443356,0.0146,0.0143287
1.7,0.000102666,7.91381,0.012489788386434811,0.014598,0.0143257
1.72,0.000102666,7.90574,0.01248951073408129,0.0157742,0.0155022
1.74,0.000102666,7.92769,0.012490265934720671,0.0156039,0.0153311
1.76,0.000102666,7.92781,0.012490270063380203,0.0150086,0.0147358
1.78,0.000102666,7.93041,0.012490359517670063,0.0152197,0.0149469
1.8,0.000102666,7.93884,0.01249064955600218,0.0142065,0.0139334
1.82,0.000102666,7.96355,0.012491499715810797,0.0134054,0.0131314
1.84,0.000102666,7.98331,0.012492179568413721,0.0132,0.0129253
1.86,0.000102666,8.00011,0.012492757580748193,0.0132,0.0129248
1.88,0.000102666,8.01295,0.01249319934731811,0.0130254,0.0127497
1.9,0.000102666,8.04373,0.01249425834848805,0.0131911,0.0129144
1.92,0.000102666,8.07642,0.01249538306415554,0.0126324,0.0123545
1.94,0.000102666,8.09491,0.012496019221778419,0.0124987,0.0122202
1.96,0.000102666,8.11358,0.012496661572390596,0.0126065,0.0123274
1.98,0.000102666,8.12402,0.012497020765769874,0.0118666,0.011587
2.0,0.000106884,8.12216,0.012508437760573986,0.0122,0.0119091
2.02,0.000205333,8.11949,0.01277622271729474,0.0122,0.0116413
2.04,0.000205333,8.14155,0.012777740695191409,0.0135871,0.0130269
2.06,0.000307999,8.16943,0.013060732464792633,0.0144049,0.0135617
2.08,0.000307999,8.16681,0.013060462036707675,0.0149811,0.0141382
2.1,0.000307999,8.19438,0.01306330772460932,0.0157982,0.0149524
2.12,0.000307999,8.19444,0.0130633139176189,0.0163947,0.0155489
2.14,0.000307999,8.20275,0.01306417164944562,0.0156062,0.0147595
2.16,0.000307999,8.22484,0.013066451709139032,0.0145901,0.0137412
2.18,0.000307999,8.21176,0.013065101633050765,0.0142,0.0133524
2.2,0.000307999,8.2166,0.013065601202490154,0.0136141,0.012766
2.22,0.000307999,8.26772,0.01307087764665164,0.0116517,0.0107983
2.24,0.000307999,8.30208,0.013074424176804,0.0106078,0.00975089
2.26,0.000307999,8.311,0.013075344870894776,0.010995,0.0101371
2.28,0.000307999,8.33418,0.013077737436928876,0.0119134,0.0110531
2.3,0.000307999,8.33069,0.013077377210205018,0.0131664,0.0123066
2.32,0.000307999,8.32516,0.013076806421155468,0.014209,0.0133497
2.34,0.000307999,8.33909,0.013078244231546108,0.015,0.0141393
2.36,0.000307999,8.34713,0.013079074094829722,0.015,0.0141384
2.38,0.000307999,8.36011,0.013080413849235356,0.0157184,0.0148555
2.4,0.000307999,8.36111,0.013080517066061677,0.0169908,0.0161277
2.42,0.000406725,8.38018,0.013359744712886593,0.016423,0.0152808
2.44,0.000410666,8.3778,0.013370484964147165,0.0156,0.014447
2.46,0.000513332,8.38057,0.013659203908150534,0.0141989,0.0127572
2.48,0.000513332,8.39893,0.01366236234526442,0.0126833,0.0112384
2.5,0.000615999,8.43556,0.013958896282339192,0.0116117,0.00987028
2.52,0.000615999,8.44953,0.013961780165421787,0.0115865,0.00984223
2.54,0.000615999,8.46089,0.013964125255745216,0.0122,0.0104534
2.56,0.000615999,8.46932,0.013965865494427125,0.0127887,0.0110403
2.58,0.000615999,8.449,0.013961670755397896,0.0132,0.0114558
2.6,0.000615999,8.47161,0.013966338228303943,0.0132,0.0114512
2.62,0.000615999,8.46967,0.013965937746329697,0.0137957,0.0120473
2.64,0.000615999,8.4912,0.013970382270507814,0.0136,0.0118471
2.66,0.000615999,8.50539,0.013973311569072026,0.0136,0.0118442
2.68,0.000615999,8.52869,0.013978121481443142,0.0141151,0.0123544
2.7,0.000615999,8.59628,0.013992074355999525,0.0149947,0.0132201
2.72,0.000615999,8.61606,0.013996157620664789,0.0144125,0.0126339
2.74,0.000615999,8.61667,0.01399628354540927,0.0144,0.0126212
2.76,0.000615999,8.66047,0.014005325354930938,0.0146,0.0128122
2.78,0.000615999,8.6508,0.014003329138079921,0.0147454,0.0129596
2.8,0.000718665,8.63343,0.01429678095305969,0.0161935,0.0141142
2.82,0.000718665,8.63605,0.014297411952598617,0.0164,0.0143201
2.84,0.000718665,8.6527,0.014301421930584552,0.0169981,0.0149142
2.86,0.000718665,8.67771,0.014307445326946605,0.0170011,0.0149112
2.88,0.000718665,8.70324,0.01431359395985837,0.0164307,0.0143346
2.9,0.000718665,8.70835,0.014314824649798797,0.0161942,0.0140969
2.92,0.000718665,8.71108,0.01431548214168478,0.0152131,0.0131151
2.94,0.000718665,8.71391,0.014316163717522628,0.0135987,0.0115001
2.96,0.000718665,8.71951,0.014317512418827207,0.0134,0.0113
2.98,0.000718665,8.72472,0.014318767192719501,0.0132193,0.011118
3.0,0.000718665,8.75557,0.014326197091870616,0.0122006,0.0100919
3.02,0.000718665,8.76374,0.014328164750738188,0.0127856,0.0106749
3.04,0.000718665,8.76943,0.014329535127599446,0.0133979,0.0112858
3.06,0.000718665,8.79174,0.014334908257261079,0.0146047,0.0124873
3.08,0.000718665,8.80483,0.01433806084656053,0.015,0.0128794
3.1,0.000718665,8.82212,0.014342224961838415,0.015,0.0128753
3.12,0.000718665,8.81121,0.014339597402689676,0.015,0.0128779
3.14,0.000718665,8.81662,0.014340900344485706,0.0150022,0.0128788
3.16,0.000718665,8.80851,0.014338947135989252,0.0152056,0.0130841
3.18,0.000718665,8.82148,0.014342070824546464,0.0154,0.0132754
3.2,0.000718665,8.85489,0.014350117272865386,0.0154,0.0132674
3.22,0.000718665,8.90293,0.014361687203342516,0.015,0.0128558
3.24,0.000718665,8.91369,0.014364278636563456,0.015,0.0128532
3.26,0.000718665,8.89185,0.014359018701475601,0.0146032,0.0124617
3.28,0.000718665,8.90198,0.014361458405799776,0.0142544,0.0121104
3.3,0.000718665,8.87566,0.014355119509668259,0.0145836,0.012446
3.32,0.000718665,8.90017,0.014361022486270974,0.014996,0.0128525
3.34,0.000718665,8.91741,0.014365174559572926,0.0146,0.0124523
3.36,0.000816391,8.94651,0.01466518136490463,0.0149808,0.0125331
3.38,0.000821331,8.9447,0.014679494092649452,0.0151659,0.0127039
3.4,0.000821331,8.94167,0.014678660100193154,0.0146,0.0121388
3.42,0.000821331,8.95257,0.01468166027107555,0.0147851,0.012321
3.44,0.000821331,8.94449,0.014679436291192085,0.0155957,0.0131338
3.46,0.000821331,8.98045,0.014689334102653648,0.0156011,0.0131293
3.48,0.000821331,8.99095,0.014692224175522012,0.0154,0.0129253
3.5,0.000821331,8.98345,0.014690159837758895,0.0150108,0.0125381
3.52,0.000821331,9.01289,0.01469826305159172,0.015,0.0125192
3.54,0.000718665,9.03104,0.01439254115407993,0.015,0.012825
3.56,0.000718665,9.06544,0.01440082603352234,0.015,0.0128167
3.58,0.000718665,9.06404,0.014400488858196194,0.0153615,0.0131785
3.6,0.000718665,9.03889,0.014394431744301526,0.0149956,0.0128187
3.62,0.000718665,9.03889,0.014394431744301526,0.0144076,0.0122307
3.64,0.000718665,9.08314,0.01440508889300288,0.0142,0.0120124
3.66,0.000718665,9.08611,0.014405804186373345,0.0145995,0.0124112
3.68,0.000718665,9.0835,0.014405175595229604,0.0149774,0.0127897
3.7,0.000718665,9.09166,0.014407140845701988,0.0152,0.0130104
3.72,0.000718665,9.08894,0.014406485762211194,0.0153927,0.0132037
3.74,0.000718665,9.10814,0.014411109880969747,0.0152079,0.0130143
3.76,0.000718665,9.13056,0.014416509502978434,0.0154003,0.0132013
3.78,0.000718665,9.14861,0.01442085665629051,0.0158,0.0135967
3.8,0.000718665,9.16901,0.014425769782471475,0.0144257,0.0122175
3.82,0.000718665,9.16389,0.01442453668413586,0.014,0.011793
3.84,0.000718665,9.16624,0.014425102657004746,0.0142,0.0119924
3.86,0.000718665,9.13202,0.014416861128675698,0.0140151,0.0118157
3.88,0.000718665,9.14835,0.014420794038015657,0.0136302,0.0114269
3.9,0.000718665,9.1583,0.01442319039122647,0.0139967,0.011791
3.92,0.000718665,9.17718,0.014427737441339048,0.014,0.0117898
3.94,0.000718665,9.18871,0.014430514320989367,0.0143821,0.0121691
3.96,0.000718665,9.2109,0.014435858549908757,0.0151927,0.0129744
3.98,0.000718665,9.20854,0.014435290168644685,0.0159443,0.0137265
4.0,0.000718665,9.23547,0.014441775976882594,0.0158,0.0135757
4.02,0.000718665,9.21947,0.0144379225445838,0.0154016,0.0131811
4.04,0.000718665,9.23899,0.01444262373198833,0.0147946,0.0125695
4.06,0.000718665,9.24693,0.014444535997766607,0.0147867,0.0125597
4.08,0.000718665,9.25511,0.014446506065029365,0.0138763,0.0116473
4.1,0.000718665,9.2394,0.014442722476190986,0.0132,0.0109748
4.12,0.000718665,9.26937,0.014449940436565667,0.013399,0.0111666
4.14,0.000718665,9.29702,0.01445659964925702,0.0136079,0.0113688
4.16,0.000718665,9.28644,0.014454051567149443,0.013989,0.0117524
4.18,0.000811213,9.28611,0.014741978595390504,0.0147606,0.0122361
4.2,0.000821331,9.29987,0.014777252871759659,0.015393,0.0128332
4.22,0.000821331,9.33232,0.014786184573148082,0.0154,0.0128313
4.24,0.000821331,9.33882,0.014787973665876118,0.0165807,0.0140102
4.26,0.000821331,9.33889,0.014787992933028574,0.0168049,0.0142344
4.28,0.000821331,9.35693,0.01479295835346146,0.0160548,0.0134794
4.3,0.000821331,9.36104,0.014794089610555648,0.016,0.0134234
4.32,0.000718665,9.35555,0.014470695986285049,0.0153998,0.0131466
4.34,0.000718665,9.34758,0.014468776495321214,0.0141861,0.0119348
4.36,0.000718665,9.36875,0.014473875067931557,0.0136116,0.0113553
4.38,0.000718665,9.37196,0.014474648162786501,0.0132327,0.0109755
4.4,0.000718665,9.39442,0.014480057418375936,0.0128004,0.0105378
4.42,0.000718665,9.41876,0.014485919452260477,0.013567,0.0112985
4.44,0.000718665,9.41121,0.014484101113894483,0.0142,0.0119334
4.46,0.000718665,9.41389,0.01448474656380453,0.0148012,0.012534
4.48,0.000718665,9.41647,0.014485367929762712,0.0157476,0.0134798
4.5,0.000718665,9.44381,0.014491952482203276,0.0154086,0.0131341
4.52,0.000718665,9.45266,0.014494083911943548,0.0152,0.0129234
4.54,0.000718665,9.43337,0.014489438117628314,0.0153993,0.0131274
4.56,0.000718665,9.46657,0.014497433989648313,0.0156,0.0133201
4.58,0.000718665,9.46409,0.014496836707642,0.0154268,0.0131475
4.6,0.000718665,9.45566,0.014494806430499572,0.0148046,0.0125273
4.62,0.000718665,9.44221,0.014491567138973397,0.0148,0.0125259
4.64,0.000718665,9.44981,0.014493397519315325,0.0149918,0.0127159
4.66,0.000718665,9.46916,0.01449805776400168,0.0148057,0.0125252
4.68,0.000718665,9.4876,0.014502498844726042,0.015,0.012715
4.7,0.000718665,9.51373,0.01450879198134901,0.015,0.0127087
4.72,0.000718665,9.54339,0.014515935281472901,0.0153862,0.0130878
4.74,0.000718665,9.53071,0.014512881436376107,0.0150084,0.012713
4.76,0.000718665,9.55541,0.014518830172487372,0.0144046,0.0121033
4.78,0.000718665,9.57352,0.01452319177617057,0.0145712,0.0122655
4.8,0.000718665,9.54764,0.014516958849427268,0.0149944,0.0126949
4.82,0.000718665,9.56381,0.01452085322444424,0.015,0.0126967
4.84,0.000718665,9.55844,0.014519559916228955,0.015,0.0126979
4.86,0.000718665,9.56376,0.014520841182468306,0.0148094,0.012506
4.88,0.000718665,9.58157,0.0145251305342959,0.0144342,0.0121266
4.9,0.000718665,9.59166,0.014527560605039328,0.0147998,0.0124897
4.92,0.000718665,9.58629,0.014526267296824045,0.0144128,0.012104
4.94,0.000718665,9.56961,0.014522250093652551,0.0149928,0.0126881
4.96,0.000718665,9.59703,0.014528853913254612,0.0154,0.0130887
4.98,0.000718665,9.59979,0.014529518630326154,0.0146578,0.0123458
5.0,0.000718665,9.60274,0.014530229106906245,0.0147972,0.0124845
5.02,0.000718665,9.6055,0.014530893823977787,0.0147198,0.0124064
5.04,0.000718665,9.60281,0.014530245965672551,0.0144,0.0120873
5.06,0.000718665,9.60278,0.01453023874048699,0.014797,0.0124843
5.08,0.000718665,9.59476,0.01452830720754722,0.015,0.0126892
5.1,0.000718665,9.63378,0.014537704765565906,0.0150084,0.0126882
5.12,0.000718665,9.65246,0.014542203647774749,0.0153927,0.013068
5.14,0.000718665,9.64722,0.014540941648696893,0.0149985,0.0126751
5.16,0.000718665,9.64726,0.01454095128227764,0.0150008,0.0126774
5.18,0.000718665,9.67815,0.014548390815009502,0.0159184,0.0135875
5.2,0.000718665,9.70232,0.014554211906175868,0.0156082,0.0132715
5.22,0.000615999,9.69149,0.014218162945182784,0.015,0.0129993
5.24,0.000615999,9.68341,0.014216494958403445,0.0151962,0.0131972
5.26,0.000615999,9.66951,0.014213625525701361,0.0148019,0.0128058
5.28,0.000615999,9.68488,0.01421679841639424,0.0142279,0.0122286
5.3,0.000513332,9.68338,0.013883323922112608,0.014597,0.0129311
5.32,0.000513332,9.69144,0.013884710469124479,0.0142209,0.0125537
5.34,0.000513332,9.68341,0.013883329082957566,0.0136075,0.0119417
5.36,0.000513332,9.68333,0.013883315320704347,0.0136,0.0119342
5.38,0.000513332,9.69106,0.013884645098421685,0.0139724,0.0123053
5.4,0.000513332,9.70552,0.01388713262569112,0.0136005,0.0119309
5.42,0.000513332,9.71363,0.013888527774111252,0.0143745,0.0127035
5.44,0.000513332,9.71114,0.013888099423979793,0.0151968,0.0135262
5.46,0.000513332,9.73312,0.013891880603051866,0.0150037,0.0133293
5.48,0.000513332,9.73333,0.013891916728966567,0.0142145,0.0125401
5.5,0.000513332,9.75796,0.013896153782676538,0.0135849,0.0119063
5.52,0.000513332,9.74173,0.01389336176555462,0.013089,0.0114131
5.54,0.000513332,9.73621,0.01389241217008247,0.0134,0.0117251
5.56,0.000513332,9.74675,0.013894225346944147,0.0134,0.0117233
5.58,0.000513332,9.78316,0.013900488892440697,0.0136,0.011917
5.6,0.000513332,9.79158,0.013901937369592055,0.013003,0.0113185
5.62,0.000513332,9.77797,0.013899596066263079,0.0136053,0.0119233
5.64,0.000513332,9.80649,0.01390450230953585,0.0144119,0.0127249
5.66,0.000513332,9.8354,0.013909475643793065,0.0151909,0.013499
5.68,0.000513332,9.84449,0.013911039379815136,0.0151967,0.0135031
5.7,0.000513332,9.85499,0.013912845675550203,0.0145943,0.012899
5.72,0.000513332,9.81711,0.013906329248650744,0.0140092,0.0123204
5.74,0.000513332,9.84161,0.013910543938699232,0.0138,0.012107
5.76,0.000615999,9.81668,0.014244006418562183,0.0147998,0.0127733
5.78,0.000615999,9.8244,0.01424560008909888,0.015,0.0129719
5.8,0.000615999,9.85789,0.01425251356400483,0.015,0.012965
5.82,0.000615999,9.85282,0.014251466943587598,0.015,0.012966
5.84,0.000615999,9.85549,0.014252018122387206,0.015,0.0129655
5.86,0.000615999,9.88512,0.01425813476202481,0.0158127,0.0137721
5.88,0.000615999,9.88349,0.014257798274592838,0.015046,0.0130057
5.9,0.000513332,9.90519,0.013921481489445471,0.0140064,0.0123024
5.92,0.000513332,9.88039,0.01391721519094741,0.0135985,0.0118988
5.94,0.000513332,9.83711,0.013909769811955632,0.013209,0.0115168
5.96,0.000513332,9.83067,0.013908661950571458,0.0124,0.0107088
5.98,0.000513332,9.82501,0.013907688271156175,0.0131896,0.0114995
6.0,0.000513332,9.85518,0.013912878360901599,0.0137949,0.0120996
6.02,0.000513332,9.85827,0.013913409927932205,0.0141899,0.012494
6.04,0.000410666,9.87502,0.013576536365985143,0.0143997,0.0130407
6.06,0.000410666,9.8999,0.013579960417813017,0.0143985,0.013036
6.08,0.000313464,9.92163,0.013259759803281448,0.0146,0.0135578
6.1,0.000307999,9.8977,0.01323911900921693,0.0138154,0.0127938
6.12,0.000307999,9.91938,0.01324135675001155,0.0130036,0.0119797
6.14,0.000307999,9.83963,0.013233125208112519,0.0126,0.0115844
6.16,0.000307999,9.88175,0.013237472700837123,0.0126,0.01158
6.18,0.000307999,10.05,0.013254838931865486,0.0133558,0.0123185
6.2,0.000307999,10.0223,0.013251979825776418,0.0136,0.0125655
6.22,0.000307999,9.93342,0.013242805914253085,0.0140161,0.0129908
6.24,0.000307999,9.93884,0.01324336534945174,0.0149914,0.0139655
6.26,0.000307999,9.92517,0.013241954375435943,0.0150094,0.0139849
6.28,0.000307999,9.95431,0.013244962113754912,0.0153674,0.01434
6.3,0.000307999,9.98792,0.013248431231287532,0.0152104,0.0141795
6.32,0.000307999,9.9779,0.013247396998687804,0.0148047,0.0137748
6.34,0.000307999,9.98572,0.013248204154269628,0.0143907,0.01336
6.36,0.000213147,9.95148,0.01292834365431937,0.014,0.0132892
6.38,0.000205333,9.97581,0.012903958561770889,0.0134258,0.0127394
6.4,0.000205333,9.96419,0.012903158974139009,0.0124151,0.0117294
6.42,0.000205333,9.96113,0.012902948411475192,0.0122,0.0115146
6.44,0.000205333,9.98893,0.012904861366394836,0.0120069,0.0113196
6.46,0.000205333,9.99158,0.012905043716414155,0.0120123,0.0113247
6.48,0.000205333,9.99433,0.01290523294756628,0.0122,0.0115123
6.5,0.000205333,10.0025,0.012905795136116406,0.0122,0.0115117
6.52,0.000205333,10.0055,0.01290600157010054,0.0127799,0.0120914
6.54,0.000205333,10.0194,0.012906958047560362,0.0132,0.0125106
6.56,0.000102666,10.0582,0.012563567188215476,0.0131988,0.0128527
6.58,0.000102666,10.0343,0.012562744896858699,0.0137852,0.01344
6.6,9.91411e-05,10.0443,0.012551223954021265,0.0135725,0.0132388
6.62,0.0,10.0389,0.012217509827348151,0.0120177,0.0120177
6.64,0.0,10.0114,0.012217509827348151,0.0122153,0.0122153
6.66,0.0,10.0351,0.012217509827348151,0.0129844,0.0129844
6.68,0.0,10.0334,0.012217509827348151,0.0128,0.0128
6.7,0.0,10.0168,0.012217509827348151,0.0124,0.0124
6.72,0.0,10.0329,0.012217509827348151,0.0131797,0.0131797
6.74,0.0,10.0472,0.012217509827348151,0.0125996,0.0125996
6.76,0.0,10.0584,0.012217509827348151,0.0130016,0.0130016
6.78,0.0,10.0844,0.012217509827348151,0.0130239,0.0130239
6.8,0.0,10.0585,0.012217509827348151,0.0121948,0.0121948
6.82,0.0,10.0855,0.012217509827348151,0.0114092,0.0114092
6.84,0.0,10.0972,0.012217509827348151,0.0112034,0.0112034
6.86,0.0,10.0972,0.012217509827348151,0.0122,0.0122
6.88,0.0,10.092,0.012217509827348151,0.0123753,0.0123753
6.9,0.0,10.0971,0.012217509827348151,0.0131792,0.0131792
6.92,0.0,10.1083,0.012217509827348151,0.0129987,0.0129987
6.94,0.0,10.1094,0.012217509827348151,0.0127793,0.0127793
6.96,0.0,10.1464,0.012217509827348151,0.0118273,0.0118273
6.98,0.0,10.1555,0.012217509827348151,0.0108021,0.0108021
7.0,0.000101795,10.1417,0.012563479785480154,0.0111966,0.0108506
7.02,0.000102666,10.1417,0.01256644004713978,0.0114,0.0110511
7.04,0.000102666,10.1665,0.012567293303443045,0.0117935,0.0114438
7.06,0.000102666,10.1556,0.012566918283535561,0.0118,0.0114506
7.08,0.000102666,10.1529,0.012566825388696093,0.0121895,0.0118402
7.1,0.000102666,10.1664,0.012567289862893434,0.0122,0.0118502
7.12,0.000102666,10.1473,0.012566632717917936,0.0122,0.0118509
7.14,0.000102666,10.1616,0.012567124716512158,0.0125923,0.0122427
7.16,0.000102666,10.1853,0.012567940126769714,0.0120228,0.0116724
7.18,0.000205333,10.1757,0.012917713258133767,0.0122,0.0114998
7.2,0.000205333,10.1805,0.012918043552508382,0.0122,0.0114995
7.22,0.000205333,10.2082,0.012919949626295224,0.0122,0.0114976
7.24,0.000307999,10.167,0.01326691530054494,0.012795,0.0117456
7.26,0.000307999,10.1961,0.013269918910190857,0.0124134,0.011361
7.28,0.000407006,10.189,0.01360724989537363,0.0122,0.0108103
7.3,0.000410666,10.1613,0.013615934981631593,0.0122,0.0108016
7.32,0.000410666,10.1725,0.013617476355444783,0.0118,0.0104
7.34,0.000410666,10.1996,0.013621205929582058,0.0118,0.0103963
7.36,0.000410666,10.2164,0.013623517990301844,0.0123945,0.0109885
7.38,0.000410666,10.1888,0.013619719604833623,0.0126,0.0111978
7.4,0.000513332,10.1833,0.013969324242481596,0.0134051,0.0116533
7.42,0.000513332,10.1833,0.013969324242481596,0.0136,0.0118482
7.44,0.000513332,10.1924,0.01397088969878532,0.0132,0.0114466
7.46,0.000513332,10.2349,0.013978200895808209,0.0135796,0.0118189
7.48,0.000513332,10.195,0.013971336972014956,0.0136,0.0118462
7.5,0.000513332,10.1779,0.013968395290389277,0.0141962,0.0124453
7.52,0.000513332,10.1918,0.013970786481886174,0.0146,0.0128467
7.54,0.000513332,10.1999,0.013972179910024654,0.0144051,0.0126504
7.56,0.000513332,10.2054,0.013973126064933498,0.0143919,0.0126363
7.58,0.000513332,10.2166,0.013975052780384235,0.015,0.0132424
7.6,0.000513332,10.2361,0.013978407329606502,0.0155835,0.0138226
7.62,0.000513332,10.2361,0.013978407329606502,0.0142397,0.0124788
7.64,0.000513332,10.2306,0.013977461174697657,0.013998,0.012238
7.66,0.000513332,10.2526,0.013981245794333033,0.0136073,0.0118435
7.68,0.000513332,10.2608,0.013982656425288039,0.0122449,0.0104797
7.7,0.000513332,10.2393,0.013978957819735283,0.0122,0.0104386
7.72,0.000513332,10.2581,0.013982191949241878,0.0122,0.0104353
7.74,0.000515712,10.2305,0.013985603689188735,0.0122093,0.0104412
7.76,0.000615999,10.2226,0.014327802110823275,0.012969,0.0108587
7.78,0.000615999,10.2572,0.014334944727477377,0.013,0.0108826
7.8,0.000615999,10.2502,0.014333499689425969,0.0135776,0.0114616
7.82,0.000615999,10.2528,0.014334036417845064,0.0142,0.0120835
