t_s,delta_road_rad,v_mps,yaw_rate_pred_rads,yaw_rate_meas_rads,yaw_rate_resid_rads
12.06,0.000205333,33.9532,0.014730888216930598,0.0155606,0.0132242
12.08,0.000205333,33.9218,0.014730607402013077,0.0156493,0.0133151
12.1,0.000205333,33.9489,0.014730849841861977,0.016,0.0136639
12.12,0.000205333,33.977,0.01473110015708121,0.0153609,0.0130229
12.14,0.000205333,33.9196,0.014730587676004225,0.0152272,0.0128931
12.16,0.000205333,33.9589,0.014730939046869899,0.0151669,0.0128302
12.18,0.000205333,34.0001,0.014731305116983746,0.0145594,0.0122198
12.2,0.000205333,33.9634,0.014730979144100756,0.0146295,0.0122924
12.22,0.000205333,33.9534,0.014730890001196324,0.015,0.0126636
12.24,0.000205333,34.0017,0.01473131928612671,0.0154301,0.0130904
12.26,0.000205333,33.9886,0.014731203172551983,0.015834,0.0134952
12.28,0.000205333,33.9583,0.014730933698461415,0.0164,0.0140633
12.3,0.000307999,33.9841,0.015440181989840956,0.0161821,0.0126743
12.32,0.000307999,34.0034,0.015440438647393686,0.0157587,0.0122489
12.34,0.000307999,33.9675,0.01543996062191826,0.0152917,0.0117857
12.36,0.000307999,33.9601,0.015439861756155276,0.0142,0.0106947
12.38,0.000307999,34.0093,0.015440516953952623,0.0143735,0.0108632
12.4,0.000307999,33.9709,0.015440006008742421,0.0138098,0.0103034
12.42,0.000307999,33.9794,0.015440119371203737,0.0131606,0.00965336
12.44,0.000307999,34.0404,0.015440928535506474,0.0129759,0.00946232
12.46,0.000307999,34.0209,0.015440670703144786,0.013,0.00948847
12.48,0.000307999,34.0021,0.015440421383744572,0.0132375,0.00972795
12.5,0.000307999,34.0417,0.015440945696465667,0.0134,0.00988632
12.52,0.000307999,34.0417,0.015440945696465667,0.0132969,0.00978319
12.54,0.000307999,34.012,0.015440552765193936,0.0122345,0.00872391
12.56,0.000307999,34.0131,0.015440567350645834,0.0128396,0.00932891
12.58,0.000307999,34.0306,0.01544079905619749,0.0132489,0.00973637
12.6,0.000307999,33.9713,0.015440011346796723,0.0141821,0.0106757
12.62,0.000307999,34.0022,0.015440422711841463,0.0146369,0.0111273
12.64,0.000307999,34.0399,0.015440921934210428,0.0152285,0.011715
12.66,0.000307999,34.0175,0.015440625667486822,0.0153676,0.0118564
12.68,0.000307999,34.0215,0.015440678648138615,0.015,0.0114884
12.7,0.000307999,34.0611,0.01544120137726146,0.0151884,0.0116728
12.72,0.000307999,34.0611,0.01544120137726146,0.0148638,0.0113481
12.74,0.000307999,34.0443,0.015440980007939309,0.0160753,0.0125614
12.76,0.000307999,34.0888,0.015441565105031134,0.016182,0.0126635
12.78,0.000307999,34.0869,0.015441540206583365,0.0156718,0.0121535
12.8,0.000307999,34.0185,0.015440638915743939,0.0161837,0.0126724
12.82,0.000307999,34.0694,0.015441310529852216,0.0160355,0.012519
12.84,0.000307999,34.0666,0.015441273723133217,0.0164,0.0128838
12.86,0.000307999,34.0313,0.015440808311283978,0.0153788,0.0118662
12.88,0.000307999,34.0426,0.015440957575090153,0.014925,0.0114112
12.9,0.000307999,34.094,0.01544163321022422,0.0144017,0.0108827
12.92,0.000307999,34.0615,0.015441206640878233,0.0150771,0.0115614
12.94,0.000307999,34.0775,0.015441416915637685,0.0157699,0.0122525
12.96,0.000307999,34.1074,0.015441808456127935,0.0152863,0.0117659
12.98,0.000307999,34.102,0.015441737878994602,0.0150242,0.0115043
13.0,0.000307999,34.0901,0.015441582136537393,0.0156,0.0120813
13.02,0.000307999,34.1211,0.015441987244429103,0.0155317,0.0120098
13.04,0.000307999,34.1333,0.015442146133332522,0.0150375,0.0115144
13.06,0.000307999,34.0916,0.01544160178396088,0.0157073,0.0121884
13.08,0.000307999,34.0972,0.015441675093504383,0.0156,0.0120806
13.1,0.000311802,34.1268,0.01546834851546093,0.016,0.012434
13.12,0.000410666,34.0723,0.01615076318228567,0.0160292,0.0113401
13.14,0.000410666,34.113,0.01615147378332633,0.0164,0.0117053
13.16,0.000410666,34.1511,0.016152134882628993,0.0165069,0.0118069
13.18,0.000410666,34.1333,0.01615182651632679,0.0172,0.0125025
13.2,0.000307999,34.1203,0.01544197681482205,0.0157915,0.0122697
13.22,0.000307999,34.1622,0.015442521300886865,0.0154,0.0118739
13.24,0.000307999,34.1513,0.0154423800025853,0.0151732,0.0116482
13.26,0.000307999,34.1357,0.015442177354251775,0.0143777,0.0108543
13.28,0.000307999,34.1678,0.015442593799967357,0.0142,0.0106733
13.3,0.000307999,34.1733,0.015442664941981904,0.0139917,0.0104644
13.32,0.000307999,34.1309,0.015442114900608041,0.0138,0.0102771
13.34,0.000307999,34.15,0.015442363134261112,0.0134894,0.0099645
13.36,0.000307999,34.1915,0.015442899916462353,0.0133373,0.00980815
13.38,0.000307999,34.1524,0.015442394273080074,0.0138562,0.010331
13.4,0.000307999,34.1528,0.015442399461736702,0.0142,0.0106749
13.42,0.000307999,34.2049,0.015443072487116957,0.0145165,0.010986
13.44,0.000307999,34.1443,0.015442289132294722,0.0160841,0.0125599
13.46,0.000307999,34.1778,0.015442723103074074,0.0164888,0.0129611
13.48,0.000307999,34.2172,0.015443230568892678,0.0163627,0.0128309
13.5,0.000307999,34.1998,0.015443006850458412,0.0166,0.01307
13.52,0.000307999,34.1921,0.015442907651348745,0.0165701,0.0130409
13.54,0.000307999,34.2252,0.01544333322066327,0.0164,0.0128674
13.56,0.000307999,34.2301,0.015443396030430668,0.0172154,0.0136822
13.58,0.000307999,34.1925,0.015442912807531132,0.0173142,0.0137849
13.6,0.000307999,34.2278,0.01544336655439029,0.0178006,0.0142677
13.62,0.000307999,34.2278,0.01544336655439029,0.0180809,0.014548
13.64,0.000307999,34.2097,0.01544313421429602,0.0181722,0.0146412
13.66,0.000307999,34.2335,0.015443439583957063,0.018,0.0144665
13.68,0.000307999,34.2354,0.015443463912431269,0.0177903,0.0142566
13.7,0.000307999,34.2011,0.015443023586414027,0.017365,0.0138349
13.72,0.000307999,34.2303,0.015443398593055019,0.0168785,0.0133453
13.74,0.000307999,34.2632,0.015443819035618199,0.0166,0.0130635
13.76,0.000307999,34.241,0.015443535574619527,0.0162589,0.0127247
13.78,0.000307999,34.2316,0.015443415248126029,0.0142572,0.0107239
13.8,0.000307999,34.2915,0.01544417893093919,0.0129802,0.00944072
13.82,0.000307999,34.2838,0.015444081170094562,0.0124,0.00886133
13.84,0.000307999,34.259,0.015443765484802969,0.0126643,0.00912815
13.86,0.000307999,34.2609,0.015443789714617616,0.013,0.0094637
13.88,0.000307999,34.2782,0.015444009995626767,0.0134485,0.00991039
13.9,0.000307999,34.2335,0.015443439583957063,0.0136,0.0100665
13.92,0.000307999,34.2531,0.015443690198024444,0.0132,0.0096645
13.94,0.000307999,34.272,0.015443931120965053,0.0134335,0.00989605
13.96,0.000307999,34.2581,0.015443754004958355,0.0138314,0.0102954
13.98,0.000307999,34.2674,0.015443872550545468,0.0148728,0.0113358
14.0,0.000307999,34.3052,0.015444352571346978,0.0159895,0.0124486
14.02,0.000307999,34.2737,0.015443952755665194,0.0164,0.0128624
14.04,0.000307999,34.2642,0.01544383178052237,0.0159608,0.0124242
14.06,0.000307999,34.3458,0.015444864919256587,0.0156,0.0120549
14.08,0.000307999,34.3232,0.015444580133029236,0.0151642,0.0116215
14.1,0.000307999,34.2813,0.015444049403654108,0.0150221,0.0114837
14.12,0.000307999,34.3243,0.015444594018270487,0.0155376,0.0119947
14.14,0.000307999,34.3417,0.015444813331332404,0.015,0.0114554
14.16,0.000307999,34.2919,0.015444184006133638,0.0147182,0.0111787
14.18,0.000307999,34.2876,0.015444129430760635,0.0137703,0.0102312
14.2,0.000307999,34.333,0.015444703751490301,0.0142,0.0106563
14.22,0.000307999,34.2912,0.015444175124330077,0.0139616,0.0104221
14.24,0.000307999,34.2965,0.015444242347513515,0.0138437,0.0103037
14.26,0.000307999,34.3439,0.015444841016890129,0.0141579,0.0106131
14.28,0.000307999,34.3185,0.015444520777543191,0.0137683,0.010226
14.3,0.000307999,34.32,0.01544453972565021,0.0136,0.0100576
14.32,0.000307999,34.3683,0.015445147417974918,0.0136569,0.0101096
14.34,0.000307999,34.3506,0.015444925271623545,0.0144737,0.0109282
14.36,0.000307999,34.3269,0.015444626828180113,0.015,0.0114569
14.38,0.000307999,34.3485,0.015444898873202814,0.0145722,0.0110268
14.4,0.000307999,34.3559,0.015444991856513915,0.0145969,0.0110508
14.42,0.000307999,34.3265,0.015444621781393683,0.015349,0.0118059
14.44,0.000307999,34.3365,0.015444747853770728,0.0164,0.0128559
14.46,0.000307999,34.3537,0.015444964224404783,0.0160777,0.0125318
14.48,0.000307999,34.3294,0.015444658363247363,0.0148,0.0112566
14.5,0.000307999,34.3338,0.015444713834199868,0.0150105,0.0114667
14.52,0.000307999,34.3533,0.015444959199332496,0.0157001,0.0121542
14.54,0.000307999,34.3295,0.015444659624386554,0.0167503,0.0132069
14.56,0.000307999,34.3257,0.015444611686847786,0.0175598,0.0140168
14.58,0.000307999,34.3686,0.015445151177705252,0.0172,0.0136526
14.6,0.000305759,34.3417,0.015429310048109178,0.0172,0.0136811
14.62,0.000205333,34.3499,0.014734319558991578,0.0171497,0.014786
14.64,0.000205333,34.3935,0.014734683644921021,0.0166,0.0142333
14.66,0.000205333,34.3997,0.01473473521062243,0.0167644,0.0143973
14.68,0.000205333,34.3521,0.01473433799170854,0.0164,0.0140362
14.7,0.000205333,34.4083,0.014734806651597935,0.0162,0.0138323
14.72,0.000205333,34.4083,0.014734806651597935,0.0164,0.0140323
14.74,0.000102666,34.323,0.014023602768775938,0.0164,0.0152191
14.76,0.000102666,34.3678,0.014023790615891669,0.0160318,0.0148493
14.78,0.000102666,34.3829,0.01402385362539208,0.01664,0.015457
14.8,0.000102666,34.307,0.014023535351967958,0.0168,0.0156196
14.82,0.0,34.3453,0.013313118809247357,0.0166,0.0166
14.84,0.0,34.3956,0.013313118809247357,0.0165631,0.0165631
14.86,-2.02628e-05,34.3696,0.013172854719457564,0.0160026,0.016236
14.88,-0.000102666,34.3466,0.012602535725691415,0.0143118,0.0154935
14.9,-0.000102666,34.4066,0.012602285407026799,0.0136072,0.014791
14.92,-0.000205333,34.3745,0.011891712319873833,0.0126817,0.0150471
14.94,-0.000205333,34.3445,0.011891963331140856,0.0115331,0.0138964
14.96,-0.000226894,34.3892,0.011742322052517762,0.010758,0.0133728
14.98,-0.000307999,34.4083,0.011180590507629323,0.0106,0.0141515
15.0,-0.000307999,34.356,0.011181244506208578,0.0108077,0.0143538
15.02,-0.000307999,34.3794,0.011180951211688718,0.0108,0.0143485
15.04,-0.000307999,34.3889,0.01118083245504798,0.0108762,0.0144257
15.06,-0.000307999,34.3624,0.011181164178875151,0.0112,0.0147468
15.08,-0.000307999,34.3641,0.01118114285585679,0.0106366,0.0141836
15.1,-0.000307999,34.4076,0.01118059922447992,0.0094,0.0129514
15.12,-0.000307999,34.3606,0.011181186762561163,0.00963096,0.0131775
15.14,-0.000307999,34.3528,0.01118128470095799,0.0098,0.0133458
15.16,-0.000307999,34.3875,0.01118084994457119,0.0098,0.0133494
15.18,-0.000307999,34.3846,0.011180886185464946,0.0104603,0.0140093
15.2,-0.000307999,34.3698,0.011181071403688144,0.0116089,0.0151564
15.22,-0.000307999,34.4214,0.01118042756033348,0.012638,0.0161909
15.24,-0.000307999,34.3976,0.011180723858887381,0.012622,0.0161724
15.26,-0.000307999,34.3583,0.01118121562903279,0.0128,0.0163464
15.28,-0.000307999,34.3917,0.01118079748787848,0.0130694,0.0166192
15.3,-0.000307999,34.4127,0.011180535738633993,0.0136093,0.0171613
15.32,-0.000307999,34.3525,0.011181288470278343,0.0137674,0.0173132
15.34,-0.000307999,34.3733,0.011181027562107362,0.01411,0.017658
15.36,-0.000307999,34.4083,0.011180590507629323,0.0147586,0.0183101
15.38,-0.000307999,34.3724,0.011181038833291074,0.0143175,0.0178653
15.4,-0.000307999,34.3554,0.011181252041145465,0.0134073,0.0169534
15.42,-0.000307999,34.3937,0.011180772521023133,0.0125594,0.0161095
15.44,-0.000307999,34.3819,0.011180919942261145,0.012374,0.0159228
15.46,-0.000307999,34.3634,0.011181151635215162,0.0119105,0.0154574
15.48,-0.000307999,34.3953,0.011180752553354727,0.011,0.0145502
15.5,-0.000307999,34.3692,0.011181078921874804,0.0112126,0.0147601
15.52,-0.000307999,34.3595,0.011181200566929584,0.0114,0.0149465
15.54,-0.000307999,34.3965,0.011180737580995703,0.0109629,0.0145132
15.56,-0.000307999,34.4031,0.011180655284986348,0.0109193,0.0144702
15.58,-0.000307999,34.3629,0.011181157906792288,0.0116,0.0151468
15.6,-0.000307999,34.4028,0.011180659023806503,0.0111992,0.0147501
15.62,-0.000307999,34.3866,0.011180861189926894,0.0114,0.0149493
15.64,-0.000307999,34.3466,0.011181362637270783,0.011262,0.0148072
15.66,-0.000307999,34.3516,0.011181299779332455,0.0122751,0.0158208
15.68,-0.000307999,34.3886,0.011180836202469653,0.012577,0.0161265
15.7,-0.000307999,34.3618,0.011181171706042176,0.0122,0.0157467
15.72,-0.000307999,34.3757,0.01118099751362332,0.0122,0.0157482
15.74,-0.000307999,34.3882,0.01118084119931468,0.0122,0.0157494
15.76,-0.000307999,34.3757,0.01118099751362332,0.0122432,0.0157913
15.78,-0.000307999,34.3611,0.011181180488657535,0.0123731,0.0159197
15.8,-0.000307999,34.422,0.011180420105387065,0.0119968,0.0155497
15.82,-0.000307999,34.3929,0.011180782506795916,0.0118,0.0153499
15.84,-0.000307999,34.3681,0.011181092707107803,0.0120372,0.0155846
15.86,-0.000307999,34.3762,0.011180991254988091,0.0121218,0.01567
15.88,-0.000307999,34.4023,0.011180665255577094,0.0111718,0.0147227
15.9,-0.000307999,34.3317,0.011181550254173512,0.011,0.0145436
15.92,-0.000307999,34.365,0.011181131569566724,0.0122,0.015747
15.94,-0.000307999,34.3821,0.011180917441252564,0.0119247,0.0154735
15.96,-0.000307999,34.3492,0.01118132994482632,0.0114398,0.0149852
15.98,-0.000292349,34.3333,0.011289840059314778,0.012139,0.0155027
16.0,-0.000205333,34.3831,0.011891640587098908,0.0112,0.0135659
16.02,-0.000205333,34.3385,0.01189201367913262,0.0112,0.0135629
16.04,-0.000205333,34.3347,0.011892045591339467,0.0111699,0.0135325
16.06,-0.000185638,34.3792,0.012028014429068278,0.0108,0.0129388
16.08,-0.000102666,34.3595,0.01260248170241975,0.0108,0.0119822
16.1,-0.000102666,34.3445,0.012602544530805598,0.0107542,0.0119358
16.12,-9.0389e-05,34.3971,0.012687323000137045,0.0104,0.0114419
16.14,0.0,34.3953,0.013313118809247357,0.0108535,0.0108535
16.16,0.0,34.3213,0.013313118809247357,0.0116552,0.0116552
16.18,0.0,34.3495,0.013313118809247357,0.012236,0.012236
16.2,0.0,34.3743,0.013313118809247357,0.0128209,0.0128209
16.22,0.0,34.3307,0.013313118809247357,0.0136817,0.0136817
16.24,0.0,34.3294,0.013313118809247357,0.0142,0.0142
16.26,0.0,34.366,0.013313118809247357,0.0136,0.0136
16.28,0.0,34.3154,0.013313118809247357,0.013675,0.013675
16.3,0.0,34.3283,0.013313118809247357,0.0142075,0.0142075
16.32,0.0,34.361,0.013313118809247357,0.0146302,0.0146302
16.34,0.0,34.3445,0.013313118809247357,0.0148299,0.0148299
16.36,0.0,34.3194,0.013313118809247357,0.015,0.015
16.38,0.0,34.3446,0.013313118809247357,0.015,0.015
16.4,0.0,34.3331,0.013313118809247357,0.0145599,0.0145599
16.42,0.0,34.3235,0.013313118809247357,0.0136,0.0136
16.44,0.0,34.3504,0.013313118809247357,0.0136334,0.0136334
16.46,0.0,34.367,0.013313118809247357,0.0144723,0.0144723
16.48,0.000102666,34.3123,0.01402355770295898,0.015,0.0138195
16.5,0.000102666,34.3533,0.01402372996541501,0.015,0.0138181
16.52,0.000102666,34.3456,0.014023697700263023,0.0140418,0.0128601
16.54,0.000102666,34.3007,0.014023508759090357,0.0126,0.0114199
16.56,0.000102666,34.3141,0.014023565289540003,0.0132,0.0120194
16.58,0.000102666,34.3399,0.014023673789893602,0.0132,0.0120185
16.6,0.000102666,34.273,0.01402339151606002,0.0129566,0.0117774
16.62,0.000102666,34.2963,0.014023490170357849,0.0124359,0.011256
16.64,0.000121805,34.348,0.014156175783277068,0.0123627,0.0109607
16.66,0.000205333,34.3463,0.014734289382273311,0.012519,0.0101556
16.68,0.000205333,34.295,0.014733857461394934,0.0133713,0.0110114
16.7,0.000205333,34.3693,0.014734481876961492,0.0131981,0.0108331
16.72,0.000205333,34.3313,0.014734163457594401,0.0128,0.0104376
16.74,0.000221699,34.2966,0.014847111576701417,0.0128638,0.0103157
16.76,0.000307999,34.3029,0.01544432344665387,0.0141844,0.0106437
16.78,0.000307999,34.3279,0.015444639443727235,0.0151762,0.011633
16.8,0.000307999,34.2733,0.01544394766567618,0.0144108,0.0108732
16.82,0.000307999,34.2979,0.015444260095056558,0.015,0.0114599
16.84,0.000307999,34.3068,0.015444372825670596,0.0152,0.011659
16.86,0.000330696,34.2814,0.015601082874487745,0.015,0.0112008
16.88,0.000410666,34.2755,0.016154265884630155,0.0148341,0.010117
16.9,0.000410666,34.3265,0.0161551273857669,0.0153879,0.0106638
16.92,0.000410666,34.2893,0.01615449969163675,0.0158917,0.0111727
16.94,0.000410666,34.2692,0.016154158975043638,0.0149755,0.0102592
16.96,0.000410666,34.3402,0.01615535760987626,0.0146268,0.00990082
16.98,0.000410666,34.3177,0.016154979237028577,0.0150689,0.010346
17.0,0.000410666,34.2809,0.01615435743578528,0.0160172,0.0112994
17.02,0.000410666,34.2983,0.016154651896539647,0.0166291,0.0119089
17.04,0.000410666,34.3133,0.016154905084135435,0.0165655,0.0118432
17.06,0.000410666,34.274,0.01615424043972676,0.0162,0.0114831
17.08,0.000410666,34.2482,0.01615380183223012,0.0159453,0.0112319
17.1,0.000410666,34.286,0.016154443828207302,0.0150014,0.0102828
17.12,0.000410666,34.2339,0.016153557949830803,0.0137752,0.0090638
17.14,0.000410666,34.243,0.01615371321198048,0.0126515,0.00793888
17.16,0.000410666,34.2738,0.016154237046612122,0.0109322,0.00621533
17.18,0.000410666,34.2547,0.016153912504309146,0.0101192,0.00540503
17.2,0.000410666,34.2386,0.0161536381682598,0.00982671,0.0051147
17.22,0.000513332,34.3112,0.016865303930910812,0.0108763,0.00497377
17.24,0.000513332,34.2675,0.01686437947364294,0.0120326,0.00613759
17.26,0.000532152,34.244,0.016994059195745006,0.01271,0.00660307
17.28,0.000615999,34.2719,0.01757474780529802,0.0136235,0.00654861
17.3,0.000615999,34.2464,0.017574097341824337,0.0144385,0.00736891
17.32,0.000615999,34.2273,0.01757360839740003,0.0152806,0.0082149
17.34,0.000718665,34.2428,0.018284149588122318,0.0160345,0.00778748
17.36,0.000718665,34.2611,0.01828469481715907,0.0162371,0.00798571
17.38,0.000718665,34.2256,0.018283635681477336,0.016676,0.00843314
17.4,0.000718665,34.2268,0.018283671581082968,0.0173925,0.00914928
17.42,0.000718665,34.2554,0.01828452516228732,0.0176645,0.00941441
17.44,0.000718665,34.2348,0.018283910736754977,0.0191466,0.0109015
17.46,0.000718665,34.2038,0.01828298231220142,0.0202,0.0119624
17.48,0.000718665,34.2414,0.01828410781109395,0.02,0.0117533
17.5,0.000718665,34.2193,0.018283447096146974,0.0197972,0.0115558
17.52,0.000718665,34.1923,0.018282636733078478,0.0194,0.0111651
17.54,0.000718665,34.2302,0.01828377325943467,0.018945,0.010701
17.56,0.000718665,34.2583,0.018284611497202414,0.0183694,0.0101186
17.58,0.000718665,34.2077,0.018283099365541997,0.0182389,0.0100003
17.6,0.000718665,34.2145,0.01828330328531094,0.0184,0.0101598
17.62,0.000718665,34.234,0.01828388683488377,0.0183647,0.0101198
17.64,0.000718665,34.2001,0.018282871194626772,0.0187181,0.0104813
17.66,0.000718665,34.1953,0.018282726944907034,0.0195727,0.0113372
17.68,0.000718665,34.2085,0.018283123367530407,0.0192,0.0109612
17.7,0.000718665,34.1481,0.018281302636493284,0.0192,0.0109758
17.72,0.000718665,34.1852,0.01828242306084379,0.0190348,0.0108017
17.74,0.000718665,34.2228,0.018283551889089478,0.0191633,0.0109211
17.76,0.000718665,34.2088,0.018283132367490344,0.0189163,0.0106775
17.78,0.000615999,34.1774,0.017572323974809453,0.0181379,0.0110825
17.8,0.000615999,34.2525,0.017574253183735393,0.0177912,0.0107203
17.82,0.000615999,34.219,0.017573395460639366,0.0171731,0.0101092
17.84,0.000615999,34.1703,0.017572140394592393,0.017,0.0099461
17.86,0.000615999,34.1819,0.017572440221744878,0.0171291,0.0100728
17.88,0.000615999,34.195,0.017572778158328726,0.0166,0.00954099
17.9,0.000615999,34.1283,0.01757105020665574,0.0164,0.00935476
17.92,0.000615999,34.1749,0.017572259357402895,0.0164,0.00934514
17.94,0.000615999,34.1914,0.01757268536013088,0.0166637,0.00960547
17.96,0.000615999,34.1459,0.01757150792672086,0.017238,0.0101891
17.98,0.000615999,34.1393,0.017571336430453537,0.0174,0.0103525
18.0,0.000615999,34.1991,0.017572883780688255,0.0177919,0.0107321
18.02,0.000615999,34.1481,0.01757156505248957,0.0192754,0.0122261
18.04,0.000615999,34.1464,0.017571520911590876,0.0197755,0.0127266
18.06,0.000615999,34.1874,0.017572582188921073,0.0194,0.0123426
18.08,0.000615999,34.2083,0.01757312053713669,0.0196791,0.0126174
18.1,0.000615999,34.134,0.017571198584537758,0.0202271,0.0131807
18.12,0.000615999,34.1573,0.017571803727322435,0.0203273,0.0132761
18.14,0.000615999,34.1891,0.01757262604467348,0.0198,0.0127422
18.16,0.000513332,34.1637,0.016862157642702654,0.0198,0.0139229
18.18,0.000501421,34.1389,0.016779284376627502,0.0193304,0.0135938
18.2,0.000410666,34.1532,0.016152171205864013,0.0176835,0.0129832
18.22,0.000394795,34.102,0.016041595738201228,0.0157073,0.0111954
18.24,0.000307999,34.11,0.015441842416363264,0.015,0.0114793
18.26,0.000307999,34.1446,0.015442293028793947,0.0150415,0.0115172
18.28,0.000307999,34.1188,0.015441957255770758,0.0154,0.0118784
18.3,0.000206947,34.1054,0.014743384908388071,0.0150063,0.012641
18.32,0.000205333,34.1553,0.014732663163154391,0.0141741,0.0118239
18.34,0.000205333,34.1444,0.01473256886148708,0.0137779,0.0114284
18.36,0.000184778,34.109,0.014590197233129805,0.0136,0.0114879
18.38,0.000102666,34.1189,0.014022729755501997,0.0133415,0.0121676
18.4,2.61079e-06,34.155,0.013331168150722937,0.0126102,0.0125803
18.42,0.0,34.1056,0.013313118809247357,0.0123584,0.0123584
18.44,-0.000102666,34.1015,0.012603583602348261,0.011728,0.0129012
18.46,-0.000102666,34.1289,0.012603464428311235,0.0115262,0.0127005
18.48,-0.000102666,34.1034,0.012603575321884724,0.0124,0.0135733
18.5,-0.000205333,34.0947,0.011894100795815222,0.0115924,0.0139385
18.52,-0.000205333,34.118,0.011893897829885256,0.0108,0.0131477
18.54,-0.000205333,34.0877,0.011894161917877453,0.0108315,0.0131771
18.56,-0.000205333,34.0698,0.011894318521069015,0.0107289,0.0130733
18.58,-0.000205333,34.1122,0.011893948284152809,0.00995454,0.0123018
18.6,-0.000205333,34.0937,0.011894109523429772,0.0096,0.011946
18.62,-0.000205333,34.0744,0.011894278234744234,0.0100726,0.0124173
18.64,-0.000224181,34.1106,0.011763694481809297,0.0100898,0.0126525
18.66,-0.000307999,34.1398,0.011184006955811128,0.00941488,0.0129387
18.68,-0.000307999,34.0885,0.011184676444304294,0.0100998,0.0136183
18.7,-0.000307999,34.0892,0.011184667272630285,0.0110035,0.0145221
18.72,-0.000307999,34.1069,0.01118443569477191,0.0112335,0.0147539
18.74,-0.000307999,34.085,0.011184722317777326,0.011564,0.0150821
18.76,-0.000307999,34.0656,0.011184977044526952,0.0116,0.0151161
18.78,-0.000307999,34.0948,0.011184593935478685,0.0113389,0.0148581
18.8,-0.000307999,34.0472,0.011185219356492835,0.0110008,0.014515
18.82,-0.000307999,34.0524,0.011185150806372914,0.0114255,0.0149403
18.84,-0.000307999,34.0933,0.01118461357304172,0.0118709,0.0153899
18.86,-0.000307999,34.0841,0.0111847341178822,0.0118609,0.015379
18.88,-0.000307999,34.0611,0.011185036241233254,0.0109709,0.0144865
18.9,-0.000307999,34.1239,0.01118421388077725,0.0113654,0.0148876
18.92,-0.000307999,34.112,0.011184369088313835,0.0113284,0.0148493
18.94,-0.000307999,34.0427,0.0111852787236604,0.011,0.0145138
18.96,-0.000307999,34.0613,0.01118503360938371,0.0107189,0.0142346
18.98,-0.000307999,34.0758,0.011184843019551239,0.01,0.0135172
19.0,-0.000307999,34.0362,0.011185364549885043,0.00979701,0.0133101
19.02,-0.000307999,34.0439,0.011185262888337271,0.00957465,0.0130886
19.04,-0.000307999,34.0731,0.01118487847592666,0.00897013,0.0124871
19.06,-0.000307999,34.0612,0.011185034925298192,0.00914161,0.0126573
19.08,-0.000307999,34.0445,0.011185254971788065,0.0104,0.013914
19.1,-0.000307999,34.1041,0.011184472285723984,0.0104,0.0139201
19.12,-0.000307999,34.0577,0.01118508099527064,0.0107107,0.014226
19.14,-0.000307999,34.0332,0.011185404191353158,0.011978,0.0154908
19.16,-0.000307999,34.0651,0.01118498361988119,0.0115837,0.0150998
19.18,-0.000307999,34.0944,0.011184599171710267,0.0112,0.0147191
19.2,-0.000307999,34.0089,0.011185725971190753,0.011407,0.0149172
19.22,-0.000307999,34.0412,0.011185298521985923,0.0116,0.0151136
19.24,-0.000307999,34.0659,0.011184973099561296,0.0113775,0.0148937
19.26,-0.000307999,34.0461,0.011185233864615422,0.0107441,0.0142582
19.28,-0.000307999,34.0271,0.011185484852882115,0.0104,0.0139122
19.3,-0.000302381,34.0683,0.0112237601785819,0.0106109,0.0140632
19.32,-0.000205333,34.0219,0.01189473974991934,0.0107818,0.0131229
19.34,-0.000205333,34.0106,0.011894839580820396,0.0102,0.0125403
19.36,-0.000205333,34.0507,0.011894486107345533,0.0104332,0.0127763
19.38,-0.000205333,34.0494,0.0118944975319378,0.0112493,0.0135923
19.4,-0.000205333,33.9966,0.011894963508798394,0.0116161,0.0139555
19.42,-0.000205333,34.0567,0.011894433408518573,0.0122747,0.0146182
19.44,-0.000205333,34.0669,0.011894343933881436,0.0130743,0.0154185
19.46,-0.000102666,34.02,0.012603941120115794,0.0136793,0.0148498
19.48,-0.000102666,34.0078,0.012603995030588911,0.0144,0.0155701
19.5,-0.000102666,34.05,0.012603808988457442,0.0144013,0.0155728
19.52,-0.000102666,34.0075,0.012603996357546053,0.0152683,0.0164383
19.54,0.0,33.9933,0.013313118809247357,0.0161525,0.0161525
19.56,0.0,34.0152,0.013313118809247357,0.0154,0.0154
19.58,0.0,33.9927,0.013313118809247357,0.0156343,0.0156343
19.6,0.0,34.0032,0.013313118809247357,0.0155877,0.0155877
19.62,0.0,34.0305,0.013313118809247357,0.0152889,0.0152889
19.64,0.0,34.0236,0.013313118809247357,0.0161645,0.0161645
19.66,0.0,34.0009,0.013313118809247357,0.0150765,0.0150765
19.68,0.0,34.0293,0.013313118809247357,0.0134758,0.0134758
19.7,0.0,34.0277,0.013313118809247357,0.0126016,0.0126016
19.72,0.0,33.9966,0.013313118809247357,0.0127466,0.0127466
19.74,0.0,34.0017,0.013313118809247357,0.0118763,0.0118763
19.76,0.0,34.0135,0.013313118809247357,0.0102942,0.0102942
19.78,0.0,33.986,0.013313118809247357,0.00982334,0.00982334
19.8,0.0,33.9883,0.013313118809247357,0.01,0.01
19.82,0.0,34.0126,0.013313118809247357,0.0102,0.0102
19.84,0.000102666,33.9932,0.014022177937481185,0.0107124,0.00954283
19.86,0.000102666,33.9801,0.014022119804291282,0.0115129,0.0103437
19.88,0.000102666,34.016,0.014022278834093353,0.0109031,0.0097328
