t_s,delta_road_rad,v_mps,yaw_rate_pred_rads,yaw_rate_meas_rads,yaw_rate_resid_rads
18.74,-0.000307999,34.085,0.010984120356621255,0.011564,0.0150821
18.76,-0.000307999,34.0656,0.010985154049517063,0.0116,0.0151161
18.78,-0.000307999,34.0948,0.010983598598160685,0.0113389,0.0148581
18.8,-0.000307999,34.0472,0.010986134668076566,0.0110008,0.014515
18.82,-0.000307999,34.0524,0.010985857590664002,0.0114255,0.0149403
18.84,-0.000307999,34.0933,0.010983678244037082,0.0118709,0.0153899
18.86,-0.000307999,34.0841,0.010984168438375855,0.0118609,0.015379
18.88,-0.000307999,34.0611,0.010985393718297641,0.0109709,0.0144865
18.9,-0.000307999,34.1239,0.010982050445128323,0.0113654,0.0148876
18.92,-0.000307999,34.112,0.010982683262263654,0.0113284,0.0148493
18.94,-0.000307999,34.0427,0.010986374497997588,0.011,0.0145138
18.96,-0.000307999,34.0613,0.010985383332859382,0.0107189,0.0142346
18.98,-0.000307999,34.0758,0.010984610236569903,0.01,0.0135172
19.0,-0.000307999,34.0362,0.010986721554157934,0.00979701,0.0133101
19.02,-0.000307999,34.0439,0.010986310755427924,0.00957465,0.0130886
19.04,-0.000307999,34.0731,0.010984754072108992,0.00897013,0.0124871
19.06,-0.000307999,34.0612,0.010985388525568785,0.00914161,0.0126573
19.08,-0.000307999,34.0445,0.01098627865383938,0.0104,0.013914
19.1,-0.000307999,34.1041,0.010983103410519857,0.0104,0.0139201
19.12,-0.000307999,34.0577,0.010985574909760498,0.0107107,0.014226
19.14,-0.000307999,34.0332,0.010986881654906936,0.011978,0.0154908
19.16,-0.000307999,34.0651,0.01098518047178746,0.0115837,0.0150998
19.18,-0.000307999,34.0944,0.01098362026849727,0.0112,0.0147191
19.2,-0.000307999,34.0089,0.010988178701209774,0.011407,0.0149172
19.22,-0.000307999,34.0412,0.01098645475854181,0.0116,0.0151136
19.24,-0.000307999,34.0659,0.01098513801130393,0.0113775,0.0148937
19.26,-0.000307999,34.0461,0.010986193207267379,0.0107441,0.0142582
19.28,-0.000307999,34.0271,0.008324572242173891,0.0104,0.0139122
19.3,-0.000302381,34.0683,0.008359065109847203,0.0106109,0.0140632
19.32,-0.000205333,34.0219,0.008995238518300397,0.0107818,0.0131229
19.34,-0.000205333,34.0106,0.011658452944078437,0.0102,0.0125403
19.36,-0.000205333,34.0507,0.011656396969611888,0.0104332,0.0127763
19.38,-0.000205333,34.0494,0.011656463580970272,0.0112493,0.0135923
19.4,-0.000205333,33.9966,0.011659171231343935,0.0116161,0.0139555
19.42,-0.000205333,34.0567,0.0116560895360751,0.0122747,0.0146182
19.44,-0.000205333,34.0669,0.008992932292723736,0.0130743,0.0154185
19.46,-0.000102666,34.02,0.009665727358509723,0.0136793,0.0148498
19.48,-0.000102666,34.0078,0.012328962224670812,0.0144,0.0155701
19.5,-0.000102666,34.05,0.012326887007121359,0.0144013,0.0155728
19.52,-0.000102666,34.0075,0.009666342162713738,0.0152683,0.0164383
19.54,0.0,33.9933,0.010337369046293095,0.0161525,0.0161525
19.56,0.0,34.0152,0.01299897285961159,0.0154,0.0154
19.58,0.0,33.9927,0.013000032160517299,0.0156343,0.0156343
19.6,0.0,34.0032,0.012999537820094635,0.0155877,0.0155877
19.62,0.0,34.0305,0.012998252534995708,0.0152889,0.0152889
19.64,0.0,34.0236,0.012998577387273459,0.0161645,0.0161645
19.66,0.0,34.0009,0.012999646104187218,0.0150765,0.0150765
19.68,0.0,34.0293,0.012998309031044012,0.0134758,0.0134758
19.7,0.0,34.0277,0.012998384359108418,0.0126016,0.0126016
19.72,0.0,33.9966,0.01299984854836031,0.0127466,0.0127466
19.74,0.0,34.0017,0.012999608440155016,0.0118763,0.0118763
19.76,0.0,34.0135,0.012999052895680022,0.0102942,0.0102942
19.78,0.0,33.986,0.013000347596786999,0.00982334,0.00982334
19.8,0.0,33.9883,0.013000239312694416,0.01,0.01
19.82,0.0,34.0126,0.010336460401516197,0.0102,0.0102
19.84,0.000102666,33.9932,0.011024212767408054,0.0107124,0.00954283
19.86,0.000102666,33.9801,0.01368740812510136,0.0115129,0.0103437
19.88,0.000102666,34.016,0.01368587171359165,0.0109031,0.0097328
19.9,0.000102666,34.0175,0.011023172627226446,0.0121651,0.0109947
19.92,0.000205333,33.997,0.01171091190511343,0.0134,0.0110606
19.94,0.000205333,34.0115,0.014372988047461968,0.0136701,0.0113297
19.96,0.000205333,34.0415,0.01437183154043135,0.0146853,0.0123428
19.98,0.000205333,34.0058,0.014373207704250069,0.0156596,0.0133196
20.0,0.000205333,33.9834,0.014374070337504274,0.0159989,0.0136605
20.02,0.000205333,34.0014,0.014373377342925125,0.0156,0.0132603
20.04,0.000205333,33.9834,0.011711435471304224,0.0154,0.0130616
20.06,0.000307999,33.967,0.012398793154318192,0.0158291,0.0123231
20.08,0.000307999,34.0002,0.015060292344301753,0.0164,0.0128906
20.1,0.000307999,33.9695,0.015061342788221032,0.0161877,0.0126814
20.12,0.000307999,33.9734,0.015061209301692037,0.0160881,0.0125815
20.14,0.000307999,34.0044,0.015060148763455919,0.0165324,0.0130225
20.16,0.000307999,34.0213,0.015059569880271927,0.01572,0.0122084
20.18,0.000307999,33.9973,0.015060391793861152,0.0155034,0.0119943
20.2,0.000307999,34.0167,0.015059727219298222,0.0166005,0.0130894
20.22,0.000307999,34.0127,0.01505986432417565,0.0167654,0.0132547
20.24,0.000307999,33.9684,0.01506138025492166,0.0163224,0.0128163
20.26,0.000307999,33.9625,0.015061582055625248,0.0155191,0.0120136
20.28,0.000307999,33.9975,0.015060384760287232,0.0146525,0.0111434
20.3,0.000307999,33.9252,0.015062854974342059,0.013002,0.00950035
20.32,0.000307999,33.9467,0.015062121578605956,0.012241,0.00873718
20.34,0.000307999,33.9963,0.015060426035137516,0.0125632,0.00905416
20.36,0.000307999,33.9938,0.015060511398427155,0.0122424,0.00873362
20.38,0.000307999,33.9694,0.015061346068188744,0.013225,0.00971874
20.4,0.000307999,34.0261,0.01505940499253282,0.0134,0.00988793
20.42,0.000307999,34.0198,0.01505962108036276,0.0134382,0.00992675
20.44,0.000307999,33.9831,0.015060877559248977,0.0139615,0.0104539
20.46,0.000307999,33.9883,0.015060699895019347,0.0138814,0.0103732
20.48,0.000307999,34.0135,0.015059837090781795,0.0148898,0.011379
20.5,0.000307999,33.9171,0.015063130990119116,0.0163957,0.0128949
20.52,0.000307999,33.9546,0.015061851646874104,0.017,0.0134953
20.54,0.000307999,33.9725,0.015061240215696077,0.0174,0.0138935
20.56,0.000307999,33.948,0.015062077144436194,0.0176421,0.0141381
20.58,0.000307999,33.9424,0.015062268422794912,0.0178,0.0142966
20.6,0.000307999,34.0081,0.01506002204873028,0.0176035,0.0140932
20.62,0.000307999,33.977,0.015061086092542744,0.0176933,0.0141863
20.64,0.000307999,33.9562,0.0150617968978419,0.0160317,0.0125269
20.66,0.000307999,34.0111,0.015059919249927523,0.01496,0.0114494
20.68,0.000307999,34.0218,0.015059552504126092,0.0142787,0.0107671
20.7,0.000307999,33.9565,0.015061786602920823,0.0126173,0.00911244
20.72,0.000307999,33.9884,0.015060696611355832,0.0120847,0.00857651
20.74,0.000307999,33.9952,0.015060463559472258,0.0110293,0.00752041
20.76,0.000307999,33.9524,0.015061926976445737,0.0118725,0.00836799
20.78,0.000307999,33.9587,0.015061711718395572,0.0122,0.00869489
20.8,0.000307999,33.9868,0.015060750998469482,0.0122,0.00869199
20.82,0.000307999,33.9461,0.015062142156753694,0.0127693,0.00926551
20.84,0.000307999,33.9446,0.012399558270126043,0.013374,0.00987034
20.86,0.000410666,33.9924,0.013084766820288501,0.0137738,0.00909563
20.88,0.000410666,33.9915,0.01574742882570408,0.015836,0.011158
20.9,0.000410666,33.937,0.015749056031056086,0.0158052,0.0111347
20.92,0.000410666,34.008,0.015746934331465817,0.0162396,0.0115594
20.94,0.000410666,34.0129,0.01574678700585969,0.0172495,0.0125685
20.96,0.000410666,33.9595,0.015748385205594007,0.0167474,0.0120738
20.98,0.000410666,33.953,0.015748579114879403,0.0156968,0.0110241
21.0,0.000410666,33.9882,0.015747527546921707,0.015,0.0103225
21.02,0.000410666,33.9436,0.015748859442025802,0.015,0.0103286
21.04,0.000410666,33.9343,0.01574913705199172,0.0149663,0.0102962
21.06,0.000410666,33.9741,0.015747948783654337,0.0146,0.0099244
21.08,0.000410666,33.9581,0.01574842704405945,0.0150564,0.010383
21.1,0.000410666,33.936,0.01574908598961997,0.015791,0.0111206
21.12,0.000410666,33.9901,0.01574747031829504,0.015,0.0103222
21.14,0.000410666,33.9878,0.01308490407011879,0.0150786,0.0104011
21.16,0.000513332,33.9509,0.01377266431977374,0.0158,0.00995948
21.18,0.000513332,33.9788,0.01643458532930596,0.0153616,0.00951633
21.2,0.000513332,33.9635,0.0164349772180067,0.0152,0.00935732
21.22,0.000513332,33.9482,0.016435367880332445,0.015,0.00915995
21.24,0.000513332,33.9644,0.016434954431826916,0.0152295,0.00938661
21.26,0.000513332,33.9833,0.016434470684808657,0.0154,0.00955391
21.28,0.000513332,33.9482,0.016435367880332445,0.0158681,0.0100281
21.3,0.000513332,33.9378,0.013772998437531159,0.0168168,0.0109785
21.32,0.000533676,33.9841,0.013907909499714127,0.017,0.0109221
21.34,0.000615999,33.9606,0.014459121532198357,0.0168,0.00978939
21.36,0.000615999,33.928,0.017122447144241357,0.0172827,0.0102788
21.38,0.000615999,33.9761,0.017121426846898945,0.0174,0.0103862
21.4,0.000615999,33.9564,0.017121846029828944,0.0174,0.0103902
21.42,0.000615999,33.9285,0.017122437039896903,0.0180754,0.0110714
21.44,0.000615999,33.9601,0.017121767491071922,0.0186,0.0115895
21.46,0.000615999,34.0034,0.017120843681565356,0.0181368,0.0111173
21.48,0.000615999,33.9558,0.017121858498172108,0.0175225,0.0105129
21.5,0.000615999,33.9505,0.017121971118869272,0.017013,0.0100045
21.52,0.000615999,33.9678,0.017121603773665218,0.01783,0.0108179
21.54,0.000615999,33.9442,0.017122104828128957,0.0182639,0.0112566
21.56,0.000615999,33.9194,0.01712262939183029,0.0190734,0.0120713
21.58,0.000615999,33.9328,0.01712234556748386,0.0193795,0.0123746
21.6,0.000615999,33.9111,0.017122804011254603,0.0192,0.0121996
21.62,0.000615999,33.9111,0.017122804011254603,0.0193626,0.0123622
21.64,0.000615999,33.9507,0.01712196696706385,0.0187255,0.0117169
21.66,0.000615999,33.9683,0.017121592665920678,0.0184,0.0113878
21.68,0.000615999,33.9379,0.017122237919112618,0.018366,0.0113601
21.7,0.000615999,33.9888,0.017121156302919657,0.0177803,0.0107639
21.72,0.000615999,33.9849,0.01712123943587332,0.0172324,0.0102167
21.74,0.000615999,33.9518,0.017121943435266813,0.0176358,0.010627
21.76,0.000615999,33.9456,0.017122074871340404,0.0179603,0.0109528
21.78,0.000615999,33.9623,0.01712172080445577,0.017312,0.010301
21.8,0.000615999,33.8918,0.017123210423666126,0.0164,0.00940358
21.82,0.000615999,33.9234,0.017122544500205675,0.0164548,0.00945189
21.84,0.000615999,33.955,0.017121875583146977,0.0169632,0.00995373
21.86,0.000615999,33.9352,0.01712229497656972,0.0165568,0.00955144
21.88,0.000615999,33.9225,0.017122563779813194,0.0164303,0.0094275
21.9,0.000615999,33.9857,0.017121222257298816,0.0169781,0.00996228
21.92,0.000615999,33.9552,0.017121871427815925,0.0176,0.0105905
21.94,0.000615999,33.9324,0.01712235476829089,0.0174227,0.0104179
21.96,0.000615999,33.9419,0.017122153199906155,0.0175402,0.0105334
21.98,0.000615999,33.9588,0.0171217952169362,0.0165625,0.00955225
22.0,0.000615999,33.8977,0.017123085768375828,0.0170202,0.0100226
22.02,0.000615999,33.9172,0.01712267524570818,0.017431,0.0104294
22.04,0.000615999,33.9386,0.01712222365303266,0.017836,0.0108299
22.06,0.000615999,33.9127,0.017122770576995645,0.0187238,0.011723
22.08,0.000615999,33.9123,0.01712277928353597,0.0202334,0.0132327
22.1,0.000615999,33.9748,0.017121454654169147,0.0203975,0.013384
22.12,0.000615999,33.9398,0.01978483319930608,0.02,0.0129937
22.14,0.000600769,33.9311,0.019683167301825243,0.0199703,0.013139
22.16,0.000513332,33.9627,0.019097632696256504,0.019167,0.0133245
22.18,0.000492926,33.9718,0.018960900847892228,0.0190398,0.013428
22.2,0.000410666,33.9201,0.018412194115629867,0.0189684,0.0143003
22.22,0.000410666,33.945,0.015748818119290388,0.0177517,0.0130801
22.24,0.000410666,33.9525,0.018411228750236187,0.0171669,0.0124943
22.26,0.000389494,33.9128,0.0182708419117686,0.0162763,0.0118497
22.28,0.000307999,33.9152,0.01772583075348787,0.0149429,0.0114423
22.3,0.000307999,33.9361,0.01506248347963888,0.0146,0.0110972
22.32,0.000307999,33.8965,0.01506383282127367,0.014642,0.0111433
22.34,0.000307999,33.8942,0.01506391116525546,0.015,0.0115015
22.36,0.000307999,33.9351,0.015062517601145284,0.0149186,0.011416
22.38,0.000307999,33.933,0.015062589111112724,0.0148544,0.011352
22.4,0.000307999,33.8866,0.015064169906700264,0.0155915,0.0120938
22.42,0.000307999,33.9559,0.015061807655297382,0.0158,0.0122952
22.44,0.000307999,33.9648,0.015061503403499491,0.016024,0.0125183
22.46,0.000307999,33.918,0.015063100636532495,0.0161717,0.0126708
22.48,0.000307999,33.9143,0.0177258615648378,0.016,0.0124995
22.5,0.000205333,33.9218,0.017039074429154484,0.0164124,0.0140782
22.52,0.000205333,33.8907,0.01704026867294161,0.0174294,0.0150973
22.54,0.000102666,33.8886,0.01635395550458622,0.0175671,0.0164012
22.56,0.000102666,33.9227,0.013689863141365577,0.0172,0.0160329
22.58,0.000102666,33.9048,0.016353263103706828,0.0167507,0.0155842
22.6,0.0,33.8935,0.01566733736671052,0.0159445,0.0159445
22.62,-0.000102666,33.9382,0.01499502241919779,0.014437,0.0156047
22.64,-0.000114864,33.92,0.014916293880031854,0.0131525,0.0144582
22.66,-0.000205333,33.8886,0.014327356176345798,0.0128,0.0151319
22.68,-0.000205333,33.9263,0.011662782155675233,0.0125319,0.0148664
22.7,-0.000205333,33.9244,0.014325514692754969,0.012177,0.0145114
22.72,-0.000222708,33.8912,0.014213814365559966,0.0109323,0.0134617
22.74,-0.000307999,33.9004,0.013656620620036312,0.0104717,0.0139708
22.76,-0.000307999,33.918,0.010993042082430992,0.0107163,0.0142172
22.78,-0.000307999,33.8799,0.013657720211108292,0.01,0.013497
22.8,-0.000410666,33.8976,0.01298664171230472,0.01,0.0146651
22.82,-0.000410666,33.9208,0.010322712273107834,0.0104888,0.015157
22.84,-0.000410666,33.8874,0.010324576442153989,0.0122649,0.0169286
22.86,-0.000410666,33.8608,0.01032606302530993,0.0128835,0.0175435
22.88,-0.000410666,33.9071,0.010323476825645588,0.0131717,0.0178381
22.9,-0.000410666,33.8941,0.01298683694520118,0.0128107,0.0174753
22.92,-0.000513332,33.8582,0.012318807325848311,0.0123648,0.0181894
22.94,-0.000513332,33.8915,0.009654238165972998,0.0122,0.0180303
22.96,-0.000513332,33.9261,0.009652232603427069,0.01167,0.0175062
22.98,-0.000513332,33.8823,0.009654772292115098,0.0107343,0.016563
23.0,-0.000513332,33.8808,0.006992224281506632,0.00998833,0.0158168
23.02,-0.000499878,33.8983,0.007079026348449365,0.00917379,0.0148524
23.04,-0.000410666,33.8727,0.007662762903535639,0.0094,0.0140617
23.06,-0.000410666,33.8618,0.010326006955523246,0.0094,0.0140601
23.08,-0.000410666,33.903,0.010323705269559415,0.00914841,0.0138142
23.1,-0.000410666,33.862,0.010325995834423243,0.00860293,0.0132631
23.12,-0.000410666,33.8689,0.010325609907249724,0.0084,0.0130611
23.14,-0.000410666,33.9069,0.01032348792308708,0.00848152,0.0131479
23.16,-0.000410666,33.9146,0.01032305797094192,0.00937026,0.0140377
23.18,-0.000410666,33.894,0.010324207631115075,0.0088,0.0134646
23.2,-0.000410666,33.9052,0.010323582718280513,0.009,0.0136661
23.22,-0.000410666,33.8917,0.010324336262392314,0.0084,0.0130643
23.24,-0.000410666,33.8596,0.010326130219979225,0.0088,0.0134598
23.26,-0.000410666,33.873,0.010325381096711187,0.0086,0.0132617
23.28,-0.000410666,33.9054,0.010323571157237806,0.00888181,0.013548
23.3,-0.000410666,33.825,0.010328066595288482,0.00960108,0.0142562
23.32,-0.000410666,33.8548,0.01032639857377759,0.0104283,0.0150875
23.34,-0.000410666,33.8911,0.010324370041954875,0.0100858,0.01475
23.36,-0.000410666,33.893,0.010324263616406943,0.0096,0.0142644
23.38,-0.000410666,33.8666,0.010325738689986354,0.0098,0.0144608
23.4,-0.000410666,33.9492,0.010321130188381038,0.00999831,0.0146705
23.42,-0.000410666,33.9189,0.010322818560302502,0.0104767,0.0151447
23.44,-0.000410666,33.8738,0.010325336173756755,0.0107139,0.0153757
23.46,-0.000410666,33.8754,0.00766261192939775,0.0102676,0.0149296
23.48,-0.000307999,33.9022,0.008331254079692547,0.0108,0.0142993
23.5,-0.000307999,33.8477,0.00833417985972509,0.010568,0.0140616
23.52,-0.000288253,33.8613,0.00846232023214891,0.00952306,0.0127941
23.54,-0.000205333,33.8804,0.009002508460771367,0.00962054,0.0119519
23.56,-0.000205333,33.8676,0.011665802300763544,0.01,0.0123305
23.58,-0.000205333,33.8617,0.009003471214751542,0.00963341,0.0119635
23.6,-0.000102666,33.9219,0.009670555284486952,0.0104221,0.0115892
23.62,-0.000102666,33.9005,0.012334244248484144,0.0116596,0.012826
23.64,-0.000102666,33.8807,0.012335219880677907,0.012,0.0131657
23.66,-0.000102666,33.9095,0.012333800952555405,0.0122845,0.0134512
23.68,-0.000102666,33.9134,0.009670973941601373,0.0137082,0.014875
23.7,-8.47113e-07,33.8724,0.010337532196315141,0.0147967,0.0148063
23.72,0.0,33.8996,0.010341780446064867,0.0154508,0.0154508
23.74,0.0,33.9111,0.013003873891802001,0.0158345,0.0158345
23.76,0.0,33.8692,0.013005846545488631,0.0162412,0.0162412
23.78,0.0,33.8696,0.01300582771347253,0.0161747,0.0161747
23.8,0.0,33.8999,0.013004401188252843,0.0158015,0.0158015
23.82,0.0,33.8622,0.013006176105770408,0.0159175,0.0159175
23.84,0.0,33.8609,0.013006237309822737,0.0151619,0.0151619
23.86,0.0,33.917,0.013003596119564505,0.0148,0.0148
23.88,0.0,33.9301,0.013002979371037181,0.0145677,0.0145677
23.9,0.0,33.8607,0.013006246725830789,0.0142091,0.0142091
23.92,0.0,33.9136,0.013003756191701367,0.0146389,0.0146389
23.94,0.0,33.9331,0.01300283813091642,0.0147624,0.0147624
23.96,0.0,33.9024,0.013004283488152208,0.0139868,0.0139868
23.98,0.0,33.8935,0.013004702500510466,0.0135406,0.0135406
24.0,0.0,33.9111,0.013003873891802001,0.0128008,0.0128008
24.02,0.0,33.8869,0.013005013228776141,0.0118228,0.0118228
24.04,0.0,33.8825,0.013005220380953258,0.0124573,0.0124573
24.06,0.0,33.9034,0.013004236408111956,0.0118356,0.0118356
24.08,0.0,33.8983,0.013004476516317249,0.0105329,0.0105329
24.1,0.0,33.888,0.010342326574531812,0.00958199,0.00958199
24.12,1.98922e-05,33.935,0.010473144770417993,0.00903875,0.00881253
24.14,0.000102666,33.9421,0.011026398776715511,0.00967587,0.00850807
24.16,0.000102666,33.9091,0.011027809612428163,0.0110209,0.00985419
24.18,0.000120997,33.9145,0.011150153252888127,0.0118714,0.0104962
24.2,0.000205333,33.9352,0.0117132896962392,0.0126169,0.0102818
24.22,0.000218971,33.9006,0.011805804589693162,0.0132797,0.010792
24.24,0.000307999,33.897,0.012401181163811462,0.0145024,0.0110036
24.26,0.000307999,33.9234,0.015062916630782653,0.01465,0.0111486
24.28,0.000307999,33.9037,0.015063587925803998,0.0144263,0.0109269
24.3,0.000307999,33.9106,0.01506335273386322,0.0149935,0.0114934
24.32,0.000307999,33.9467,0.015062121578605956,0.014722,0.0112182
24.34,0.000307999,33.9371,0.015062449356171721,0.0142,0.0106971
24.36,0.000307999,33.9167,0.01240051012801455,0.014825,0.0113243
24.38,0.000410666,33.9477,0.013086102156649643,0.0158555,0.0111835
24.4,0.000410666,33.956,0.01574848956080779,0.0163937,0.0117206
24.42,0.000410666,33.9239,0.015749446383879484,0.0156878,0.0110191
24.44,0.000410666,33.9398,0.015748972966049376,0.0152362,0.0105653
24.46,0.000410666,33.9565,0.015748474787081277,0.0161177,0.0114445
24.48,0.000410666,33.906,0.015749978903007764,0.0164,0.0117338
24.5,0.000410666,33.9361,0.015749083040152292,0.0162003,0.0115299
24.52,0.000410666,33.9322,0.015749199438149817,0.0164,0.0117302
24.54,0.000410666,33.9123,0.01574979167913478,0.0166,0.0119329
24.56,0.000410666,33.9115,0.015749815687038943,0.0167143,0.0120473
24.58,0.000410666,33.9628,0.015748286731364393,0.0165484,0.0118744
24.6,0.000410666,33.932,0.01574920533501958,0.0162,0.0115302
24.62,0.000410666,33.9266,0.015749365899091587,0.0164,0.0117309
24.64,0.000410666,33.975,0.0157479221479681,0.0163641,0.0116883
24.66,0.000410666,33.9944,0.015747341472390843,0.0162,0.0115216
24.68,0.000410666,33.9559,0.015748492515474763,0.0164,0.0117269
24.7,0.000410666,33.9694,0.015748089697644605,0.0166102,0.0119352
24.72,0.000410666,33.9694,0.015748089697644605,0.0172355,0.0125606
24.74,0.000410666,33.9422,0.015748901222350183,0.017126,0.0124548
24.76,0.000410666,33.9388,0.0157490029319326,0.0166925,0.0120218
24.78,0.000410666,33.9715,0.01574802664474653,0.0164,0.0117248
24.8,0.000410666,33.9556,0.015748501379319012,0.0166166,0.0119436
24.82,0.000410666,33.9595,0.015748385205594007,0.0178411,0.0131675
24.84,0.000410666,34.0038,0.015747059899809124,0.0184766,0.013797
24.86,0.000410666,33.9988,0.015747210075208955,0.0180644,0.0133854
24.88,0.000410666,33.9663,0.015748181851317072,0.0178,0.0131255
24.9,0.000410666,34.0329,0.015746187031180282,0.0178,0.0131163
24.92,0.000410666,34.0164,0.01574668213164748,0.0174,0.0127186
24.94,0.000410666,33.9873,0.015747554213577927,0.0176369,0.0129595
24.96,0.000410666,33.9957,0.015747302929163993,0.0178,0.0131214
24.98,0.000410666,34.0199,0.01574657722557201,0.0177737,0.0130918
25.0,0.000410666,33.9705,0.015748056693404698,0.0173905,0.0127154
25.02,0.000410666,33.9937,0.01574736268732345,0.0171602,0.0124819
25.04,0.000410666,34.0289,0.015746306924221683,0.0165774,0.0118943
25.06,0.000410666,34.0165,0.015746679161213795,0.0164904,0.011809
25.08,0.000410666,33.997,0.015747263918824885,0.0158525,0.0111738
25.1,0.000410666,34.0606,0.015745354174104356,0.0145507,0.00986318
25.12,0.000410666,34.0431,0.01574588069933649,0.0133636,0.00867848
25.14,0.000410666,34.018,0.015746634138876715,0.0132,0.00851836
25.16,0.000410666,34.0471,0.015745760196045278,0.0128,0.00811435
25.18,0.000410666,34.0719,0.015745013352004792,0.0132587,0.00856966
25.2,0.000410666,34.0224,0.015746502008750666,0.0138,0.00911775
25.22,0.000410666,34.0454,0.015745811287774445,0.0142716,0.0095862
25.24,0.000410666,34.0482,0.01574572696938355,0.015,0.0103142
25.26,0.000410666,34.028,0.01574633368620574,0.0149717,0.0102886
25.28,0.000410666,34.0312,0.01574623806020988,0.0148,0.0101165
25.3,0.000410666,34.0992,0.015744190124378797,0.014816,0.0101232
25.32,0.000410666,34.0544,0.01574554039026101,0.0161378,0.0114512
25.34,0.000410666,34.0361,0.015746090901729272,0.0173677,0.0126836
25.36,0.000410666,34.0796,0.015744781592327357,0.0190402,0.01435
25.38,0.000410666,34.0886,0.01574450989676811,0.0198577,0.0151664
25.4,0.000410666,34.0558,0.015745498200907124,0.0202,0.0155132
25.42,0.000410666,34.1058,0.01840662515520405,0.02,0.0153063
25.44,0.000307999,34.1126,0.017719067381638202,0.0202565,0.0167355
25.46,0.000307999,34.0748,0.015057733320009663,0.0214706,0.0179535
25.48,0.000307999,34.0907,0.017719820949087445,0.021732,0.0182132
25.5,0.000205333,34.1128,0.017031713154875894,0.0212165,0.0188691
25.52,0.000205333,34.0815,0.017032922687747042,0.0210804,0.0187352
25.54,9.02437e-05,34.0834,0.016262467629345273,0.019479,0.0184482
25.56,-1.54282e-05,34.1205,0.015555876459033691,0.0171896,0.017366
25.58,-0.000222939,34.1028,0.014201371624359653,0.0142628,0.0168107
25.6,-0.000307999,34.0815,0.013646941445076534,0.0135926,0.0171104
25.62,-0.000307999,34.1376,0.013643956787086943,0.0127115,0.016235
25.64,-0.000410666,34.1426,0.012973047379102813,0.0114661,0.0161649
25.66,-0.000410666,34.1085,0.010312294958933394,0.0100791,0.0147732
25.68,-0.000410666,34.1363,0.010310760125669918,0.00877561,0.0134735
25.7,-0.000410666,34.1341,0.010310881354773342,0.00879526,0.0134929
25.72,-0.000410666,34.1159,0.010311886454161739,0.00908535,0.0137805
25.74,-0.000410666,34.1296,0.010311129803993352,0.0082,0.012897
25.76,-0.000410666,34.1599,0.01030945847648412,0.00803638,0.0127375
25.78,-0.000410666,34.1275,0.01031124557977382,0.00842339,0.0131201
25.8,-0.000410666,34.1513,0.010309932424242047,0.00879423,0.0134942
25.82,-0.000410666,34.1764,0.010308549966147464,0.00823604,0.0129395
25.84,-0.000410666,34.1574,0.010309596485214132,0.009,0.0137008
25.86,-0.000410666,34.1483,0.007647463514600768,0.0088,0.0134996
25.88,-0.000307999,34.204,0.008315162966462623,0.00909576,0.0126262
25.9,-0.000307999,34.182,0.010978964690195006,0.00998962,0.0135178
25.92,-0.000307999,34.1666,0.008317146948742266,0.0104801,0.0140066
25.94,-0.000205333,34.2164,0.008985290111753887,0.0116229,0.0139774
25.96,-0.000205333,34.2383,0.01164680804635411,0.0115081,0.0138641
25.98,-0.000205333,34.1935,0.011649093667946208,0.0110357,0.0133886
26.0,-0.000205333,34.2279,0.011647338342158232,0.0112195,0.0135747
26.02,-0.000205333,34.2337,0.011647042591164595,0.0122606,0.0146162
26.04,-0.000205333,34.1969,0.011648920019951778,0.0135635,0.0159166
26.06,-0.000205333,34.2026,0.01164862912806714,0.013,0.0153535
26.08,-0.000205333,34.2392,0.01164676213920225,0.0136,0.015956
26.1,-0.000205333,34.1671,0.011650441797415893,0.0136,0.0159511
26.12,-0.000205333,34.1959,0.01164897111312296,0.0129529,0.015306
26.14,-0.000205333,34.2403,0.011646706108989971,0.0124295,0.0147856
26.16,-0.000205333,34.2447,0.011646481587214017,0.013,0.0153564
26.18,-0.000205333,34.2311,0.011647175202152634,0.0132,0.0155555
26.2,-0.000205333,34.3129,0.011643008023266243,0.0134151,0.0157762
26.22,-0.000205333,34.2841,0.008981839428447269,0.0140587,0.0164178
26.24,-0.000187522,34.2504,0.009099938861621285,0.0142959,0.0164483
26.26,-0.000102666,34.2837,0.009652781640758142,0.0131158,0.0142954
26.28,-0.000102666,34.3032,0.012314461109654687,0.0128,0.0139802
26.3,-0.000102666,34.2335,0.012317877336608909,0.0129996,0.0141774
26.32,-0.000102666,34.271,0.012316039020735733,0.0123426,0.0135217
26.34,-0.000102666,34.3044,0.012314402353093981,0.0113624,0.0125427
26.36,-0.000102666,34.283,0.0123154509257215,0.010956,0.0121356
26.38,-0.000102666,34.2608,0.012316538953112067,0.011,0.0121788
26.4,-0.000102666,34.3055,0.01231434846672951,0.0112,0.0123803
26.42,-0.000102666,34.2919,0.009652379907257745,0.011647,0.0128268
26.44,-8.71098e-05,34.2861,0.009754323427846151,0.0122,0.0132009
26.46,0.0,34.3365,0.01032121117647802,0.0122712,0.0122712
26.48,0.0,34.3466,0.012983370534271508,0.0130459,0.0130459
26.5,0.0,34.302,0.012985470304066824,0.0136298,0.0136298
26.52,0.0,34.364,0.012982551341571094,0.0142357,0.0142357
26.54,0.0,34.3857,0.012981529704697589,0.0146764,0.0146764
